sampleID,fpi,tissue,p,p.lab,TCGA
TCGA-BH-A0HP-01,-0.242771300711242,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0I8-01,-1.99208005605698,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A1L7-01,1.42936741629074,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A1N8-01,1.30847518155371,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A085-01,-1.29863676560061,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A0U0-01,0.658112281898623,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A0CE-01,0.734807233235486,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A12Y-01,0.896504930324276,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AC-A2BM-01,-2.65953630204256,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0E0-01,1.04979063260815,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A15G-01,0.474545659639086,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A146-01,0.907938438133433,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A12U-01,-0.786758628903756,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0WT-01,0.314988581524968,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A27M-01,-0.861111599175181,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A081-01,-1.48049918335613,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A03O-01,-0.650360959962039,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A15L-01,-0.842704154275391,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A15H-01,1.12293387488961,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A093-01,0.792090637966723,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A18S-01,-0.467147498933928,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A1AO-01,1.08490222885374,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AC-A23G-01,0.586641873119785,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A24Z-01,1.34504272097089,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A145-01,-1.35638963387433,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A42V-01,-0.146201595246319,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1XB-01,0.405746873984546,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0YL-01,0.833710062568117,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A5ZX-01,0.326386269398658,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A1P7-01,-0.354867809319832,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A5QQ-01,-1.07692328437991,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-S3-AA15-01,-1.22153968765177,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A24M-01,0.349891602194269,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0EW-01,-0.0686916031137967,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A1J3-01,-0.847988990701298,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A1P3-01,0.314138057225743,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A1FD-01,0.188887876470703,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A424-01,-0.751138814820027,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A2P5-01,1.5001914729532,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A259-01,2.10974780016779,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A1B1-01,-0.49316020381271,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A3J0-01,-2.05242040540184,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A2LR-01,1.57383599311438,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0ES-01,0.457319914137968,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A1P8-01,1.3029977204159,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A0U4-01,0.59880761755515,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A08C-01,0.207663994346603,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-LL-A7T0-01,1.11274840865445,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A13D-01,1.32998826604873,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A1OZ-01,0.227024904089363,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A1FX-01,0.669342094022937,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A10F-01,0.287815399095655,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A4SD-01,0.768801003755791,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A1B5-01,0.219531051064732,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0DE-01,-0.0356212794441528,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A0JM-01,-1.12642023246157,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A14P-01,-1.64568221538407,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A227-01,1.61281384873395,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A2LH-01,0.263461136510136,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A07O-01,0.373912579905114,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0D3-01,0.152448020945155,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A0JA-01,1.32757233713631,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A4S0-01,-3.2804237933196,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0IE-01,1.08665066687352,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-OL-A66J-01,0.887191503363323,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1JI-01,-1.87554002208754,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-OL-A5RX-01,0.615329887489125,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A1OY-01,1.13010156108676,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A5QM-01,-0.591424397854353,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0CQ-01,0.257966067355731,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0BA-01,-1.91966254603865,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A27F-01,0.465321918891279,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A26Z-01,-0.192070742024641,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A14S-01,0.0404784669555628,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A06O-01,0.697735253193707,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1JM-01,0.530387652672111,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A1HO-01,-1.85889092741859,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A228-01,-2.84165463911407,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A1RA-01,-0.690127715609739,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-V7-A7HQ-01,0.108630819434393,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-OL-A6VR-01,-0.356695101163728,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A1AW-01,0.35066920446896,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A1AY-01,-0.00107628695539471,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0H6-01,1.23615354809937,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A1OV-01,0.608358177346027,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A04U-01,-0.347626620235341,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1JF-01,1.41957772554728,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-OL-A6VQ-01,-0.358760846805521,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A273-01,0.142837985175113,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A132-01,0.875622364222997,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0EE-01,-0.910706817745433,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0RQ-01,0.577609365306504,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A27W-01,-0.110790764418258,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A2LJ-01,-0.342392616650362,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A075-01,-1.30533766425488,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A1-A0SD-01,-0.0344369135085342,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A3Y0-01,1.17402667987491,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A6SD-01,0.00343029610870283,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A14W-01,0.499724560395032,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-LQ-A4E4-01,0.0213024520629744,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A256-01,0.730039426873716,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0T3-01,0.926317477660788,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0HN-01,-0.987390444628465,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A26G-01,0.73907271246553,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AN-A0FV-01,-0.760237988408318,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A0CD-01,-1.3932700087112,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A208-01,1.35343830992897,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A1F6-01,0.950917581661937,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A1AU-01,0.600437461750077,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A24X-01,0.736889080026811,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0IO-01,-0.734458672783205,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A1IE-01,-1.41516020568938,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AN-A0AJ-01,-1.24949353153416,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A128-01,0.33069303164587,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A24T-01,-0.777074247071913,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0CT-01,-0.283308328984561,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A1F2-01,0.213287898592765,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1J9-01,1.00861607867437,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A150-01,0.691558584287173,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A251-01,0.963641121934388,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0B1-01,0.919031939270011,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1JE-01,-0.907668115696079,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0CP-01,1.18124082240952,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A274-01,-0.540461255904003,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A5IZ-01,-1.88787975317876,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A076-01,-0.282293709222152,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A40B-01,0.886670544064139,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A0U2-01,1.08112345100145,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0IH-01,0.427645911299666,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A27K-01,0.130180980350045,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A5FK-01,0.7239838328514,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A1PB-01,2.23738587084585,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0E9-01,-0.0129963932557111,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A1-A0SE-01,-1.19518920527856,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A1NH-01,-0.29255749303289,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A2FW-01,-0.412584268051493,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A0JD-01,0.782944205174763,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A3IY-01,-0.895016037339383,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A0J8-01,-0.310543466633812,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A3IZ-01,-0.522605394675047,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A1G0-01,-1.02594276915492,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1XZ-01,-0.829439172744883,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A0TY-01,-0.112563285021368,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0SW-01,-0.039530562186569,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-OL-A5DA-01,-0.188644632731795,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A5ZV-01,2.20368128772886,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-LL-A50Y-01,0.0382567253493875,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0BP-01,0.515306358569838,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A1AK-01,-2.17655745387702,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A22G-01,0.525268531387114,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AC-A2QH-01,-1.45888222269635,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-LL-A441-01,0.257723820196301,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A0A2-01,-1.62299136210076,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A576-01,0.969700228683614,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A1KC-01,-2.07648779680917,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-OL-A66N-01,-0.381185049151454,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A1FV-01,-0.406813981217767,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A1HM-01,0.175298617242596,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1JT-01,-4.26040605123366,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A04P-01,1.26628724611753,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0GY-01,0.909040296210036,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A56Z-01,-0.935252546918265,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A13E-01,2.00332103454691,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A1LS-01,-0.386875881666485,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0CX-01,0.515273797583887,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A07S-01,0.463136218116841,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A1FM-01,1.33454993561525,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A1-A0SM-01,0.600277518186117,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AQ-A04H-01,-3.11461026110192,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-LL-A6FP-01,-2.07431446739237,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0T5-01,0.876672984170056,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A4SF-01,-1.59898909915097,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A25B-01,-0.964487992234307,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A1IO-01,-0.38909793951033,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A3XW-01,-0.064529383725652,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A1-A0SI-01,-1.3689760150986,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0RP-01,-0.160573616086532,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AQ-A04L-01,-1.25090967916176,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A14N-01,-0.318784023913853,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AN-A049-01,1.3679111199062,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A1-A0SB-01,-0.765385097657436,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0GZ-01,0.837140667871041,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0DP-01,0.298132923577575,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AC-A2QI-01,-0.983928821241793,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-5L-AAT1-01,-1.18709626263951,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A06N-01,-2.46077503166048,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A8G0-01,-0.136951037231411,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0T6-01,1.26882715072114,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AN-A0FF-01,-1.81217050783372,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A15I-01,0.230207628316611,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-LL-A5YL-01,0.186420909955081,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A26X-01,1.6800480588043,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AN-A0FD-01,-0.974283612324188,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AN-A0AK-01,-0.426065793401077,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1JS-01,-1.52678643940128,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A1KS-01,-2.12742468177727,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A24U-01,1.23791388841009,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A1AX-01,-0.54925437031274,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0C3-01,0.884814038898158,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AC-A62Y-01,-0.235814149463118,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1JD-01,0.449952009105608,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-S3-AA0Z-01,-0.630284260016502,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A1N3-01,-1.16245613853079,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0T2-01,0.962790854758537,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0B5-01,-0.294928742997111,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-LL-A9Q3-01,1.05667918108131,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A18N-01,0.976191280922083,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A27R-01,1.17086496245682,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A0J9-01,0.793135791139939,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A1N5-01,-0.161883471368333,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A209-01,0.683685081928371,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A1AZ-01,-0.363999555081611,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AN-A0FK-01,0.107720149185443,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0YI-01,-0.210384288701404,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1XO-01,-0.755461762284074,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A27G-01,0.105075312597744,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A0TT-01,-0.807785094708713,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A0A4-01,-0.494579425422083,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1X7-01,-0.205985395890525,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AC-A3OD-01,1.35798376918368,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A1LA-01,0.816569535294128,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A095-01,0.263835379038104,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A143-01,2.81838527581412,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0YE-01,0.122636188734092,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0D2-01,-0.822336401861344,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AC-A3YI-01,0.283092201350155,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A07Z-01,-1.17886600627403,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AN-A0FT-01,-0.960171275096848,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0YF-01,-0.160305660409822,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0DS-01,1.43478568559492,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A1R5-01,0.00627321944299631,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A243-01,-0.0101265601607015,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A25D-01,-0.08186605113859,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A159-01,1.24728839691611,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A0A7-01,-0.571232393398757,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0X5-01,-1.24554546759323,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0RE-01,0.503705033347492,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0CY-01,3.19762596960362,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-JL-A3YX-01,0.189736669830847,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AC-A3QP-01,0.619466806020555,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A1PH-01,-0.770459622266568,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0DH-01,0.0783566984454007,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A22H-01,-0.619446858287763,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A3Z6-01,0.887010426599032,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A155-01,-2.23860263207431,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0X1-01,0.569583296484159,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-PE-A5DE-01,0.244223562130982,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A07U-01,1.76240697096096,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A1-A0SP-01,0.566948011470141,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-S3-A6ZH-01,0.112562117528941,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A3XU-01,1.34371606065177,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A1-A0SH-01,0.242822857735751,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A1LB-01,-0.422244781759856,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0AV-01,0.394189966429893,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0D0-01,0.742184774165961,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A08S-01,0.511066466993725,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A2FR-01,0.577250162555705,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A133-01,-1.99350140813669,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A3XY-01,0.288134984598566,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A3E8-01,-0.239143110557975,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0SU-01,0.818945546425695,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A1HE-01,0.315790018804237,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0RM-01,0.615014456622567,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AQ-A0Y5-01,0.880892472238663,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-5L-AAT0-01,-0.934474039812015,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A1AI-01,1.23487290862026,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A3Z5-01,-0.846622103587968,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-GM-A2DN-01,-0.488216030113289,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A1KI-01,0.475402266814415,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0BO-01,0.0210594766913119,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A152-01,0.35057450578397,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A06T-01,-0.652043650173235,Tumor,2.01291833050889e-07,2.0e-07,BRCA
