REGISTRY,YEAR,SEX,CANCER,TOTAL,N0_4,N5_9,N10_14,N15_19,N20_24,N25_29,N30_34,N35_39,N40_44,N45_49,N50_54,N55_59,N60_64,N65_69,N70_74,N75_79,N80_84,N85+,N_UNK
 3600600,1988,1,12,26,0,2,1,2,6,2,1,3,1,2,1,0,1,2,1,1,0,0,0
 3600600,1988,1,13,559,0,0,0,17,10,30,35,50,34,59,58,50,56,47,50,29,17,17,0
 3600600,1988,1,14,65,0,0,1,3,0,3,2,3,4,1,4,5,10,8,3,6,6,6,0
 3600600,1988,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1988,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1988,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1988,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1988,1,19,1172,0,0,0,0,0,1,0,1,2,2,10,51,100,215,250,258,173,109,0
 3600600,1988,1,20,91,1,0,0,5,9,23,17,14,10,6,1,3,1,0,0,1,0,0,0
 3600600,1988,1,21,182,3,1,0,0,1,0,1,5,6,13,9,17,23,31,32,18,15,7,0
 3600600,1988,1,22,460,0,0,0,1,0,2,1,4,12,10,17,38,66,79,73,72,50,35,0
 3600600,1988,1,23,18,0,0,0,0,0,0,1,3,1,1,1,1,2,3,3,1,0,1,0
 3600600,1988,1,24,162,7,1,4,2,3,3,9,8,11,4,3,25,21,23,17,13,5,3,0
 3600600,1988,1,25,33,0,0,0,0,0,3,3,5,4,2,0,1,2,2,3,7,1,0,0
 3600600,1988,1,26,61,0,2,3,5,6,6,4,5,4,1,5,6,4,2,3,3,2,0,0
 3600600,1988,1,27,303,7,3,4,8,2,7,10,13,16,13,14,33,37,41,35,30,20,10,0
 3600600,1988,1,28,87,0,0,0,0,0,1,0,1,4,2,4,10,13,13,13,13,9,4,0
 3600600,1988,1,29,249,12,3,3,5,5,5,5,7,9,5,13,20,32,28,32,36,19,10,0
 3600600,1988,2, 1,7108,23,14,14,36,67,117,179,262,406,439,468,597,823,898,876,813,592,484,0
 3600600,1988,2, 2,138,0,1,0,1,0,4,3,4,9,7,5,15,13,13,16,27,11,9,0
 3600600,1988,2, 3,100,0,0,0,0,0,0,0,0,1,2,2,8,12,18,15,12,10,20,0
 3600600,1988,2, 4,179,0,0,0,0,0,1,0,4,5,5,7,10,13,18,33,33,25,25,0
 3600600,1988,2, 5,774,0,0,0,2,0,5,5,7,20,24,34,71,90,117,108,105,107,79,0
 3600600,1988,2, 6,339,0,0,0,0,0,0,4,5,8,17,28,18,40,56,48,57,29,29,0
 3600600,1988,2, 7,18,0,0,0,0,0,0,0,1,0,0,0,3,1,6,2,4,0,1,0
 3600600,1988,2, 8,82,0,0,0,0,0,0,0,1,1,1,1,7,11,15,11,15,8,11,0
 3600600,1988,2, 9,187,0,0,0,0,0,0,1,2,3,3,2,11,20,28,33,32,27,25,0
 3600600,1988,2,10,18,0,0,0,0,0,0,1,0,0,1,2,4,2,3,1,2,1,1,0
 3600600,1988,2,11,504,0,0,0,0,0,0,1,2,11,18,29,55,71,95,105,60,38,19,0
 3600600,1988,2,12,21,0,1,2,2,0,1,1,0,4,2,0,0,1,1,1,1,3,1,0
 3600600,1988,2,13,558,0,0,0,9,26,38,38,50,55,52,30,49,53,55,45,28,17,13,0
 3600600,1988,2,14,42,0,0,2,3,2,2,0,2,4,1,1,2,7,4,2,4,3,3,0
 3600600,1988,2,15,1800,0,0,0,0,3,15,52,79,175,184,173,166,218,213,188,143,112,79,0
 3600600,1988,2,16,253,0,0,0,0,8,20,28,40,31,16,14,18,22,18,12,13,9,4,0
 3600600,1988,2,17,293,0,0,0,0,0,0,1,4,12,18,38,34,40,39,39,36,17,15,0
 3600600,1988,2,18,274,0,1,1,2,1,5,12,5,14,16,26,22,51,41,30,22,13,12,0
 3600600,1988,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1988,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1988,2,21,123,1,2,0,0,0,1,0,4,9,9,10,11,17,8,17,19,10,5,0
 3600600,1988,2,22,168,0,0,0,0,0,0,2,1,4,7,9,13,20,22,19,28,19,24,0
 3600600,1988,2,23,17,1,0,0,1,0,0,0,0,1,1,1,0,2,2,5,1,2,0,0
 3600600,1988,2,24,119,5,1,4,0,4,6,5,12,5,5,12,8,10,9,16,8,4,5,0
 3600600,1988,2,25,69,0,0,0,0,4,4,6,11,10,5,5,6,3,2,3,4,5,1,0
 3600600,1988,2,26,32,0,0,1,7,9,2,2,3,1,1,0,0,1,2,0,1,0,2,0
 3600600,1988,2,27,256,1,1,1,4,4,9,6,10,10,14,12,22,31,33,36,35,20,7,0
 3600600,1988,2,28,72,0,0,0,0,0,0,0,0,2,3,1,2,19,8,11,8,12,6,0
 3600600,1988,2,29,155,9,6,2,4,3,3,3,2,6,6,6,10,13,19,12,23,12,16,0
 3600600,1989,1, 1,8147,36,22,26,47,50,95,135,164,222,295,420,638,1123,1254,1223,1227,730,440,0
 3600600,1989,1, 2,394,0,0,0,1,2,5,8,13,27,27,38,48,64,56,57,21,18,9,0
 3600600,1989,1, 3,129,0,0,0,0,0,0,0,2,1,4,8,13,22,26,17,22,10,4,0
 3600600,1989,1, 4,302,0,0,0,0,0,0,1,7,6,12,19,20,36,51,55,41,34,20,0
 3600600,1989,1, 5,776,0,0,0,0,0,0,6,8,10,18,35,72,121,129,119,129,86,43,0
 3600600,1989,1, 6,508,0,0,0,0,0,0,2,4,13,17,34,50,99,84,80,76,27,22,0
 3600600,1989,1, 7,88,0,0,0,0,2,0,0,4,0,2,6,11,22,12,13,7,9,0,0
 3600600,1989,1, 8,55,0,0,0,0,0,0,0,0,4,3,3,8,8,5,6,8,5,5,0
 3600600,1989,1, 9,212,0,0,0,0,0,0,2,1,3,5,11,15,28,44,39,35,20,9,0
 3600600,1989,1,10,141,0,0,0,0,0,0,0,0,2,7,13,23,34,17,13,25,4,3,0
 3600600,1989,1,11,1308,0,0,0,0,0,2,3,4,9,41,76,123,220,246,234,202,104,44,0
 3600600,1989,1,12,31,0,0,5,5,0,2,3,2,1,1,1,3,1,2,0,4,1,0,0
 3600600,1989,1,13,547,0,0,3,11,16,22,27,43,49,40,37,34,74,63,47,43,27,11,0
 3600600,1989,1,14,65,1,1,0,2,0,6,4,2,4,5,2,6,3,6,5,11,5,2,0
 3600600,1989,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1989,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1989,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1989,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1989,1,19,1285,0,0,0,0,0,0,0,0,0,1,17,46,127,209,253,286,203,143,0
 3600600,1989,1,20,103,0,0,0,4,12,23,21,20,8,7,4,1,1,0,1,1,0,0,0
 3600600,1989,1,21,217,3,1,0,0,0,0,3,6,11,15,13,22,27,42,35,25,10,4,0
 3600600,1989,1,22,470,0,0,1,0,2,1,4,0,9,14,23,36,54,59,80,105,46,36,0
 3600600,1989,1,23,21,4,0,0,0,1,0,1,0,3,1,1,2,2,1,2,2,1,0,0
 3600600,1989,1,24,161,1,4,6,5,1,7,8,8,13,14,9,12,20,16,14,17,3,3,0
 3600600,1989,1,25,36,0,0,1,0,1,2,2,2,3,3,5,5,2,4,2,3,0,1,0
 3600600,1989,1,26,51,1,2,4,3,7,4,5,4,6,1,2,1,3,1,4,1,2,0,0
 3600600,1989,1,27,299,1,3,2,3,3,7,10,14,18,15,16,20,41,41,41,32,20,12,0
 3600600,1989,1,28,98,0,0,0,0,1,0,0,0,2,6,7,7,14,12,14,15,12,8,0
 3600600,1989,1,29,258,19,9,3,8,2,3,7,5,7,9,10,16,26,42,18,36,24,14,0
 3600600,1989,2, 1,7291,18,16,15,43,67,94,191,251,393,410,535,622,833,916,845,866,641,535,0
 3600600,1989,2, 2,140,0,0,0,3,2,3,2,2,15,6,8,9,16,21,13,20,12,8,0
 3600600,1989,2, 3,76,0,0,0,0,0,0,0,0,0,1,0,4,11,12,9,14,12,13,0
 3600600,1989,2, 4,186,0,0,0,0,0,0,5,1,3,5,11,12,10,21,33,31,22,32,0
 3600600,1989,2, 5,791,0,0,0,1,0,4,6,10,16,23,51,67,84,118,111,116,95,89,0
 3600600,1989,2, 6,332,0,0,0,0,1,1,4,2,9,11,23,25,38,40,50,43,50,35,0
 3600600,1989,2, 7,19,0,1,0,0,0,0,0,0,1,0,0,1,3,4,3,5,1,0,0
 3600600,1989,2, 8,83,0,0,0,0,0,0,0,0,3,2,8,9,12,8,12,12,12,5,0
 3600600,1989,2, 9,194,0,0,0,0,0,0,0,0,1,2,7,12,13,31,26,35,39,28,0
 3600600,1989,2,10,17,0,0,0,0,0,0,0,1,0,1,0,1,2,3,4,4,1,0,0
 3600600,1989,2,11,511,0,0,0,0,0,2,3,5,12,14,34,57,92,73,89,69,35,26,0
 3600600,1989,2,12,16,0,1,5,3,0,0,0,0,0,1,0,0,0,0,1,2,3,0,0
 3600600,1989,2,13,555,0,0,1,12,22,28,33,55,53,44,40,45,48,55,38,39,25,17,0
 3600600,1989,2,14,43,1,0,3,1,3,0,1,2,0,5,1,3,3,1,10,3,4,2,0
 3600600,1989,2,15,1912,0,0,0,0,3,12,53,92,169,191,180,184,252,217,179,181,101,98,0
 3600600,1989,2,16,262,0,0,0,0,5,15,34,24,33,25,21,26,18,23,15,14,5,4,0
 3600600,1989,2,17,286,0,0,0,0,0,0,1,5,3,15,30,40,50,50,30,28,22,12,0
 3600600,1989,2,18,277,0,0,0,3,3,4,7,13,14,9,26,26,35,53,32,25,18,9,0
 3600600,1989,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1989,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1989,2,21,123,4,1,0,0,1,2,1,1,6,7,9,9,13,16,14,23,13,3,0
 3600600,1989,2,22,157,0,0,0,0,0,0,1,1,2,3,9,12,19,20,24,24,21,21,0
 3600600,1989,2,23,17,2,0,0,0,0,0,0,1,3,1,0,1,0,1,2,2,2,2,0
 3600600,1989,2,24,151,1,7,1,4,4,1,10,5,8,8,16,13,15,16,11,17,9,5,0
 3600600,1989,2,25,70,0,0,0,1,10,4,12,4,5,7,2,6,1,6,5,1,5,1,0
 3600600,1989,2,26,44,0,0,1,5,6,6,5,5,4,2,0,1,2,2,1,3,1,0,0
 3600600,1989,2,27,229,0,2,0,3,2,1,0,9,8,7,21,23,23,30,28,34,24,14,0
 3600600,1989,2,28,109,0,0,0,0,0,1,0,1,0,3,6,10,14,15,16,20,14,9,0
 3600600,1989,2,29,217,8,4,3,6,4,8,6,6,6,5,10,7,19,19,26,32,25,23,0
 3600600,1990,1, 1,8638,33,19,22,54,62,82,124,166,259,321,435,724,1166,1389,1287,1222,819,454,0
 3600600,1990,1, 2,412,0,0,0,2,0,4,9,11,28,28,40,57,76,63,39,35,18,2,0
 3600600,1990,1, 3,152,0,0,0,0,0,0,0,2,1,7,9,17,24,25,21,22,14,10,0
 3600600,1990,1, 4,341,0,0,0,0,0,1,4,3,5,15,20,23,38,52,63,50,48,19,0
 3600600,1990,1, 5,778,0,0,2,2,3,2,4,9,16,21,39,70,99,137,122,119,89,44,0
 3600600,1990,1, 6,515,0,0,0,0,0,0,1,7,12,21,38,60,79,84,79,66,43,25,0
 3600600,1990,1, 7,76,0,0,0,0,0,0,2,0,0,1,5,6,16,13,17,7,7,2,0
 3600600,1990,1, 8,83,0,0,0,0,0,0,1,2,2,3,5,14,9,13,9,10,6,9,0
 3600600,1990,1, 9,211,0,0,0,0,0,0,0,2,3,7,8,18,35,31,37,32,22,16,0
 3600600,1990,1,10,128,0,0,0,0,0,0,0,0,4,8,6,23,32,21,15,11,5,3,0
 3600600,1990,1,11,1377,0,0,0,0,1,0,0,3,13,41,58,132,228,275,230,214,128,54,0
 3600600,1990,1,12,28,0,1,1,6,7,1,2,1,2,0,1,2,0,0,1,1,1,1,0
 3600600,1990,1,13,576,0,0,0,8,11,17,35,38,50,48,61,47,67,61,51,43,20,19,0
 3600600,1990,1,14,68,0,2,1,1,3,3,3,5,5,6,3,2,1,9,9,10,4,1,0
 3600600,1990,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1990,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1990,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1990,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1990,1,19,1423,0,0,0,0,0,0,0,0,2,4,20,74,160,246,265,295,221,136,0
 3600600,1990,1,20,110,2,0,0,9,14,16,23,19,14,7,2,1,1,1,1,0,0,0,0
 3600600,1990,1,21,235,2,0,0,0,0,0,1,8,8,16,18,21,35,35,41,33,11,6,0
 3600600,1990,1,22,447,2,0,0,0,0,4,2,4,6,13,20,35,58,78,65,76,57,27,0
 3600600,1990,1,23,25,2,0,0,1,0,0,0,0,0,0,0,1,1,6,4,6,3,1,0
 3600600,1990,1,24,170,5,2,4,5,7,6,9,12,12,12,13,10,19,20,11,10,10,3,0
 3600600,1990,1,25,48,1,1,0,1,1,1,2,3,2,3,4,6,9,5,5,3,1,0,0
 3600600,1990,1,26,63,1,0,2,4,3,6,4,4,11,7,4,7,5,2,1,1,1,0,0
 3600600,1990,1,27,342,2,0,1,2,3,9,12,15,25,25,22,32,43,47,45,25,23,11,0
 3600600,1990,1,28,103,0,0,0,0,0,0,0,0,4,2,6,8,11,18,16,15,14,9,0
 3600600,1990,1,29,285,12,13,11,11,3,3,2,4,7,12,7,18,37,36,40,37,21,11,0
 3600600,1990,2, 1,7504,25,15,15,30,67,101,182,283,375,457,483,629,817,954,958,913,638,562,0
 3600600,1990,2, 2,162,0,1,0,1,1,2,1,3,3,5,14,8,21,33,20,22,12,15,0
 3600600,1990,2, 3,103,0,0,0,0,0,0,1,0,0,3,2,5,11,19,20,12,13,17,0
 3600600,1990,2, 4,192,0,0,1,0,0,5,1,5,7,4,8,9,16,18,28,38,30,22,0
 3600600,1990,2, 5,824,0,0,3,2,2,4,6,6,18,26,33,61,92,110,143,128,94,96,0
 3600600,1990,2, 6,393,0,0,0,0,0,0,2,3,10,16,16,45,50,60,61,57,42,31,0
 3600600,1990,2, 7,30,0,0,0,0,0,1,0,2,1,2,1,2,3,3,5,7,1,2,0
 3600600,1990,2, 8,82,0,0,0,0,0,0,0,0,3,3,4,1,10,8,13,15,11,14,0
 3600600,1990,2, 9,184,0,0,0,0,0,0,0,0,1,1,4,14,19,25,22,39,29,30,0
 3600600,1990,2,10,14,0,0,0,0,0,0,0,0,1,0,0,1,3,2,4,2,0,1,0
 3600600,1990,2,11,526,0,0,0,0,3,0,2,3,15,13,32,42,89,93,93,74,33,34,0
 3600600,1990,2,12,18,1,0,2,2,0,1,1,3,2,1,0,1,1,1,0,0,2,0,0
 3600600,1990,2,13,519,0,0,1,10,19,17,31,51,45,46,43,31,50,41,49,48,21,16,0
 3600600,1990,2,14,41,0,1,1,1,3,2,1,1,1,1,3,3,3,2,6,8,2,2,0
 3600600,1990,2,15,1941,0,0,0,0,1,15,62,97,163,196,184,209,210,222,182,169,131,100,0
 3600600,1990,2,16,266,0,0,0,0,2,15,23,45,30,26,16,19,19,26,20,15,6,4,0
 3600600,1990,2,17,250,0,0,0,0,0,0,1,5,5,15,21,30,32,35,40,28,21,17,0
 3600600,1990,2,18,301,0,1,0,0,5,4,10,10,13,27,22,25,35,51,34,31,18,15,0
 3600600,1990,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1990,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1990,2,21,128,5,1,0,0,2,0,0,2,6,7,4,13,17,18,12,22,10,9,0
 3600600,1990,2,22,151,0,0,0,0,0,0,1,5,1,6,7,13,16,17,26,24,19,16,0
 3600600,1990,2,23,20,2,0,0,0,0,1,0,1,1,1,2,1,5,0,1,1,2,2,0
 3600600,1990,2,24,134,3,4,1,0,10,5,8,7,8,12,6,7,12,17,16,12,4,2,0
 3600600,1990,2,25,81,0,0,0,0,6,9,9,4,4,6,10,9,5,5,4,5,3,2,0
 3600600,1990,2,26,47,0,0,1,8,9,3,7,4,4,0,1,1,2,0,2,2,2,1,0
 3600600,1990,2,27,274,1,1,0,3,0,10,4,9,15,17,18,30,28,40,34,31,24,9,0
 3600600,1990,2,28,97,0,0,0,0,0,0,1,1,2,2,5,4,15,17,17,16,10,7,0
 3600600,1990,2,29,182,8,5,5,3,4,3,4,4,3,7,4,13,13,21,27,25,14,19,0
 3600600,1991,1, 1,8867,42,23,21,36,77,106,133,159,270,299,441,665,1127,1543,1395,1231,838,461,0
 3600600,1991,1, 2,406,0,0,0,1,3,3,9,12,24,33,35,54,63,61,44,31,19,14,0
 3600600,1991,1, 3,154,0,0,0,0,0,1,1,0,3,6,8,15,20,26,21,29,20,4,0
 3600600,1991,1, 4,348,0,0,0,0,0,1,2,7,9,12,21,28,46,57,65,55,27,18,0
 3600600,1991,1, 5,819,0,0,2,2,3,1,5,10,19,28,36,62,129,165,118,125,70,44,0
 3600600,1991,1, 6,553,0,0,0,0,0,2,2,6,17,15,48,60,83,88,96,71,52,13,0
 3600600,1991,1, 7,84,0,0,1,1,0,0,2,1,1,2,10,8,15,16,12,11,4,0,0
 3600600,1991,1, 8,65,0,0,0,0,0,0,0,2,0,1,2,7,15,10,12,7,6,3,0
 3600600,1991,1, 9,201,0,0,0,0,0,0,0,3,3,6,10,11,31,34,40,31,19,13,0
 3600600,1991,1,10,112,0,0,0,0,1,0,0,0,6,6,10,11,27,27,10,10,4,0,0
 3600600,1991,1,11,1333,0,0,0,0,0,2,1,6,18,34,60,117,220,284,246,175,113,57,0
 3600600,1991,1,12,24,0,1,4,1,2,3,0,2,1,0,2,2,2,2,2,0,0,0,0
 3600600,1991,1,13,553,0,0,1,12,14,25,30,31,51,36,43,51,61,73,46,34,41,4,0
 3600600,1991,1,14,61,1,3,0,2,1,1,2,2,7,3,5,3,5,6,8,7,4,1,0
 3600600,1991,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1991,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1991,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1991,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1991,1,19,1603,0,0,0,0,0,0,0,0,3,6,9,54,132,317,340,330,247,165,0
 3600600,1991,1,20,118,0,0,0,2,19,25,26,10,15,8,1,3,3,1,2,1,1,1,0
 3600600,1991,1,21,259,1,0,0,0,2,3,4,11,10,15,17,26,32,47,35,34,14,8,0
 3600600,1991,1,22,457,0,0,0,0,0,1,1,2,6,10,16,25,52,83,77,89,56,39,0
 3600600,1991,1,23,37,3,0,0,1,0,0,1,3,2,0,4,5,1,7,5,3,1,1,0
 3600600,1991,1,24,191,4,5,4,4,2,9,13,10,11,11,15,13,25,18,24,14,8,1,0
 3600600,1991,1,25,25,0,0,0,1,2,0,4,0,1,2,1,3,2,3,1,2,2,1,0
 3600600,1991,1,26,53,0,2,4,5,10,8,3,1,4,3,3,1,1,4,2,2,0,0,0
 3600600,1991,1,27,359,6,1,0,2,3,4,10,18,29,24,25,32,38,50,43,40,23,11,0
 3600600,1991,1,28,93,0,0,0,0,0,0,0,3,1,6,4,13,10,17,13,11,8,7,0
 3600600,1991,1,29,314,24,10,5,1,8,5,1,6,6,7,21,15,36,43,49,37,24,16,0
 3600600,1991,2, 1,7960,31,18,17,39,61,91,174,296,422,468,548,612,878,1042,991,969,709,594,0
 3600600,1991,2, 2,162,0,0,0,1,1,2,4,4,9,12,9,11,21,21,24,16,8,19,0
 3600600,1991,2, 3,85,0,0,0,0,0,1,0,0,1,1,2,5,13,13,17,9,13,10,0
 3600600,1991,2, 4,206,0,0,0,0,0,2,1,4,6,6,10,6,17,27,21,36,26,44,0
 3600600,1991,2, 5,903,0,1,2,4,0,1,5,14,28,25,36,53,88,150,133,146,112,105,0
 3600600,1991,2, 6,392,0,0,0,0,0,2,2,8,12,14,23,31,39,56,58,70,39,38,0
 3600600,1991,2, 7,28,0,0,0,1,0,0,0,1,1,2,2,2,2,5,5,3,2,2,0
 3600600,1991,2, 8,78,0,0,0,0,0,0,0,0,1,2,2,6,10,11,10,12,13,11,0
 3600600,1991,2, 9,191,0,0,0,0,0,0,0,1,3,4,6,8,16,21,37,36,36,23,0
 3600600,1991,2,10,21,0,0,0,0,0,0,0,0,0,0,0,2,3,6,8,0,2,0,0
 3600600,1991,2,11,520,0,0,0,1,0,0,2,4,4,15,24,39,85,107,97,78,34,30,0
 3600600,1991,2,12,21,1,3,0,1,4,1,0,2,1,1,0,0,1,3,1,1,1,0,0
 3600600,1991,2,13,569,0,1,0,13,22,22,37,55,54,40,44,44,54,55,46,40,29,13,0
 3600600,1991,2,14,36,0,2,0,0,0,2,0,2,4,2,2,1,3,2,4,4,5,3,0
 3600600,1991,2,15,2047,0,0,0,0,2,12,42,97,173,212,217,181,236,237,213,189,143,93,0
 3600600,1991,2,16,272,0,0,0,0,3,12,26,47,34,25,22,20,22,14,25,5,11,6,0
 3600600,1991,2,17,359,0,0,0,0,0,1,1,6,13,19,32,42,56,65,46,33,26,19,0
 3600600,1991,2,18,304,0,0,0,1,4,8,10,5,19,20,26,34,42,37,31,31,16,20,0
 3600600,1991,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1991,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1991,2,21,160,5,0,0,1,0,1,2,0,5,7,7,19,22,19,21,32,12,7,0
 3600600,1991,2,22,143,0,0,0,0,0,1,0,2,3,4,8,5,13,19,15,26,24,23,0
 3600600,1991,2,23,31,2,0,0,0,0,0,0,0,2,3,4,2,4,4,1,5,0,4,0
 3600600,1991,2,24,135,5,3,5,3,3,5,8,7,7,7,10,7,20,16,8,10,8,3,0
 3600600,1991,2,25,95,0,0,0,0,7,6,11,13,8,12,7,3,8,3,7,5,2,3,0
 3600600,1991,2,26,42,0,0,0,9,6,2,7,2,0,3,1,0,2,5,2,3,0,0,0
 3600600,1991,2,27,274,2,1,4,0,1,3,4,6,14,10,17,29,31,39,45,37,16,15,0
 3600600,1991,2,28,89,0,0,0,0,0,1,0,1,1,0,2,9,8,14,12,22,11,8,0
 3600600,1991,2,29,212,10,7,6,4,6,3,5,8,10,4,8,11,14,26,24,21,30,15,0
 3600600,1992,1, 1,9294,42,19,15,34,66,91,144,187,244,360,464,672,1120,1595,1482,1319,911,529,0
 3600600,1992,1, 2,446,0,1,0,1,0,5,10,16,21,35,39,45,62,87,51,32,25,16,0
 3600600,1992,1, 3,147,0,0,0,0,0,0,0,0,2,10,7,7,31,28,26,14,12,10,0
 3600600,1992,1, 4,315,0,0,0,0,0,2,1,3,7,9,18,25,45,56,47,41,38,23,0
 3600600,1992,1, 5,816,0,0,0,1,3,3,1,7,18,32,32,62,109,149,138,126,74,61,0
 3600600,1992,1, 6,543,0,0,0,0,0,0,5,5,13,25,36,55,95,87,89,68,42,23,0
 3600600,1992,1, 7,106,0,0,0,0,0,3,1,2,2,3,9,9,14,23,11,15,11,3,0
 3600600,1992,1, 8,61,0,0,0,0,0,0,1,0,1,0,3,5,8,12,12,7,4,8,0
 3600600,1992,1, 9,177,0,0,0,0,0,0,0,1,2,8,6,19,19,25,33,34,19,11,0
 3600600,1992,1,10,125,0,0,0,0,0,1,0,2,3,3,10,19,21,28,18,10,8,2,0
 3600600,1992,1,11,1281,0,0,0,0,1,0,4,5,11,31,65,115,192,272,228,184,111,62,0
 3600600,1992,1,12,31,1,2,1,2,7,2,2,1,1,3,1,0,1,2,1,3,1,0,0
 3600600,1992,1,13,710,0,0,0,5,20,20,31,45,62,60,64,59,87,78,60,64,33,22,0
 3600600,1992,1,14,68,3,0,2,2,1,2,3,6,3,4,2,3,3,7,9,4,10,4,0
 3600600,1992,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1992,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1992,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1992,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 3600600,1992,1,19,1859,0,0,0,0,0,0,0,0,1,9,23,64,161,378,387,365,293,178,0
 3600600,1992,1,20,125,2,0,1,4,10,24,32,16,15,6,7,2,4,0,0,1,1,0,0
 3600600,1992,1,21,213,2,0,0,0,1,0,1,3,10,16,14,21,24,33,38,26,21,3,0
 3600600,1992,1,22,490,1,0,0,0,3,1,3,5,7,15,19,40,55,60,101,92,57,31,0
 3600600,1992,1,23,24,2,0,0,0,0,0,0,1,0,0,1,0,3,3,7,4,2,1,0
 3600600,1992,1,24,181,4,1,0,2,5,3,6,13,9,13,23,9,26,29,15,16,5,2,0
 3600600,1992,1,25,35,0,0,0,1,0,2,2,3,3,5,2,1,3,5,3,3,1,1,0
 3600600,1992,1,26,49,0,0,1,4,11,4,4,5,2,1,5,0,2,5,2,2,1,0,0
 3600600,1992,1,27,383,3,1,4,3,1,5,19,15,20,32,26,30,43,53,47,44,26,11,0
 3600600,1992,1,28,121,0,0,0,0,0,0,0,0,4,4,9,12,13,21,25,17,10,6,0
 3600600,1992,1,29,312,18,14,4,8,2,2,7,8,4,12,12,19,25,50,45,39,30,13,0
 3600600,1992,2, 1,8149,27,13,18,33,66,115,208,274,434,506,552,651,801,1099,1044,941,749,618,0
 3600600,1992,2, 2,193,0,0,0,1,1,3,5,6,7,8,6,13,22,29,26,24,20,22,0
 3600600,1992,2, 3,98,0,0,0,0,0,0,0,2,1,0,2,5,7,8,18,22,16,17,0
 3600600,1992,2, 4,178,0,0,0,0,0,0,0,2,6,3,5,12,21,19,23,35,25,27,0
 3600600,1992,2, 5,877,1,0,3,4,4,1,3,18,20,27,34,71,86,122,151,125,112,95,0
 3600600,1992,2, 6,432,0,0,0,0,1,2,4,6,8,16,33,37,42,68,53,60,54,48,0
 3600600,1992,2, 7,31,0,0,0,0,0,1,1,0,1,2,0,2,4,3,7,4,4,2,0
 3600600,1992,2, 8,86,0,0,0,0,0,0,0,0,0,0,2,10,15,12,11,17,12,7,0
 3600600,1992,2, 9,181,0,0,0,0,0,0,2,0,1,2,4,9,16,24,36,30,30,27,0
 3600600,1992,2,10,18,0,0,0,0,0,0,0,0,0,0,6,2,2,4,3,0,1,0,0
 3600600,1992,2,11,552,0,0,0,2,1,1,0,4,7,13,21,42,87,109,101,86,48,30,0
 3600600,1992,2,12,16,0,2,2,1,0,0,1,2,2,0,0,2,0,1,2,1,0,0,0
 3600600,1992,2,13,663,0,1,4,4,25,37,62,41,54,49,56,37,58,83,50,39,32,31,0
 3600600,1992,2,14,53,1,2,2,2,2,0,2,4,3,3,0,7,4,3,8,4,3,3,0
