	GSM995558	GSM995559	GSM995560	GSM995561	GSM995562	GSM995563	GSM995564	GSM995565	GSM995619	GSM995620	GSM995621	GSM995622	GSM995623	GSM995624	GSM995625
hsa-miR-141-3p	10.42075451	11.34925846	10.1918106	12.46079871	11.84963704	10.86936096	3.081548681	12.76663062	9.986984899	8.762313406	10.70825059	10.54055046	10.8386436	11.12372464	10.34850105
hsa-miR-149-5p	2.93616425	4.06041745	5.246049461	5.705445366	4.213384449	6.054984809	2.832821248	3.610955759	3.787361246	4.865307934	5.0998862	5.315406934	5.34070464	4.954459431	4.574015808
hsa-miR-183-5p	5.693181382	6.509887245	8.330901442	5.590022454	5.646786274	7.320278833	2.321928095	5.509016445	4.005394132	2.321928095	4.475395416	2.321928095	2.321928095	5.969706244	3.0990969
hsa-miR-184	4.877784032	5.280947654	2.321928095	6.153903436	4.419966962	2.991960506	5.303253079	4.860498753	5.107576091	5.183342742	4.407631768	2.321928095	5.209008024	4.614977635	4.760706345
hsa-miR-182-5p	5.137102865	5.448769883	7.470857886	5.919365663	5.671519782	6.838356894	2.321928095	5.07248583	3.489772271	2.321928095	3.747740691	2.321928095	2.321928095	5.37404218	2.321928095
hsa-miR-17-3p	6.603735228	7.286089097	7.425595363	7.137424183	8.374846231	5.644972845	8.431819012	6.633192691	5.137475909	4.604600417	5.487004738	6.036305521	5.99048898	4.633566542	5.152565176
hsa-miR-15b-5p	9.808404518	10.10756997	10.23453182	9.995599596	8.758425568	10.25622316	9.649391244	10.52153975	9.40415256	9.090676946	8.896673057	8.675914037	6.553942629	9.356296997	8.665604875
hsa-miR-15a-5p	10.14725555	11.5619147	10.61301625	10.63635373	10.49825905	10.07977623	10.08920284	10.59270297	10.01456303	9.719467401	10.30919732	9.315218498	8.210853304	10.24171392	9.968246296
hsa-miR-198	6.497596325	6.528612406	4.780443214	4.196947214	6.94507202	5.290985235	7.215763679	5.489282453	7.145904477	6.994374331	7.026862588	6.591356452	8.667832288	6.820543935	6.494034723
hsa-miR-197-3p	4.637912847	5.228018768	5.639655057	5.842554138	5.611689559	5.694151159	6.320850172	5.367647041	4.567200052	4.99341718	5.23701455	5.716825223	5.600147032	4.610798528	4.778385382
hsa-miR-18a-5p	6.404276744	7.783213545	7.482138881	5.964070982	7.755499918	4.313379812	7.942683621	6.351981289	5.137211703	2.929573418	3.743603901	2.321928095	2.321928095	3.42732907	2.321928095
hsa-miR-18b-5p	4.980276991	6.253877859	6.760237435	4.879724708	6.157283626	2.718020962	6.773546988	5.471637461	4.065955267	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-194-5p	3.552785233	5.077162694	5.711606641	6.449753106	4.918202315	5.268404223	3.4405918	5.496827757	3.126498254	3.782829372	4.773283288	4.541169042	2.321928095	4.452638435	3.284822378
hsa-miR-34a-3p	3.559895686	2.98172699	2.321928095	5.068946911	2.321928095	3.154493287	2.321928095	3.392293798	2.321928095	2.765074459	3.2109826	2.321928095	2.321928095	3.071725112	3.451402509
hsa-miR-195-5p	10.00772181	8.823822995	9.445255061	9.866694934	9.870665318	10.31644656	7.206538335	9.402241944	10.27097901	10.85505438	10.8400492	10.18534579	10.16124789	10.5890464	11.36204345
hsa-miR-192-5p	4.745842188	6.127437262	6.478567676	6.110709055	4.720475813	5.503780613	3.804079625	6.17596014	4.474833379	4.673377642	4.508923979	2.321928095	2.321928095	4.785569906	4.486659878
hsa-miR-190a-5p	2.321928095	2.321928095	2.435539892	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-191-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-187-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-185-5p	6.858472319	6.534374659	6.696700484	7.178133036	6.807875398	6.587541107	6.158331531	7.102431167	6.165868816	6.8937623	7.194900125	6.489431363	5.623407959	6.302214072	5.381776994
hsa-miR-186-5p	6.478762626	7.310612747	6.839852724	7.275765804	6.794246596	6.759900584	5.955247244	7.55664237	5.955461838	6.792872409	6.814642712	7.312532374	7.467869023	6.174749508	6.422194879
hsa-miR-19b-3p	10.56451147	12.052879	10.79254006	10.42731462	12.33210633	9.710507083	12.77446382	12.38220102	10.55982612	10.72070883	10.29188343	10.92046549	9.755999151	10.04941458	10.56076216
hsa-miR-19a-3p	10.02359922	11.20622222	9.272206288	9.037364109	10.30585821	8.213113277	10.43084903	10.02049038	9.237948894	7.706207374	8.307682643	7.914369825	7.198402747	7.429725412	9.063885823
hsa-miR-671-3p	2.526566322	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	4.307584664	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.397432971
hsa-miR-20b-5p	8.282335796	9.542904206	9.261161541	7.278358394	9.517668651	6.874984883	11.02455967	8.480215665	7.600330178	7.721101217	7.235646837	6.387916634	5.101660346	6.939794314	7.936529014
hsa-miR-20a-5p	10.14905626	10.28901863	10.43970745	8.592804343	11.21224482	8.691594755	11.57740665	10.33907353	9.471255256	9.410643713	9.084878118	8.415701381	6.852003669	8.634184134	9.721828459
hsa-miR-22-5p	4.790023371	3.986276305	6.09818118	6.064284787	4.852327086	5.255749265	2.764323493	4.710788706	3.328015228	2.321928095	3.896342551	5.020062353	3.600324914	3.968342232	2.321928095
hsa-miR-671-5p	8.407882764	8.442360609	7.300383995	6.072038737	8.43407008	6.758237005	9.846342312	8.851215308	9.59402532	8.820183909	8.589829495	9.334718067	10.18633639	8.589531391	8.348133086
hsa-miR-214-3p	9.51141707	6.980586939	8.851283484	8.299438909	7.740639628	9.082647899	9.698655978	6.452970476	9.351103487	8.079412682	8.672809955	9.022054457	9.848976162	8.672345073	9.073348864
hsa-miR-211-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.466248974	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-212-3p	5.695103539	7.077845402	5.409517829	6.634931177	5.473464234	6.708234915	6.248794683	6.604147749	6.177877264	6.405944831	6.007003043	5.886809061	5.581192969	6.410982992	6.120742251
hsa-miR-210-3p	8.311644064	6.330139807	5.96936857	6.174458597	8.125663423	7.33413094	7.661089826	6.464761478	7.320868625	6.186712145	6.085845935	6.55525942	8.277896531	6.946524618	5.584061833
hsa-miR-217	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-218-5p	5.902910071	5.602684248	6.002757353	7.362170125	4.27558522	7.211805979	5.733957467	5.575557442	6.30692652	5.783557777	6.861236471	5.787164381	4.071206714	6.355577611	6.956716799
hsa-miR-215-5p	3.744217421	5.68932497	5.869755709	5.867114776	4.335030172	4.548105168	2.683399707	5.57996553	4.02468647	4.324226853	4.258211041	2.321928095	2.321928095	4.206830037	4.024374731
hsa-miR-21-3p	7.187097984	7.132060996	7.618830542	6.852865227	8.372234927	7.698357334	9.012211741	7.905016041	6.922516705	6.27462318	6.004406416	7.073986661	7.153291327	7.416439304	5.499703523
hsa-miR-202-3p	7.864029539	7.966159376	7.359246592	7.387352689	8.721650197	7.514418841	10.45231718	7.237103731	9.952515742	8.950983926	9.42009863	9.369997111	11.78684692	8.526124869	8.716440943
hsa-miR-203a-3p	7.346021141	8.478252339	7.424741769	6.551961615	9.267763827	6.218761316	2.321928095	4.943227457	5.315133258	4.09632048	4.883656849	2.321928095	2.321928095	4.625036293	5.472060853
hsa-miR-206	3.590230412	4.865619339	2.321928095	2.321928095	2.321928095	2.321928095	4.564232704	4.155031725	4.479328093	4.681857464	3.943772872	2.321928095	4.695734205	3.843664318	4.361749009
hsa-miR-204-5p	2.321928095	2.321928095	2.321928095	3.286393077	2.321928095	2.798847514	2.321928095	2.321928095	2.354516198	5.73798405	2.839749792	5.110204752	3.566240792	3.55028819	4.592129835
hsa-miR-205-5p	5.039339748	9.62475092	5.745355248	8.862129966	12.03719857	10.11408223	3.062109353	8.264121703	8.992707173	11.0069074	10.28427855	11.0185386	11.22448737	10.13790075	10.35606047
hsa-miR-224-5p	4.824842007	7.199881058	3.679236705	6.518062369	7.804875298	6.036682056	2.321928095	7.196542214	4.463205635	5.705125743	6.327944603	6.47094448	4.318469578	6.346674177	5.647472865
hsa-miR-222-3p	7.163504467	6.990611829	7.695056097	7.856122943	8.199082415	6.410840961	6.467247873	7.785714907	6.752826162	7.295653032	7.155299326	8.632754136	8.744830726	6.950223706	7.010000661
hsa-miR-223-3p	7.70689548	9.052358386	9.32358964	9.00840851	9.033242159	9.146576665	6.612660831	9.917248056	8.230974282	9.212192176	7.185050374	7.729972493	6.350631763	8.231045634	7.106002139
hsa-miR-221-3p	7.526339912	6.361830896	8.357491	6.989976307	8.657286826	8.006965508	7.690413413	7.013573084	7.342659145	7.265722623	7.023551451	7.192123513	7.036819385	7.447583458	7.079005253
hsa-miR-23a-3p	12.22269002	11.74110888	12.12355889	12.34640279	12.2254342	12.09200844	11.2839653	11.61976013	12.35877361	11.92720043	12.02845614	11.75261719	11.52288085	12.29139211	11.76354281
hsa-miR-23b-3p	11.1066249	8.762443394	9.503099013	10.16847621	9.084174202	10.02920164	9.045719629	8.696954822	9.898194603	9.595615321	9.28754578	10.1639828	10.44692623	9.5366598	9.486862278
hsa-miR-33a-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-25-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-26b-5p	10.04018757	10.45192304	10.99836339	10.40677196	9.909649673	10.58950699	7.991970043	10.53979735	9.873371942	10.81481426	10.31578113	9.589778637	8.190699469	10.70933601	10.81540803
hsa-miR-33b-3p	5.974216489	6.014984022	5.374813462	4.956862502	5.513556246	5.499483675	6.483875147	6.203058177	6.217902917	5.612283379	5.334237651	5.586905861	6.025517373	5.724327941	5.998607918
hsa-miR-26a-5p	11.27628989	10.54223174	11.7187048	11.88364098	11.08016147	12.31448563	11.30348793	11.4885828	10.8855063	11.53115391	11.57642652	12.1282676	11.87220643	11.63317161	11.41849137
hsa-miR-297	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-298	2.321928095	3.007828048	2.321928095	2.321928095	2.321928095	2.321928095	2.37399918	2.321928095	4.462549732	4.4050706	4.088437884	2.321928095	3.619252251	2.365640949	3.818569269
hsa-miR-27a-3p	11.94239941	11.84417337	11.95636809	12.37516336	12.27497164	11.98874485	11.06686434	11.09216379	12.44870787	11.65067522	12.21671356	11.3841333	10.76834449	12.32873595	11.92154827
hsa-miR-27b-3p	11.62402415	8.795170086	10.51379829	10.22140732	9.611737721	10.14591366	12.44595796	9.081238527	10.96850818	9.624605426	10.13091359	9.487797775	10.32964905	10.35269556	10.12182031
hsa-miR-29c-3p	10.56683682	11.856131	11.5839417	11.59359417	12.05698978	11.49565848	10.71512264	11.21639811	11.41755995	11.57590557	12.05199279	12.15482897	12.41633188	11.97068996	12.15179355
hsa-miR-29a-3p	11.86478211	12.10419663	11.89916053	11.37980642	12.31833289	11.87325344	11.9330922	11.8793928	12.07293336	12.42907957	11.92579463	11.48569883	11.57223964	11.8941945	12.32384774
hsa-miR-29b-3p	10.82617805	11.30308814	12.02382289	12.01482312	11.50517894	11.18053975	11.00683272	11.89116445	11.26912785	10.13283987	11.72610727	10.20432124	9.787782501	11.72473908	11.47484819
hsa-miR-340-3p	2.321928095	3.128516662	4.421850746	3.608463525	2.321928095	4.823497322	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hcmv-miR-US33-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.367385045	2.321928095	2.321928095	2.321928095
hcmv-miR-US33-5p	3.088178919	3.83807439	3.244098536	2.321928095	3.819984888	2.321928095	2.321928095	3.97614364	4.651264132	4.746785704	2.408410249	4.598305648	2.699011853	3.859253985	4.621518583
hsa-miR-30a-5p	9.087333385	8.277166595	10.16942028	11.26485153	9.925966176	9.807455526	7.308288597	9.128801668	9.380340457	9.831640047	10.74764705	11.08012312	11.34106688	10.42379501	10.25566326
hsa-miR-30b-5p	9.325692455	9.253337532	9.757126838	9.800623391	8.813397212	10.1015016	9.02698793	9.066550265	9.185498221	9.901888549	9.70924237	9.763615976	9.017022309	9.716740265	10.3052093
hsa-miR-32-3p	2.434374355	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.297568467	3.549034397	2.321928095	2.999724252	2.321928095	2.321928095	3.782679759	2.321928095	2.321928095
hsa-miR-30e-5p	9.115672738	9.595041005	9.885610202	9.949363309	9.823664193	9.138734116	9.041827264	9.500179648	9.485939578	8.83422791	9.247446166	9.879281306	9.590559639	9.033822404	9.519189919
hsa-miR-30c-5p	8.993777815	7.90567043	9.60660057	9.130875696	8.788606775	9.405995353	8.40568907	8.689183062	8.662115164	9.279156248	9.090953942	9.40829881	8.750048915	8.958695395	9.428000533
hsa-miR-30d-5p	8.622727063	8.733400086	9.656987233	9.587771423	8.929266982	9.657716232	9.505373583	8.076919805	9.14719377	9.266448029	9.345328029	9.954157681	9.849642541	9.373616053	9.417214751
hsa-miR-31-3p	2.321928095	2.321928095	3.506618112	2.321928095	5.117708033	2.422076011	2.321928095	7.058489808	2.321928095	4.413460323	4.443223242	2.321928095	2.321928095	2.956055327	4.142072534
hsa-miR-300	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-335-5p	6.756688574	6.007764671	6.683248785	7.930299477	6.486181536	6.984020521	2.321928095	5.190249842	5.950164349	7.513858837	7.439317438	7.433787275	6.508831388	7.867373386	8.182852441
hsa-miR-320a	8.926037832	7.938906724	8.643381156	8.803100029	9.187465719	8.329833951	9.622612301	9.173211033	8.986380928	9.075342567	8.555269863	9.130362601	9.813632772	8.52441364	8.485158175
hsa-miR-329-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.849076562	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-328-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.601628934	2.947498086	2.321928095	3.57818573	2.321928095	2.538763762
hsa-miR-325	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-326	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.551702568	2.965776399	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.446082055
hsa-miR-34a-5p	9.52613388	9.70274767	9.868204791	10.10114629	9.23847308	9.905492622	8.112384433	9.838880301	9.581107788	8.610216629	9.246719234	8.957035	9.139742631	9.507806778	9.696365962
hsa-miR-34b-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-33b-5p	2.321928095	2.828607472	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-33a-5p	4.03459025	5.924921787	7.07464618	6.22913378	6.466238888	3.176596171	4.108745972	5.15759683	4.716873445	2.321928095	4.91805873	2.321928095	2.321928095	3.906837657	4.38460675
hsa-miR-345-5p	6.479454747	6.284537593	5.007405083	3.99319473	4.849627181	3.981082084	6.073522504	6.37633111	6.847629102	5.78843997	5.814951149	5.692046413	5.920828685	5.522667543	6.046281101
hsa-miR-346	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-340-5p	6.113752991	6.722130567	7.184005338	7.121078593	6.894617259	7.386205498	6.449470871	6.215404333	5.439772561	5.043986921	5.778010117	5.381944531	4.958721131	6.413302276	5.849115917
kshv-miR-K12-10a-3p	4.371572802	5.538786455	5.158878259	4.384070535	5.897148439	4.203757137	4.524527611	5.753719515	6.399451401	7.145555188	4.925330119	6.73978061	5.263879487	5.986460996	6.34613251
hsa-miR-338-5p	3.245964139	4.128970193	2.321928095	2.321928095	2.321928095	2.321928095	3.945844274	3.94746283	4.19114334	4.555971646	4.384835246	2.321928095	4.250211531	3.944113182	4.171997056
hsa-miR-338-3p	5.654631598	6.404005512	6.38758791	6.524767919	6.399002854	6.838009735	5.41705362	6.598811271	5.447232236	7.845255272	6.796318748	6.130186734	5.866667282	5.75633121	6.088808177
hsa-miR-524-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-19b-1-5p	2.327920602	3.07187702	2.321928095	2.321928095	4.603669052	2.321928095	4.794689812	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.628233468
hsa-miR-524-5p	3.935008039	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.823233706	3.268393744	4.619476716	2.968693543	2.321928095	2.321928095	2.321928095	2.321928095	3.146337614
hsa-miR-19b-2-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-485-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-485-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.571057989	2.321928095	2.321928095	2.456094776	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-1228-5p	5.153563502	5.995676185	2.321928095	2.321928095	4.441622164	3.385291248	6.531386508	5.972696546	5.451865103	5.255200973	5.012330759	4.062686255	5.316846355	5.103671559	5.385257733
hsa-miR-1226-5p	6.643638155	6.584062543	4.20497415	5.346299549	6.68269703	5.437679613	7.498692473	6.67582649	7.352210194	7.025346861	6.821003919	6.824791345	8.627796351	6.532036776	6.619550244
ebv-miR-BART11-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-518c-5p	7.458608489	7.556959162	5.500384776	5.340655308	6.66279588	6.309412119	7.679193396	7.913554841	7.690187843	7.227218526	6.914552584	6.879639741	8.349986847	7.050478502	7.085263853
hsa-miR-518f-5p	4.322169253	4.144624507	2.321928095	2.321928095	3.678011126	2.321928095	4.323542559	4.336817753	5.143457505	3.676447699	3.275853267	2.321928095	4.253363427	3.109057704	3.77545072
ebv-miR-BART11-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.802625444	3.156932107	2.321928095	2.321928095	3.639405832	2.321928095	2.779356387	2.607458153
hsa-miR-518e-5p	4.13793038	2.321928095	2.321928095	2.321928095	3.978044275	2.321928095	3.325997198	2.321928095	2.771662061	2.321928095	2.321928095	2.321928095	3.470060982	2.321928095	2.321928095
hsa-miR-519e-5p	4.210849397	4.780374046	2.321928095	2.321928095	4.49124845	2.718111485	4.750199772	4.813674922	5.000339303	4.81250876	4.195549615	2.321928095	5.914225578	4.541859368	4.14606787
hcmv-miR-US5-1	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.247591858
hcmv-miR-US5-2-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-509-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-509-5p	3.644945707	3.810223762	2.321928095	2.321928095	2.321928095	2.321928095	4.603581981	4.342087852	3.834571724	4.502998252	4.268746948	2.321928095	2.321928095	4.247626383	4.698331551
hsa-miR-342-5p	3.701286135	5.516514304	5.106538207	5.345604583	4.980145022	6.167352303	2.402527671	5.772539976	3.310933824	3.882395303	4.197352797	2.321928095	2.321928095	4.852212844	3.714566721
hsa-miR-342-3p	8.946260419	9.780052415	8.251955038	9.714531593	8.692610352	9.951026396	8.459708936	9.32325408	9.278188116	8.638256193	8.978651839	9.503552063	8.85818245	9.522053931	8.354974147
hsa-miR-125a-3p	8.059324342	10.20722778	7.372093463	7.529395443	8.744801334	7.777954729	9.248705147	8.487130977	9.01479535	9.119274908	9.039781127	8.699416484	9.749816578	8.817326287	7.841284698
hsa-miR-125a-5p	7.727799248	6.188234206	6.320905105	7.490564505	8.143129011	7.20102837	7.891258482	7.598183456	6.175708519	6.96363422	6.665065092	7.166219456	5.95950543	7.144438555	6.59282765
hsa-miR-892b	3.119290658	3.647647305	5.011413437	4.550785637	2.321928095	5.703303236	3.847963054	3.550261487	4.057017361	5.192796159	4.178347123	4.333380028	4.384750552	4.782352011	2.417048663
hsa-miR-892a	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-891b	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-891a-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.355797716	3.779148552	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-888-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-508-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.103367565	2.748660046	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-508-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-548c-5p	2.321928095	3.649678749	2.321928095	2.321928095	2.321928095	2.321928095	3.039488999	3.179648004	2.321928095	3.185627617	2.321928095	2.321928095	2.321928095	2.321928095	2.612489979
hsa-miR-548c-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-877-3p	3.187966378	2.321928095	2.878688421	2.321928095	3.121633984	3.21989431	3.119574462	2.321928095	3.70559091	3.702176232	4.126727039	2.321928095	4.155819028	2.918875527	3.106116709
hsa-miR-520d-5p	3.716590911	5.269448539	2.321928095	2.321928095	2.321928095	2.321928095	4.713007778	4.401758272	4.905049865	3.224305868	2.96993188	2.321928095	2.321928095	3.976760511	3.709382198
hsa-miR-520d-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-582-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsv1-miR-H1-5p	7.40651116	7.899465687	7.591080962	6.373698667	8.480273202	5.320679624	6.450939035	8.26545565	9.168734788	8.023532596	7.345502828	9.275253872	7.997179481	8.377670384	10.52078563
hsa-miR-582-5p	3.255431378	2.321928095	4.780681808	3.856924886	2.321928095	4.89674212	2.321928095	2.321928095	2.321928095	2.91509646	2.321928095	2.321928095	2.321928095	3.523646278	3.199645599
hcmv-miR-US25-1-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-151a-3p	5.835184894	6.424286068	7.143968682	7.192676644	6.82373612	6.451275741	7.585186679	6.741160079	5.451642749	6.467233226	6.727519975	7.374513494	7.694118553	6.394424186	5.983118123
