DATA	GSM995552	GSM995553	GSM995554	GSM995555	GSM995556	GSM995557	GSM995558	GSM995559	GSM995560	GSM995561	GSM995562	GSM995563	GSM995564	GSM995565	GSM995566	GSM995567	GSM995568	GSM995569	GSM995570	GSM995571	GSM995572	GSM995573	GSM995574	GSM995575	GSM995576	GSM995577	GSM995578	GSM995579	GSM995580	GSM995581	GSM995582	GSM995583	GSM995584	GSM995585	GSM995586	GSM995587	GSM995588	GSM995589	GSM995590	GSM995591	GSM995592	GSM995593	GSM995594	GSM995595	GSM995596	GSM995597	GSM995598	GSM995599	GSM995600	GSM995601	GSM995602	GSM995603	GSM995604	GSM995605	GSM995606	GSM995607	GSM995608	GSM995609	GSM995610	GSM995611	GSM995612	GSM995613	GSM995614	GSM995615	GSM995616	GSM995617	GSM995618	GSM995619	GSM995620	GSM995621	GSM995622	GSM995623	GSM995624	GSM995625	GSM995626	GSM995627	GSM995628	GSM995629	GSM995630	GSM995631	GSM995632	GSM995633	GSM995634	GSM995635	GSM995636	GSM995637	GSM995638	GSM995639	GSM995640	GSM995641	GSM995642	GSM995643	GSM995644	GSM995645	GSM995646	GSM995647	GSM995648	GSM995649	GSM995650	GSM995651	GSM995652	GSM995653	GSM995654	GSM995655	GSM995656	GSM995657	GSM995658	GSM995659	GSM995660	GSM995661	GSM995662	GSM995663	GSM995664	GSM995665	GSM995666	GSM995667	GSM995668	GSM995669	GSM995670	GSM995671
hsa-miR-296-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.836745646	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.562619209	3.543283323	2.321928095	2.371453682	2.593064139	2.321928095	2.335155491	2.321928095	2.321928095	2.321928095	2.321928095	2.680819473	2.321928095	2.321928095	2.321928095	2.321928095	2.552727503	2.321928095	2.495555552	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.684705373	2.321928095	3.206509749	2.321928095	2.321928095	2.321928095	2.724828865	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.528651518	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.475149376	2.321928095	2.321928095	2.544680357	2.615167547	2.321928095	2.523385539	4.519317376	2.321928095	2.476989467	2.321928095	2.321928095	3.077427533	2.321928095	2.462804309	2.321928095	2.321928095	2.321928095	2.854915476	2.727348611	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.603198908	2.321928095	2.321928095	2.321928095	3.014226548	2.383173439	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-532-3p	3.625733285	3.49649262	2.321928095	3.724257357	3.701433634	4.454282292	3.729384088	4.344270539	4.623581103	5.28664258	4.542054737	3.144421747	3.652505944	3.246467455	3.145370934	3.080501893	2.321928095	3.320215894	3.879405643	4.650458269	2.321928095	2.321928095	2.615845986	4.947426881	3.384413427	3.432073719	2.321928095	3.74023601	2.821416084	2.321928095	4.546251156	3.042023953	3.580274751	3.387367628	3.368041041	2.375276105	4.082934801	2.321928095	2.321928095	2.321928095	2.321928095	3.626872061	3.59118075	2.321928095	2.321928095	2.321928095	3.199184038	3.061986432	3.525216327	2.321928095	3.963038653	4.288679151	2.321928095	2.321928095	2.711642519	3.945794782	3.015917035	2.321928095	3.898603271	4.154349505	3.26588961	3.768969936	2.87611998	4.092267461	2.321928095	2.321928095	2.977287025	3.352097526	2.641925702	3.099793889	4.798779091	3.653208325	3.409730414	2.819956507	3.28971872	2.805465931	2.321928095	2.321928095	2.96288176	2.321928095	3.39077337	2.321928095	2.589272895	4.594647136	2.321928095	3.908120255	2.321928095	3.884124112	2.78182622	2.321928095	3.006512594	2.321928095	3.499187062	2.436762145	2.777938655	2.365109443	2.874623397	2.321928095	2.321928095	2.688246513	3.617718928	3.002559963	3.976283805	3.684605225	2.321928095	3.012817944	3.633804149	4.482766153	3.694760036	2.321928095	3.088946117	4.497785472	4.459205543	4.689972732	3.379265927	2.321928095	4.638565652	2.82483083	4.385768105	2.321928095
hsa-miR-532-5p	5.675991538	6.026303292	5.506059184	4.879467012	4.587085202	6.416640831	5.569258361	6.340320808	6.065032132	6.491017994	5.949668315	6.087201645	6.372362898	5.224483201	5.268404623	4.888402164	5.153340723	4.863196239	6.455579134	6.756281674	2.321928095	5.752027112	4.269124164	7.040463098	4.692082815	5.089745904	3.303158663	5.988222761	4.404832341	4.381958846	6.329436445	4.750446943	4.960805921	5.370751674	4.624296955	4.1859055	4.32197769	5.332446817	5.171067415	4.789132543	4.771997058	4.815639494	4.788588412	4.885380108	3.202227664	5.258326492	4.258041089	4.687316303	5.773099858	6.107029385	5.794209511	5.719448327	4.883280137	4.698691316	4.61657749	4.712491178	4.669743412	5.813401279	6.369670516	6.566443534	6.129797466	5.826027848	5.060233322	5.946588435	2.321928095	3.9267273	5.075152204	5.18415948	4.676371428	4.908625705	5.76307986	4.709446358	5.138516846	4.403782858	4.993889783	4.973617753	4.698791604	4.78030068	5.631475359	4.324975034	4.875316198	4.419261633	4.539739995	5.716886233	2.321928095	5.416343853	4.364494683	5.903568855	4.465991449	2.321928095	4.979762969	3.837123415	5.304779253	4.268891983	4.169070736	4.076996117	5.561887631	3.436081256	2.321928095	4.006553202	4.394246512	4.229557458	5.717980386	6.090162703	4.017961426	4.118268491	5.652839925	5.987500341	5.541608951	2.321928095	5.245938058	4.983462584	5.42338919	5.911574229	4.772235433	3.670094331	7.065806019	4.708455702	7.292245788	5.108119229
hsa-miR-29b-1*	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.771454126	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.880634948	2.321928095	3.165215844	2.321928095	2.321928095	2.321928095	3.643071324	2.321928095	2.321928095	2.321928095	4.122379082	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.700689083	2.463733406	2.321928095	2.321928095	2.321928095	2.321928095	3.276729203	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.942051744	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.132817327	2.321928095	2.972722945	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.729811576	2.321928095	2.321928095	2.321928095	2.321928095	2.724594999	2.321928095	2.897553446	2.932191437	2.321928095	2.321928095	2.321928095	2.321928095	3.039494669	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.052235192	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.109983555	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.425613344	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-29b-2*	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-556-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.136589837	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-556-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-188-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-140-5p	7.127070493	6.892566512	7.537735343	6.442140024	6.492911578	7.94035507	7.739957562	6.219866446	8.279808224	7.304282264	6.733311817	7.2682988	7.545377243	7.271371132	7.106477626	7.206789999	7.034656667	7.191129067	5.180840556	8.290736856	6.731819245	6.376624283	6.75720582	7.606751761	6.995776447	7.163680324	4.177996228	7.494046724	5.583282533	6.429193257	7.199709318	6.884790515	7.24549904	7.143295013	6.822519237	6.712159091	6.736769472	7.039900972	7.030574438	5.276110284	6.8477301	6.654159345	6.712072341	6.851716943	8.460010084	7.746189832	7.043822048	7.26521134	7.877132793	7.453557289	7.009581582	7.503145738	6.978623779	6.868536981	6.754137874	6.973526155	6.960080206	8.037000626	6.76958401	8.344639164	6.515925035	7.911942148	8.57561043	7.876850671	5.190810448	4.195724935	6.929127083	6.99048961	6.431450483	7.202006035	7.533712659	6.440448121	7.21593244	6.861345947	6.916435851	6.748071277	5.917579136	7.105296222	6.954402052	6.642114961	7.016887868	7.011611494	6.010863967	6.091421368	2.321928095	6.799426916	5.319461048	8.418353384	5.955430072	2.321928095	6.818977004	5.475327844	7.408968904	6.515186761	6.252081553	5.498623273	7.392384593	5.146931839	2.321928095	5.921670104	5.792196689	6.213056485	8.216957656	7.683756997	4.911450802	5.89770657	8.1244238	9.159870691	8.858452389	8.804582937	7.109432236	5.933108496	7.355632874	6.842296595	7.038590369	4.842394167	8.631418763	6.420047283	9.714435893	6.546032639
hsa-miR-139-5p	2.321928095	2.321928095	2.321928095	4.236986964	2.321928095	4.025222102	2.321928095	2.321928095	2.93512953	5.22025504	2.321928095	4.993597815	2.321928095	2.321928095	4.996441195	4.915639087	4.537432152	2.321928095	2.321928095	2.321928095	2.321928095	3.547892144	2.966843764	4.695110312	2.321928095	4.265138233	2.321928095	4.621320452	4.466297536	2.321928095	2.321928095	3.802695993	4.965752516	4.302539504	2.321928095	3.319882703	3.312208202	2.321928095	4.672697267	2.321928095	4.880377676	2.958766323	3.442928327	3.744361363	2.321928095	2.321928095	2.321928095	4.116176502	2.321928095	2.321928095	2.321928095	5.50978582	4.133444303	5.052737993	5.082445184	3.978550155	3.462056392	5.452513459	2.321928095	5.024709781	3.077548579	6.347476386	3.674630708	7.008248597	5.675862999	5.579346335	6.53927353	4.387793213	5.91870079	6.336679774	6.964206734	5.955787335	5.209388734	5.530599663	4.920607456	5.338549535	5.724243727	7.57529719	7.184588407	6.281810845	6.351461939	5.822522681	6.684105433	5.541584262	3.463745373	6.597923837	7.405758617	6.810709	5.467869248	6.499117088	6.077011931	4.89578113	6.801041171	5.709154898	5.63021792	5.639035397	7.114468199	5.306987857	5.903715342	6.474627774	3.598201562	7.503321395	6.250178546	6.543861727	5.571480362	6.490273191	7.298390674	7.819781453	8.046876126	6.443735491	4.518361235	4.80471207	7.519489685	6.829337166	6.575576059	6.337414346	8.545397188	6.859072343	6.306820256	7.202517912
hsa-miR-140-3p	7.767940986	7.526016496	7.563303125	8.073973611	7.318848514	8.950203291	8.428432217	8.218179827	8.865511998	9.206957052	8.408565119	8.689449756	7.687368389	9.175844557	8.350026126	8.232147298	8.432020139	7.750165428	7.885239223	9.390900975	7.197221269	7.208041166	8.128919227	9.332562626	7.340328383	7.884438611	7.236600227	8.336821057	7.603888735	7.390849769	7.828297128	8.029196834	7.896501313	8.388203875	7.069039544	7.936558771	7.429527506	8.215156232	7.173893624	8.647466782	8.605663464	7.670625721	8.066684475	7.840014833	8.25653251	7.917967936	7.327656734	8.051522164	7.43511677	8.933636319	7.980038131	8.999387218	8.676674936	8.42687512	8.585270474	7.503008797	7.972643528	8.439167921	8.382118066	8.53598642	7.194122514	9.061710121	8.985087992	9.527899716	9.273210938	9.562328383	8.789724538	8.403986181	9.158440602	9.04453661	9.569327549	10.26931548	8.391824034	8.912498605	8.266173167	8.747476545	9.022727117	8.902255749	9.206746455	9.265788814	9.13808205	8.892576199	9.416242416	10.58374499	9.581801623	8.622718078	8.069384808	9.583454178	8.677455435	9.445409295	9.069948845	7.992150415	9.322148604	9.076300429	9.099932442	8.415752784	9.702951621	8.638007458	9.756144797	9.192992046	8.629413342	9.543658089	9.409174948	9.634051486	7.820235224	9.396931513	9.385046268	9.48814677	9.08016643	9.190801197	8.918973045	8.861939483	9.703864764	9.072752712	9.629230742	9.239747269	9.210955065	9.472076402	9.087088609	9.144440271
hsa-miR-139-3p	4.73539447	7.076360048	4.377185293	5.668647161	4.943118935	5.65240439	5.129982253	5.46227813	5.267728676	4.689411464	6.269907475	6.747762917	5.171276845	5.863700873	6.477480362	5.47191275	5.689801124	6.134094265	6.321448205	6.01112069	6.158405381	5.955258525	6.809547329	5.437608586	6.003453692	5.947851446	5.798639492	5.324505233	5.233342479	5.074961731	5.378666584	5.935748134	5.577657339	5.535322727	5.158392163	5.196405114	5.857572432	5.345483796	4.719485785	6.172324163	6.289993278	5.01667868	5.698647674	5.244671511	3.668426062	4.396753874	5.360942861	5.571319345	5.102244466	2.321928095	5.236693027	5.739043848	5.647187711	5.851838249	6.620586263	5.61266322	5.655322185	5.6545366	5.420721148	6.074594513	5.335973121	6.136885448	6.74090272	5.708660156	6.515788716	7.516284831	7.659068217	5.855108331	7.335658099	6.969586513	6.788290716	6.885659828	7.19777851	7.213376969	6.461364359	6.166011653	6.467290324	6.634068732	6.427216822	6.437500715	6.147643391	6.202801049	7.010474825	6.913643206	7.759307104	5.779475167	6.104013669	6.295406067	5.641699434	7.073049095	6.900348791	6.441212928	6.135603394	6.494790949	7.330232825	6.621611251	6.353233143	6.453383433	8.151163381	7.054684989	6.108962164	6.290302934	7.0508152	6.529617618	5.886568913	6.475422738	5.983277146	6.452719634	6.178059202	5.903977504	5.778539306	7.492855135	6.467947707	6.182094145	6.760153224	7.23245625	5.925563777	6.837973982	6.98872697	6.736184592
hsa-let-7f-2*	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-24-2*	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
