SYMBOL,GSM431121,GSM431122,GSM431123,GSM431124,GSM431125,GSM431126
ZNHIT4,118.6468971,122.7919076,174.0875297,134.8240628,190.031265,138.9881181
TMEM63A,104.2687731,91.81625913,193.0905231,167.3032064,153.0836672,167.6877442
C2orf3,146.9585606,73.2082106,181.5287547,155.2094987,155.2094987,165.0824922
AP1B1,103.6349069,108.7653385,159.6596457,167.7549988,184.5412018,152.6580077
SULT1A1,121.3413622,133.2790188,153.3287514,176.0822192,142.0965384,150.7879949
THBS3,266.616754,351.1056456,68.62556703,69.02550654,60.93006732,59.66685732
SKIL,79.843981,106.3193937,157.4814527,150.9451964,182.8954011,197.7425216
F12,80.9377729,53.53746823,173.9488276,211.5457363,191.108912,163.8517
P2RX5,180.6924287,150.3893364,111.4881581,138.6878018,150.7892599,142.1307783
ARG2,121.3085364,116.6381085,140.2999876,138.5347942,204.1501085,153.1212265
KCNJ15,145.3704869,191.8444958,119.4456168,129.9698293,125.9932693,161.4118984
PART1,50.12596284,59.09929154,206.3281659,187.4168927,195.8222517,174.1058204
ACAD8,154.0787054,157.1754805,155.3217606,128.2519438,139.5221538,138.3795355
DMXL2,210.6763684,171.2391051,125.0435316,127.2875483,108.5333437,129.6895497
MICA ,101.730565,147.8800776,159.7402808,147.8800776,135.9819731,179.025981
LOC728643 ,169.9400587,138.0602247,128.9860779,141.7486285,149.0824922,144.0055798
C17orf75,141.2369525,123.6732946,146.225741,179.2791419,124.6810462,155.7952403
ZNF271,224.4495941,187.6613363,118.4049124,104.3911624,106.1202788,129.6663006
HERC2P3 ,150.4595495,218.0124773,128.8802225,124.2740065,99.4569684,149.2890746
GABARAPL1,89.66666627,89.73736953,198.8482134,176.3357865,152.5683459,162.8543811
VAC14,177.2907337,158.379518,123.7089562,130.6601388,154.1312374,125.5915382
TLE4,104.8356872,111.0537031,161.8069439,158.7916324,165.0100698,167.6430271
GRINA,180.7871793,164.4707527,137.3185419,137.0818174,108.1307607,140.7759131
TRIM34 ,129.1192763,126.2262243,176.1652479,164.0850096,141.3192083,131.6088179
SIRT3,159.7486885,144.3910943,145.9381077,122.1417979,147.3034775,148.6980449
OGFR,132.0859601,129.1101815,129.6565529,146.2657684,183.049777,147.9355498
PTDSS2,175.6418381,133.2857719,125.3134129,146.4144875,142.0965384,144.4338134
TRAF6,97.27893148,88.36808588,166.0502974,169.1791922,162.5049455,183.7293055
SYTL2,27.81745694,52.04653972,226.1879673,197.875708,166.8648234,196.0267737
PAX8,125.0410725,147.6752471,138.1867505,160.2644859,151.0497765,143.5679925
DUOX1,27.91695344,38.30012461,187.989633,202.7249755,212.595747,195.8142123
SLC27A5,196.0612523,188.3014354,118.7839994,129.7582991,102.132573,129.7582991
RALGDS,95.74621517,117.4399091,172.7776821,168.3652946,174.8207243,135.1522794
CA9,273.1590131,232.3225826,83.25311286,90.7306617,89.60492308,94.42506665
WDR67,184.4929738,168.0778804,130.9368428,117.3010284,139.3519052,122.9260563
IPW,198.1613443,244.8967149,105.9640062,116.2381255,94.90535513,102.627911
ESRRA,151.4714199,117.9487926,155.3726803,143.3043922,147.6006421,147.0697819
USP21,180.1689971,165.5180988,144.7877433,131.8640213,120.4807977,119.7359391
ROPN1B,45.66494941,35.82169372,228.1236909,192.7183796,180.0893665,175.6950255
RSF1,140.7142086,181.6907135,136.5938211,138.50238,125.2031091,133.8463982
FLJ20294,126.5574737,140.9224302,140.9224302,133.4573003,173.7044973,140.9224302
HIRIP3,196.0404437,197.9359253,107.2365024,115.6324535,119.4038994,119.4038994
TRAPPC6A,151.9313291,127.3061745,148.7548823,137.0385673,135.7733369,154.1013365
POFUT1,263.4628325,194.1518569,90.98514657,101.9242623,107.7628216,96.41844464
UCHL5IP,270.7500887,230.5060808,86.7341641,93.98529226,79.67278947,92.15861955
RNF38,134.3319902,98.76061111,157.6063102,148.9792102,153.0212542,160.7154908
BTD,182.8811571,262.3509959,123.9897483,86.64083601,88.16040165,108.6995385
IL22RA1,70.47401442,57.42814941,183.3123858,184.4239569,166.9205649,188.6930339
PHLDA1 ,261.2973393,268.5315568,77.08288772,87.73079636,83.33282503,73.25703401
RCBTB1,165.6477774,195.0685715,129.3098598,109.4031529,121.5845225,129.3787102
HSPBAP1,164.6305544,209.9723227,119.9523861,118.1898453,100.490302,135.1522794
JAM3,346.1655551,342.7612775,31.89963995,38.85171722,42.74723385,45.73004783
ARRB2,116.4030645,125.8822373,166.9969748,139.2711537,159.740904,139.2711537
FOS,174.5968723,127.5364986,139.2233773,134.8522472,113.9105231,157.2956643
ZNF85,137.3700839,137.5900065,135.0480186,131.0776,167.9843835,137.3700839
NCAPG2,164.1658506,286.9618306,95.7215031,109.2209698,101.448461,88.85544771
BAIAP2,59.87686929,80.67005095,179.0059887,194.3572089,197.3541231,134.3098511
GOLGA1,141.6304332,122.8604201,152.226858,141.6304332,140.5096298,146.2893606
HELLS,202.5157731,132.070747,125.8484754,153.6014436,110.4023248,120.5166739
GAS1,237.2949495,94.87303225,47.30627041,49.27695341,47.6328121,367.6884614
TGM2,71.85879595,85.67481621,157.6266899,149.4932645,149.4932645,229.3167539
ATP6V0A2,98.08120325,98.42017369,161.6298965,185.6817483,149.2367831,150.3117368
TIMM8A,209.2232459,161.3242183,117.4264776,124.4602517,116.6684842,113.9040743
CASD1,207.7790039,142.9955395,136.6368751,125.836523,133.6952691,95.7799289
ST3GAL6,130.4776586,134.1179647,155.3649958,143.9251801,162.2509706,116.5810683
SCARB1,168.2666966,222.1973672,111.0346248,105.8818909,118.7931457,116.3181133
SLC20A2,41.47146502,45.47663166,206.1134678,177.7949258,188.9932511,181.6834095
CDC42EP1,29.26341637,34.98677885,206.4501298,171.89503,205.5945494,192.7433714
MTERF,141.6304332,147.5638165,141.6304332,141.6304332,136.9264407,131.0628741
MITF,45.67266889,45.19077586,187.8233189,181.9894905,186.4551988,193.099375
CDKL3,191.3723984,214.5834289,110.6457705,97.76911187,125.1806136,100.6575282
PCAF,139.8468274,204.7418991,117.4903304,102.1149518,137.9126139,137.9126139
HNRPUL2,144.5590514,141.1755261,141.1755261,141.1755261,115.7694029,156.0858107
P2RY5,230.4572328,241.3168388,86.94618575,89.49730254,81.35905859,110.308372
GTPBP3,140.9646635,140.9646635,140.9646635,144.4435197,145.1074831,126.8016202
CDC14B,148.8722154,114.0000999,126.4961584,160.5190377,144.369615,144.5193978
DCC1,217.9836523,169.106611,111.6814278,131.8715788,109.2028248,98.78583006
MGC39900,165.1684991,143.2042743,134.0977597,143.2042743,114.3984102,138.2659943
ADCY6,134.2321836,151.6221551,121.1895615,127.1737584,153.1279088,150.9664173
PNKP,202.3019833,184.7515313,115.9077808,129.302099,103.3933057,102.442414
GLCE,237.8167599,209.198837,93.76032852,86.65782018,107.7594739,100.9766386
ARMC6,159.5662893,143.1494092,131.0024519,138.7233323,132.7670379,130.9576617
PTPN6,87.37411002,77.69890027,149.2191204,173.8543047,197.6828029,150.1007699
PHF16,117.3651182,168.8344422,133.4283643,127.9855477,146.2757185,142.0047032
INPP5E,139.5530905,160.6387957,153.2587462,138.5347942,139.5530905,104.1096787
CSF1,188.8946491,164.4742836,117.504928,124.4346843,101.5430841,137.9095794
CHST7,222.589549,246.8995451,83.88242699,88.57914201,88.79729326,103.7516148
RUNX1,151.6452549,95.06125447,151.6452549,121.0618126,145.1280673,169.8841067
SETMAR,231.9056479,178.8541521,101.0163423,116.9230514,94.35602122,110.9075293
C1orf25,193.463381,140.0602259,114.606114,140.0602259,110.2487593,134.8914637
KLHDC4,137.6142069,120.6835336,158.2216472,139.9090365,146.9860381,129.7578894
TRIM5,145.2376374,157.7104243,127.3142528,146.3181038,111.2622372,145.2156774
DGCR2,112.0404191,109.2890001,150.955741,162.904154,143.3330859,154.4563436
FRAT1,111.8852077,111.5003147,155.7217423,145.2709501,166.8401742,141.5025571
AP1G2,76.22108549,87.81016035,187.0667484,163.7220955,158.3418176,159.3919684
ACOT11,112.6459933,67.06188106,157.1794938,180.4507217,145.868083,168.3495975
GOLGA8G ,191.537418,149.1163706,127.3492409,127.503876,115.7428775,120.1414656
PCBP4,165.4248962,185.7538491,108.3979021,144.0722357,104.6444571,123.0695689
C14orf112,245.394532,236.9463925,75.35322727,88.79221236,74.34312573,110.3941081
ZCCHC14,204.2856414,202.6908485,90.25749757,96.95681594,106.3172655,130.6753998
PEX7,162.9309089,149.153752,123.8313019,137.3321979,129.179356,128.3534236
DTL,412.3642866,214.5834289,55.15750328,52.60951318,54.04387853,41.06084086
TBC1D13,111.4065619,118.920377,145.8699506,149.8392725,160.156019,143.0097827
C9orf114,124.0585048,105.0695999,125.9793871,164.5158873,160.8401552,148.7016704
GGA2,108.0409296,68.93584849,144.1831816,176.7685877,162.6771464,168.3060845
PLXNA2,134.7693494,233.1167548,119.4689308,133.0239702,87.82109546,120.2940931
USPL1,168.2488349,162.0081544,124.9214327,132.0041556,113.6366365,127.400136
C18orf25,57.78740708,85.00793805,165.7847478,178.8543576,183.5660938,157.1978549
XDH,45.37658864,60.65929848,166.3444407,198.0612418,185.7431229,171.9278713
LAPTM5,410.1666048,272.2367623,30.68111831,35.32852761,37.19326423,42.35848893
NOC2L,135.2846967,121.3654233,141.7156336,147.0858629,138.6962392,143.7445619
VANGL1,97.95428087,90.10045964,159.2899638,171.6952663,147.7467955,160.7491275
PRDM1,53.1182718,53.34390259,187.8101449,166.8305707,206.0766657,160.150224
ARHGAP22,274.8342015,383.0296762,46.69163631,46.2126308,35.2133343,40.94352814
ZCCHC11,186.9693222,203.8141702,127.0867183,106.2940584,92.28791528,110.3971161
ZNF552,99.97425996,139.6311653,154.4818839,134.7725525,163.0171705,134.6089588
RP3-377H14.5,182.5302016,169.5833289,108.2624934,99.85973236,128.9728139,137.0882006
ZMYM3,131.5698361,142.2670143,124.9390496,131.8694926,153.3323597,142.2670143
PCQAP,90.62391118,129.6895497,168.7232874,138.1133579,160.9477364,138.1133579
IL6R,225.5828429,158.0337259,114.3115487,113.6323466,122.4583,91.49957946
ZNF195,136.5870353,120.4657975,141.6304332,152.8853106,132.3613201,141.5598362
MGC3260,133.8663265,144.4918917,133.8663265,133.8663265,123.4914818,155.4915391
C18orf22,185.6515997,191.5656396,97.01547335,165.1378468,77.39488053,107.6481012
DTWD1,160.867637,207.6973457,106.2013519,127.3918154,96.18676067,125.7872878
MSL2L1,165.4762529,163.3073513,117.8000045,124.5071448,120.6523048,132.2078615
SPHAR,216.5356921,161.7138883,120.3921589,108.7908841,121.5144394,94.4779089
TRMU,179.3526626,156.3118195,127.4424044,129.531581,115.5208089,115.2655668
TRABD,106.6684029,88.80359295,156.8069715,163.79862,163.713721,143.4953168
SLC2A9,78.39421554,89.09105492,152.5550472,152.0918397,161.5575572,189.0732807
TTC26,228.1233423,249.1278693,80.76049471,91.26025321,77.87002957,94.79240624
KIAA0753,137.0818174,143.8981954,118.6181168,140.4880529,133.5084191,147.9501753
RAI16,111.3550465,90.85193887,161.1770511,160.8634157,144.7159001,152.0134882
MDN1,169.6848638,149.4754256,109.2028248,113.2926337,131.1355069,148.0283009
PTK2B,244.9058021,213.3862737,91.88524836,94.4779089,85.64460368,89.52699298
CD53,69.22434409,61.61061423,150.4057696,162.0936938,182.213621,193.9707091
MBTPS2,159.8911574,171.6654488,131.2465024,120.119075,129.3146709,106.6722985
RP5-1077B9.4 ,123.1312949,119.8218252,135.2011043,141.1310993,141.1310993,157.0571159
ZNF426,130.6991983,121.7721174,163.7100821,141.5215293,157.1039601,102.3087382
MLLT3,224.4192428,206.4723281,99.64945019,97.34028024,97.67935175,91.28270804
WDR5B,151.5700537,182.8596524,131.1292943,137.2926511,105.8689171,108.1214206
FANCF,147.6135523,145.1249305,133.684117,126.2405491,96.54099744,166.9786837
HDHD3,47.20964742,32.67382467,188.7625196,210.1446172,163.951682,173.2618225
CDH16,38.10675231,36.04110346,200.6087272,204.8495492,155.5320097,179.7516742
PLEKHF1,98.63493179,98.31480804,170.8842314,159.3736458,144.3187564,143.3542781
PHTF1,199.0130521,156.0175529,103.2082778,119.6418922,118.3965815,118.3965815
SIRT1,168.1891688,144.4349675,128.1169513,123.1953093,118.5098568,131.6223509
YAF2,179.7421205,151.3001072,111.7395471,120.9124194,137.8333884,111.6989435
FGF2,134.0215138,208.8521064,104.4206337,91.09250523,135.7920983,138.9490003
PTPRU,127.5089774,137.8863584,143.7388835,141.6581861,131.621692,130.6753998
TNFSF13 ,88.53471207,76.20138306,165.5393431,184.5713397,156.2121575,141.7097191
COQ7,124.8511739,131.8351337,140.364173,132.2978646,148.1131738,134.8971862
ZC3H12A,91.98414238,60.40236769,154.9173731,149.8675559,168.5993384,186.5059405
TNKS,248.7384122,290.5196612,63.17524444,62.49641862,68.49259742,77.9322106
FHOD1,251.8906561,217.1121226,77.3822159,82.40438542,84.29084015,97.8365636
BUB1B,167.5401182,352.1945332,68.94891584,86.31154882,58.49752062,76.91737563
CDC25A,237.2477135,129.2604225,111.0893172,110.308372,122.5454453,99.90768435
MUC16,40.22889796,35.25818463,187.3282704,199.7498216,154.7318952,192.8026618
CRYL1,213.8731608,228.7230722,91.94353056,91.55036418,82.19734462,101.5075818
GON4L,152.0198486,151.7147573,141.6304332,112.5100596,123.7389359,128.1292544
LIPG,33.29601129,55.10443707,180.2214472,195.0098734,145.1542317,200.1463467
LZTR1,151.6594035,189.7285335,116.0300286,113.1261445,121.2130445,117.0413871
TAZ,125.4051186,132.9268298,132.0166499,131.238237,152.3792509,134.6418577
ARHGAP10,153.2650348,161.5786866,130.5800632,126.1151314,127.816938,108.969789
C16orf24,142.8955828,139.9496942,133.2123035,136.7594806,118.0769239,136.318402
STX2,320.6698936,267.6731621,54.9134181,51.10157851,51.10905602,61.31283743
HEATR3,161.4487069,106.1772156,133.9251224,124.4346843,140.9476692,138.920545
TIMELESS,145.3838023,155.3429393,142.1504934,129.8050491,119.3002263,113.5278571
NTHL1,183.7817541,112.8345275,136.1887695,126.4112805,126.1151314,120.1133228
MCOLN3,82.19102524,82.04559738,169.7522691,152.9471274,187.2280068,131.0097829
E4F1,132.4803856,138.687456,125.5933971,143.3893973,135.5589001,128.1010631
ZNF45,168.7843571,170.6638485,122.996623,107.7407391,108.5229135,124.9829098
ZNF202,141.6304332,141.6304332,120.9240059,128.672599,136.0085682,134.1454134
MSTO1 ,216.7789167,152.8158632,114.6299463,96.82355008,111.6091899,110.0889775
AHDC1,81.318577,81.83939551,150.4339356,160.6517847,172.6103598,155.4543645
GTPBP6,140.022144,140.0319546,123.0753846,126.8669786,136.0692666,136.0692666
SPSB1,72.89571466,67.29816942,161.9187408,162.1230529,189.7577426,147.3248975
ARL15,61.85228593,56.16568253,151.5555799,217.1483072,132.8497184,181.6773335
SLC16A2,85.06681199,117.5323799,140.2545285,152.1076898,163.293589,142.6431053
CDC6,272.1650284,227.7503893,99.00796604,89.46366414,59.85263137,52.11303458
HOXB7,180.5503871,172.4955891,119.9675643,105.7302632,121.5037319,99.32547547
CLEC2B ,206.783387,130.6420951,107.7529862,130.6420951,92.94089061,130.6420951
UTP20 ,177.4817359,108.2911945,131.1163741,126.5783161,118.7863728,136.7517777
PSMC3IP,234.1615596,169.4350111,89.24650256,105.4911341,109.3449951,91.1873156
PIK3C2B,58.19684174,58.72776237,189.922265,192.9832087,149.1648548,149.7019999
PEX11A,138.756625,97.66912162,128.4671526,138.3240078,156.1679419,139.165398
OGG1,207.0030514,144.5227111,111.0921465,114.9946704,114.9946704,105.9182853
TAPBPL,148.7157836,168.3459442,120.9991301,120.9991301,113.820531,124.1897373
NT5DC3,178.9790693,160.1822505,123.0204203,124.98723,118.0536347,91.65079862
DIP13B,184.1725103,204.084755,110.8351809,91.45084918,99.95287363,106.2817187
FLJ10292,199.7880831,197.5422311,97.98899365,102.0476654,89.87882367,109.1981672
RAB28,164.6856413,157.6504364,137.0818174,124.98723,117.8955567,93.84857407
MAP3K2,115.255846,102.7658276,139.1330334,134.1530263,173.3873922,131.0391525
MAN2A2,135.2521475,104.1556844,151.6326371,135.2521475,141.9976586,127.1303542
DOK4,50.71527501,52.12456309,164.0126664,186.2956282,165.709826,176.1441478
RAMP1,327.8016988,258.7528039,46.72336754,48.17683728,58.34801332,54.83555515
PEX1,125.9932693,153.2325332,132.3204513,132.2524982,124.0060641,125.9932693
CDR2L,90.27928853,103.9249603,156.0190967,135.3384189,144.6077603,163.4028844
RCE1,102.9012328,109.0364317,142.1437482,147.9764877,143.9096659,146.8085056
APOL2,190.4345407,187.8502153,112.073194,80.31998654,102.1709929,119.7744132
RRP12,174.7617481,104.0225732,118.2315919,128.0245269,126.059679,141.3898714
RHOT2,154.6925965,151.4448223,121.1165403,130.4778625,119.2181169,114.9303002
MAPK7,141.4601333,174.6021222,124.2573974,112.8789818,125.7033661,112.8874538
EP400,137.2750721,130.4659886,127.7896323,139.333532,117.5789347,139.333532
TMEM53,119.41085,116.6808203,141.8749653,153.9668182,129.0845019,130.1812113
FCMD,277.5056429,225.879917,82.07308296,58.91080859,73.09135096,73.61373776
KIAA0495,177.0553966,158.7519515,104.6758031,126.4248105,105.0328154,119.0180715
BRD9,175.0356193,151.3001072,96.96580329,119.1575453,116.6910876,131.3508921
NKIRAS2,137.870651,133.6620444,132.7765077,126.657247,126.7256648,132.7765077
C5orf5,197.0921168,142.7932745,110.4352291,106.8967655,107.5959228,125.1309296
VLDLR,48.16570466,43.5920317,205.1987705,190.4928884,196.4520781,105.172736
CNNM3,99.40023599,92.35636133,136.0654242,168.7379843,144.0055798,147.9562546
RPS6KB2,92.68639068,91.94877077,149.1449909,153.0176445,151.8706756,149.7564806
PRSS2,54.93343607,66.98246755,171.797957,185.9057455,159.3033147,148.5989221
ARHGAP19,167.95989,245.822042,82.51710311,99.84830381,100.3932639,90.71471906
ARHGAP25,67.33806421,79.18015109,172.0365298,182.6650928,168.3400173,116.7733758
DIDO1,66.13520977,92.62583006,143.2944467,164.457021,161.3345508,158.0461063
TIAF1 ,65.02171104,58.61822866,162.4707558,179.4393092,145.3372394,174.9217195
SF4,125.8270515,116.5897531,140.1746687,138.5286363,121.9075497,142.2519936
NPAL2,76.678619,115.7575673,133.8003137,152.6660982,163.2946409,142.6304596
CCDC130,123.2112494,125.9808641,140.6957723,142.4273527,125.6946743,125.6946743
TLR3,173.8291742,185.3284363,98.51530654,96.853564,121.7390285,106.9235153
AMPD2,190.6724089,138.4096481,106.3196761,114.8023969,110.2703753,122.452809
LYPLA3,139.4331914,140.0991836,126.5242133,125.829073,126.5242133,123.9148337
RFWD3,163.0068167,119.4655782,128.1245805,128.1245805,134.1464701,108.9057206
MAFG ,99.17052873,93.2423262,157.7595113,144.8419697,137.3643107,149.1509843
MAST2,112.2918593,100.1509305,138.7530921,137.9559105,153.069531,138.8025247
C16orf35,145.5963908,126.5242133,120.7469291,137.3418733,133.6449323,117.0480163
NPAL3,104.3763551,171.3670745,121.7586973,120.4252303,142.4329226,120.4252303
SULT1B1,255.7849427,401.4996141,28.93267482,32.13473072,33.24532463,28.80807823
DDX54,127.8923027,108.0677714,144.8867935,131.2454142,134.2336994,133.8160953
AUTS2,43.95480953,31.04599326,158.9002219,199.6612309,190.133493,156.0143195
ProSAPiP1,114.1674386,117.156499,151.8393643,126.0949706,143.1097042,126.9889012
TRAPPC2,86.3675277,101.9291177,151.3250357,166.3403763,137.8948911,135.4737382
PAFAH1B2,95.65081462,156.8549411,135.2304963,143.6476925,123.8596395,123.8596395
PKP2,163.1518358,158.8939,121.5809007,133.4706104,84.16765083,117.730145
ARMC7,110.7837813,143.5118677,130.3208679,131.2342656,136.0402769,126.7524769
SNN,66.69600993,57.48021086,168.8084043,168.9458286,158.6368969,158.0244951
AFF4,71.49799258,72.2880807,163.7285134,163.5487271,168.9837521,138.3240078
PLA2G4B,55.27731333,45.62137747,200.8763809,183.7614073,149.0355237,143.6925558
ACSL4,290.2503766,260.0834221,58.19321358,56.55323267,46.86287766,65.81980042
TMEM39B,233.0063043,186.4769057,82.73873929,92.66371608,92.29245426,90.36208926
