id,GSH1,GSH2,GSH3,GSH4,GSH5,GSL6,GSL7,GSL8,GSL9,GSL10
K01953,0.000266156,0.000380728,0.000298149,0.000371363,0.000349254,0.000380029,0.00042031,0.00058238,0.000478874,0.000375486
K01955,0.000692579,0.000657756,0.00071563,0.000773313,0.000688731,0.000867284,0.000834112,0.000713502,0.000825436,0.000829674
K01956,0.000225066,0.000299764,0.000257826,0.000317354,0.000272364,0.000319815,0.000342967,0.000303648,0.00032379,0.000320636
K01958,9.72E-05,9.63E-05,0.000110515,0.000145354,0.000194279,0.000175405,0.000210515,0.000209659,0.000115443,0.000157387
K01959,1.80E-06,9.81E-06,4.68E-05,8.05E-06,1.47E-05,2.75E-05,3.64E-06,1.22E-06,2.37E-05,2.59E-05
K01960,5.28E-06,1.44E-05,6.97E-05,1.59E-05,2.89E-05,3.34E-05,8.66E-06,7.90E-06,3.79E-05,3.28E-05
K01961,0.000368174,0.000416579,0.000314833,0.000315287,0.00028301,0.000376344,0.000279701,0.0002928,0.000371563,0.000297577
K01962,0.00023821,0.000256247,0.000173033,0.000225533,0.00020546,0.00021672,0.000176433,0.000204069,0.00022643,0.00020221
K01963,0.00020246,0.000210367,0.00020124,0.000248978,0.000190982,0.000270282,0.000174796,0.000166317,0.00024119,0.000215714
K01965,0.000250631,0.000183001,0.000199892,0.00011819,0.000202522,0.000105922,0.000147042,0.000146351,0.000121322,0.000133494
K01966,0.000225302,0.000176716,0.000249286,0.000268373,0.000253166,0.000258284,0.000289583,0.000245966,0.000274449,0.000278502
K01968,0.00023867,0.000200792,0.000238461,0.000203974,0.000235472,0.000262344,0.000172551,0.000291188,0.000216449,0.000225498
K01969,0.000196491,0.000214549,0.000255032,0.000270778,0.000245223,0.000314056,0.000271711,0.00025146,0.000267851,0.000276751
K01971,0.000420219,0.000397073,0.000440212,0.00039817,0.000580905,0.000359315,0.000521252,0.000403983,0.000407574,0.000413524
K01972,0.000320347,0.000268056,0.000351879,0.000360441,0.000434103,0.000415384,0.00044106,0.000618186,0.000456366,0.000440132
K01995,0.001918276,0.001477901,0.00148646,0.000562268,0.000891962,0.00086185,0.000755209,0.000912848,0.000880106,0.000870877
K01996,0.001805176,0.001303634,0.001580022,0.000525655,0.000871899,0.000834902,0.000705692,0.000850999,0.00084725,0.000917902
K01997,0.002172451,0.001543208,0.001825324,0.000673087,0.001006216,0.001054539,0.000926422,0.000991015,0.001040242,0.001052575
K01998,0.002455955,0.001675012,0.00175761,0.000693547,0.001040727,0.000976263,0.000952503,0.001006658,0.001063479,0.001164547
K01999,0.003056526,0.002176528,0.002605214,0.000916976,0.00144983,0.001374108,0.001240144,0.001072486,0.001385263,0.001444863
K02000,0.000292506,0.000234782,0.000357499,0.00016318,0.00027786,0.000168201,0.000182901,0.00011001,9.41E-05,0.000182937
K02001,0.000303248,0.000234618,0.000448045,0.000158174,0.000291462,0.000205413,0.00017511,0.00011083,0.000124811,0.000191587
K02002,0.000258285,0.000221946,0.000427314,0.000211815,0.000389257,0.000265879,0.000178046,7.52E-05,0.000174386,0.000263929
K02006,5.32E-06,4.27E-06,1.79E-06,3.16E-06,1.02E-06,1.38E-05,4.11E-07,1.33E-06,2.41E-07,1.66E-07
K02007,7.57E-06,5.57E-06,2.33E-06,3.59E-06,1.64E-06,7.95E-06,8.53E-07,1.78E-07,4.03E-07,2.40E-07
K02008,7.25E-06,4.79E-06,2.40E-06,3.84E-06,1.23E-06,1.06E-05,4.05E-07,6.45E-07,2.48E-07,5.17E-07
K02009,5.83E-08,0,2.05E-05,0,0,1.07E-07,7.48E-08,0,0,0
K02010,0.000403345,0.00036671,0.000299438,0.000154343,0.00039009,0.00024765,0.000222804,0.000151936,0.00019811,0.000293638
K02011,0.000710401,0.00056106,0.000548151,0.000281955,0.000553739,0.00047625,0.000394343,0.000267375,0.000364281,0.000455236
K02012,0.000728072,0.000416347,0.000551016,0.000310516,0.000583069,0.000301237,0.000372888,0.000158294,0.000253941,0.000352813
K02013,0.000502776,0.000532071,0.000522958,0.000406228,0.000791084,0.000354331,0.000382619,0.000263347,0.00027256,0.000356122
K02015,0.000649015,0.000684505,0.000732106,0.000498536,0.001100871,0.00031089,0.000467323,0.000245693,0.000233381,0.000305684
K02016,0.000465536,0.000601228,0.000538317,0.00048341,0.000806383,0.000320911,0.000400967,0.000247484,0.000284401,0.000368495
K02017,0.000132731,0.000132473,0.000146718,0.000112125,0.000117776,0.000101985,0.000129539,0.000141102,0.000134096,0.000105404
K02018,0.000202796,0.000113378,0.000161938,0.000141394,0.000169822,0.000140514,0.000158284,0.00016066,0.000139976,0.000123046
K02020,0.000250378,0.000266894,0.000213107,0.000157432,0.000214022,0.000174336,0.000145602,0.000186286,0.000188849,0.000181962
K02031,0.001049678,0.000633439,0.001022709,0.00050281,0.000992856,0.00041557,0.000657252,0.00059369,0.000459659,0.000538703
K02032,0.000799395,0.000516752,0.000885458,0.000492987,0.000969379,0.00041241,0.000595235,0.000474508,0.000428118,0.000539245
K02033,0.002007348,0.00144465,0.001948767,0.001325168,0.002208219,0.001088023,0.001870249,0.001236303,0.001000427,0.001487792
K02034,0.001844487,0.001420823,0.002009397,0.001200459,0.002400416,0.00100549,0.001545259,0.001137504,0.000939438,0.001296936
K02035,0.002197259,0.001915979,0.002613265,0.001643678,0.002652604,0.00134107,0.002065371,0.001235627,0.001254754,0.001608451
K02036,0.000210083,0.00022474,0.000250452,0.000289919,0.000251876,0.000416301,0.000323232,0.000273917,0.000377527,0.000318647
K02037,0.000289822,0.000285892,0.000279355,0.000413411,0.000262126,0.000428098,0.000334587,0.000306921,0.000340166,0.000317006
K02038,0.000207271,0.000245923,0.000257476,0.000362511,0.000240181,0.00040268,0.000375898,0.000342125,0.000380214,0.000321386
K02040,0.000272595,0.000258454,0.000227002,0.000395328,0.000285943,0.000376386,0.000292839,0.00033002,0.000325901,0.000299664
K02041,0.000103318,0.000129438,0.000101185,5.39E-05,0.000122544,6.96E-05,5.56E-05,2.96E-05,5.75E-05,5.75E-05
K02042,0.000318196,0.00033503,0.000198975,0.000112538,0.000217707,0.00012638,0.000104883,3.68E-05,8.33E-05,0.000143909
K02044,0.000302455,0.000233026,0.00020724,0.000126907,0.000227192,0.000128267,0.00015223,4.81E-05,7.90E-05,0.00011033
K02045,0.000103993,0.0002222,0.000191793,0.000126024,0.000150192,0.00015973,7.54E-05,7.83E-05,0.000101013,0.000121945
K02046,0.000202872,0.000203415,0.000207441,0.000151764,0.000170208,0.000159847,0.000122387,0.000113207,0.000131854,0.000172033
K02047,0.000330201,0.000284665,0.000292827,0.000197157,0.00018119,0.000215611,0.000168514,0.000130055,0.000176335,0.000256174
K02048,0.000225643,0.000284288,0.000290117,0.000173776,0.000190683,0.000215325,0.000150638,8.30E-05,0.000152321,0.000238568
K02052,0.000432253,0.000396847,0.00069831,0.00030547,0.000573931,0.000369924,0.000295758,0.000352775,0.00034971,0.000365631
K02053,0.000567482,0.000555534,0.000945918,0.000351674,0.000672425,0.000388214,0.000317042,0.00026624,0.000364339,0.000475117
K02054,0.0003471,0.000389926,0.000812304,0.000286009,0.000496897,0.000389517,0.000308481,0.000225674,0.00029442,0.000393221
K02055,0.000525345,0.000521359,0.000855964,0.000372678,0.000637316,0.000454294,0.000385321,0.000227227,0.000356115,0.000440795
K02062,1.67E-05,1.97E-05,1.48E-05,1.33E-05,6.01E-05,1.53E-05,1.51E-05,1.63E-05,7.28E-06,1.39E-05
K02063,3.15E-05,2.95E-05,2.28E-05,2.03E-05,4.48E-05,1.79E-05,2.90E-05,4.26E-05,1.74E-05,1.53E-05
K02064,3.61E-05,2.56E-05,3.21E-05,1.88E-05,4.01E-05,2.21E-05,3.18E-05,2.95E-05,1.34E-05,2.36E-05
K02065,0.000377236,0.000402164,0.000304557,0.000299973,0.000304473,0.000348366,0.000336227,0.000315926,0.000413536,0.000366931
K02066,0.000419051,0.00051515,0.000387843,0.000478878,0.00041219,0.000523268,0.000552391,0.000536684,0.000599342,0.000607081
K02067,0.000399683,0.0005331,0.000359969,0.000406976,0.000352762,0.000448018,0.000593027,0.000755794,0.000649715,0.000800183
K02071,0.000163453,0.000154757,0.000202776,0.000150549,0.000220117,0.000186493,0.000130733,4.65E-05,7.70E-05,0.000135327
K02072,0.000151123,0.000149901,0.000183732,0.000114943,0.000204825,0.000128184,0.000154149,6.58E-05,8.40E-05,0.000125089
K02073,0.00022638,0.000204919,0.000287149,0.000182544,0.000270347,0.000155691,0.000211517,6.15E-05,9.46E-05,0.000154751
K02079,0,0,0,0,0,0,0,1.58E-06,0,0
K02083,7.02E-06,8.31E-06,2.25E-06,1.15E-05,8.36E-06,9.47E-06,7.23E-07,1.85E-05,5.70E-06,8.49E-06
K02106,3.00E-05,2.78E-05,4.39E-05,5.35E-05,6.05E-05,5.34E-05,4.94E-05,4.38E-05,4.92E-05,4.47E-05
K02108,0.000223909,0.000206149,0.000212406,0.000314996,0.000185417,0.000356192,0.000418428,0.000337665,0.000377769,0.000326226
K02109,0.000249531,0.00021212,0.000264124,0.00026793,0.000315115,0.000274877,0.000238765,0.000276366,0.000292982,0.000249644
K02110,0.000153731,0.000116523,0.000121298,0.00013909,0.000116979,0.000145681,0.000150385,0.000110161,0.000148822,0.000154148
K02111,0.000467481,0.000477767,0.000563902,0.000597996,0.000439177,0.000761132,0.00063223,0.000567773,0.000761512,0.000615754
K02112,0.000403895,0.000414519,0.000411671,0.000592011,0.000318445,0.000661728,0.000545614,0.000515045,0.00068459,0.000584196
K02113,0.000168284,0.000176519,0.000184822,0.000202278,0.000160089,0.000219568,0.000169376,0.000215791,0.000199062,0.000199937
K02114,0.000106021,0.000163355,0.000152546,0.000197037,0.000119644,0.000172281,0.000151222,0.000137154,0.000209699,0.000193528
K02115,0.000308685,0.00029715,0.000300756,0.000329311,0.000211814,0.000367631,0.00039241,0.000342867,0.00044333,0.000387154
K02117,6.67E-07,7.13E-08,8.55E-08,3.24E-07,6.40E-08,6.72E-07,9.44E-07,7.09E-06,2.55E-06,5.40E-07
K02118,1.67E-07,5.10E-07,3.06E-07,1.47E-06,0,1.83E-06,3.83E-07,3.67E-06,4.32E-06,5.98E-07
K02119,8.82E-08,2.05E-07,0,4.66E-07,6.13E-08,0,2.27E-07,3.79E-06,6.94E-07,2.50E-07
K02120,1.72E-07,3.42E-07,8.00E-08,6.25E-07,1.20E-07,6.70E-07,3.45E-07,3.96E-06,2.03E-06,3.82E-07
K02123,6.33E-07,5.40E-07,1.73E-07,1.50E-06,1.99E-07,1.92E-06,2.02E-06,5.62E-06,4.52E-06,1.74E-06
K02126,6.75E-06,6.02E-06,6.86E-06,1.48E-05,6.43E-06,2.11E-05,1.35E-05,1.59E-05,1.84E-05,1.57E-05
K02128,0,0,0,0,0,2.09E-06,0,0,2.10E-06,0
K02132,1.33E-06,3.33E-07,9.58E-07,1.29E-06,2.39E-07,7.09E-06,2.43E-06,1.21E-06,4.64E-06,5.49E-06
K02133,7.37E-07,1.57E-06,2.19E-06,5.52E-06,7.19E-07,5.92E-06,1.75E-06,3.65E-06,1.74E-05,5.87E-06
K02160,0.000165205,0.000130071,0.000105499,0.000109223,9.28E-05,0.000119567,7.92E-05,6.77E-05,7.24E-05,8.61E-05
K02169,5.76E-05,0.000114749,9.75E-05,5.49E-05,8.56E-05,8.20E-05,6.30E-05,0.000104653,7.21E-05,5.04E-05
K02170,1.26E-05,2.19E-05,3.38E-05,3.98E-05,1.98E-05,5.05E-05,1.22E-05,6.50E-05,2.88E-05,3.67E-05
K02171,0,1.97E-07,0,4.93E-06,0,0,0,0,0,0
K02172,0,3.67E-08,1.84E-06,7.08E-06,0,0,0,0,1.66E-07,0
K02188,8.81E-05,4.16E-05,6.59E-05,2.10E-05,4.85E-05,4.07E-05,3.29E-05,2.87E-05,2.77E-05,2.68E-05
K02189,5.61E-05,4.60E-05,6.76E-05,1.86E-05,9.35E-05,1.47E-05,1.99E-05,7.81E-06,1.13E-05,3.02E-05
K02193,3.66E-05,2.63E-05,6.50E-05,7.29E-05,8.60E-05,6.06E-05,4.60E-05,0.000158575,7.97E-05,6.52E-05
K02194,5.40E-05,4.92E-05,0.000102258,8.73E-05,0.000113521,7.55E-05,7.44E-05,0.000169129,8.17E-05,8.66E-05
K02195,7.94E-05,6.71E-05,0.000119312,0.000162199,0.000153998,0.000160714,0.000130267,0.000188863,0.000159873,0.000137831
K02196,2.57E-05,1.55E-05,3.71E-05,5.37E-06,1.53E-05,1.70E-05,1.40E-05,2.57E-05,6.34E-06,7.81E-06
K02203,0,7.70E-06,1.15E-05,1.14E-05,5.49E-06,5.43E-06,4.34E-07,3.64E-07,8.84E-06,8.89E-06
K02204,9.93E-05,0.000130348,0.000139231,8.35E-05,0.00013631,0.00012867,8.61E-05,6.25E-05,0.000109886,0.000130713
K02224,7.52E-05,8.19E-05,9.82E-05,7.31E-05,0.00017109,8.70E-05,5.51E-05,5.02E-05,7.45E-05,5.39E-05
K02225,3.74E-05,9.83E-05,7.10E-05,6.16E-05,8.44E-05,4.77E-05,3.53E-05,1.15E-05,3.81E-05,5.60E-05
K02226,7.94E-05,0.000112277,5.71E-05,5.80E-05,0.000157397,5.46E-05,4.83E-05,2.28E-05,3.26E-05,2.97E-05
K02227,0.000134501,0.000199544,0.000159811,9.69E-05,0.000162344,0.000105817,9.09E-05,7.68E-05,8.34E-05,8.53E-05
K02228,1.79E-05,2.40E-05,3.69E-05,2.93E-05,5.98E-05,3.86E-05,1.31E-05,1.20E-05,2.55E-05,2.63E-05
K02229,4.44E-05,4.49E-05,5.70E-05,2.37E-05,0.000107321,3.15E-05,2.92E-05,1.44E-05,3.41E-05,3.90E-05
K02230,0.000180616,0.00016294,0.000265513,0.000111604,0.000258942,0.000142091,9.43E-05,8.26E-05,0.000126643,0.000134207
K02231,7.39E-05,0.000124966,9.87E-05,9.14E-05,0.000107756,6.59E-05,6.53E-05,6.26E-05,6.68E-05,5.23E-05
K02232,0.000127186,0.000269709,0.000148515,9.56E-05,0.000135566,9.92E-05,5.56E-05,7.52E-05,9.16E-05,9.81E-05
K02233,6.23E-05,0.000118871,0.000113487,6.55E-05,0.00012238,5.53E-05,5.85E-05,5.78E-05,5.85E-05,4.84E-05
K02234,7.36E-05,6.14E-05,0.000115502,6.17E-05,0.000125284,8.85E-05,5.02E-05,3.97E-05,5.60E-05,5.16E-05
K02256,2.91E-06,1.24E-06,2.50E-06,2.10E-06,5.08E-07,1.76E-05,3.63E-06,1.51E-06,9.32E-06,1.45E-05
K02258,0.000173038,0.00018768,0.000133759,0.000207715,0.000144204,0.000195805,0.000120509,6.84E-05,0.000136436,0.000163037
K02259,0.000132479,0.000177373,0.000163523,0.000227978,0.000210889,0.000247466,0.00021138,0.000301958,0.000230422,0.000224247
K02261,8.85E-06,1.85E-06,6.05E-06,1.15E-05,2.31E-06,4.81E-05,1.48E-05,6.85E-06,2.06E-05,3.53E-05
K02262,1.69E-06,1.87E-07,7.27E-07,1.89E-06,3.62E-07,7.84E-06,1.91E-06,5.19E-07,3.25E-06,7.92E-06
K02274,0.00049871,0.000582569,0.000540674,0.000756255,0.000533716,0.000949875,0.001002561,0.000865084,0.000969976,0.000883982
K02275,0.000430799,0.000444029,0.000431275,0.000477456,0.000440954,0.000584354,0.000633216,0.000573528,0.00057155,0.000581012
K02276,0.000422284,0.000373463,0.000349738,0.00035574,0.000476516,0.000397456,0.000448368,0.000387655,0.000419709,0.000383691
K02277,2.52E-06,2.25E-06,6.47E-06,1.05E-05,1.51E-06,1.75E-05,2.12E-05,3.71E-05,3.11E-05,1.95E-05
K02291,0.000114689,0.000182531,0.000138858,9.07E-05,0.000159351,0.000121829,0.000113964,0.000222255,0.000158315,0.00012276
K02292,9.54E-08,7.39E-08,1.06E-06,1.18E-06,6.63E-08,5.25E-07,0,1.41E-07,0,1.49E-06
K02297,0.00021857,0.000168484,0.000204494,0.000173228,0.000263092,0.000179158,0.000212361,0.0002189,0.000246052,0.000156276
K02298,0.000380398,0.000383393,0.00038631,0.000425561,0.000486244,0.00040076,0.0003775,0.000351427,0.000456909,0.000347256
K02299,0.000161322,0.000168808,0.000153769,0.000191726,0.000228664,0.000155934,0.000173676,0.000142344,0.000207401,0.000155971
K02300,0.000164946,0.000145582,0.000158334,0.000162137,0.000184825,0.000158895,0.000146551,0.0001286,0.000176673,0.000137585
K02301,0.000250078,0.000227744,0.000264719,0.000287467,0.000260173,0.000295397,0.000306929,0.000293234,0.000255147,0.000268706
K02302,0.000126703,0.000107734,0.00014082,0.000172189,0.000175546,0.000147427,7.83E-05,0.000210999,0.00014295,0.000128248
K02303,0.000155493,0.00018073,0.000251933,0.000121218,0.00021543,0.000108486,0.000135229,0.000107252,0.000107706,9.71E-05
K02304,5.58E-06,2.04E-06,2.84E-06,1.44E-06,1.58E-06,6.09E-06,3.17E-06,3.71E-06,2.03E-06,1.42E-06
K02305,2.71E-05,2.15E-05,4.35E-05,1.46E-05,1.80E-05,9.54E-06,1.23E-05,4.70E-06,1.11E-05,7.86E-06
K02313,0.000311856,0.000302965,0.000326153,0.000463961,0.000281031,0.000500058,0.000496904,0.000439326,0.00048442,0.000501949
K02314,0.000354986,0.000336535,0.000286984,0.000391678,0.00029274,0.000448504,0.000658774,0.000418506,0.000510256,0.000470613
K02316,0.000263658,0.000275457,0.000255179,0.000332029,0.000319891,0.000320959,0.000301015,0.000358063,0.000368099,0.00031998
K02319,1.95E-06,4.67E-08,1.76E-08,2.39E-07,0,1.80E-07,3.09E-07,0,3.55E-07,1.71E-06
K02320,1.93E-07,2.99E-07,2.69E-07,6.80E-07,0,1.06E-06,1.24E-07,9.99E-07,1.52E-06,8.22E-07
K02327,0,0,0,3.52E-07,0,4.12E-06,3.68E-06,1.58E-07,4.37E-08,1.08E-06
K02328,0,0,6.47E-08,0,0,2.56E-07,3.31E-06,0,1.37E-07,5.93E-07
K02335,0.000612094,0.000632597,0.00047295,0.000751632,0.000510564,0.000756066,0.000796712,0.000901455,0.000898668,0.000738972
K02337,0.00059641,0.000566099,0.000502588,0.000724733,0.000575755,0.000844978,0.000808186,0.000806545,0.000833781,0.000880488
K02338,0.000293657,0.000326078,0.000321058,0.000478415,0.000304595,0.000489079,0.000452615,0.000400242,0.000486365,0.000418422
K02339,8.58E-05,0.000130844,0.000117698,0.000107557,0.00015012,0.000105798,7.51E-05,7.42E-05,9.50E-05,8.53E-05
K02340,0.000132077,0.000195292,0.000192696,0.000165144,0.00018931,0.000190658,0.000134217,0.000227858,0.000180886,0.000169502
K02341,0.000105121,0.000131764,0.000140502,0.000146556,0.000195491,0.000185154,0.000137404,0.000202199,0.000197321,0.000158758
K02342,0.000309027,0.000343918,0.000357145,0.000317112,0.000390375,0.000377738,0.000516838,0.000394429,0.000364491,0.000526975
K02343,0.000268694,0.000233636,0.000238878,0.000276275,0.000328734,0.000316167,0.000265837,0.000371632,0.000321585,0.000283242
K02344,5.11E-07,0,2.38E-07,6.76E-07,8.00E-07,0,1.64E-07,0,2.51E-07,1.82E-07
K02361,5.51E-05,1.90E-05,2.56E-05,8.45E-05,3.84E-05,3.37E-06,1.80E-05,4.01E-06,2.50E-06,4.78E-06
K02362,1.95E-05,1.19E-05,3.00E-05,1.03E-05,1.26E-05,8.06E-06,1.60E-05,6.79E-06,1.01E-05,1.43E-05
K02363,0.0001035,3.75E-05,3.58E-05,4.68E-05,9.33E-05,6.80E-06,4.85E-05,8.31E-06,1.84E-06,5.23E-06
K02364,0.000141341,3.85E-05,2.80E-05,0.000190628,0.000112094,8.39E-06,3.90E-05,7.23E-06,9.91E-06,9.20E-06
K02371,2.95E-05,2.81E-05,4.69E-05,3.72E-05,7.90E-05,3.68E-05,5.76E-05,5.40E-05,3.68E-05,4.26E-05
K02372,0.000192,0.000191065,0.000178973,0.0001878,0.000224731,0.000215287,0.000210972,0.000154485,0.00022568,0.00018723
K02377,4.24E-05,5.42E-05,9.20E-05,4.11E-05,7.02E-05,6.09E-05,9.03E-05,9.22E-05,7.86E-05,6.91E-05
K02386,0.00011228,0.000152285,0.000137926,9.14E-05,0.000113415,8.45E-05,9.45E-05,0.000109568,0.000101594,8.21E-05
K02387,0.000128154,0.000159662,0.000181733,0.000113521,0.000127056,0.000123209,0.000160351,9.23E-05,0.000120657,0.00010015
K02388,0.000191462,0.000200737,0.000225893,0.000170293,0.000159058,0.000149615,0.000193557,0.000116357,0.000166585,0.00013317
K02389,0.000199976,0.000256345,0.000216233,0.000217733,0.000167391,0.000193069,0.000228321,0.000151605,0.000231055,0.000202923
K02390,0.000217792,0.000331793,0.000317178,0.000243847,0.000218345,0.000193404,0.00029719,0.000210654,0.000269814,0.000204887
K02391,0.000102814,0.000250579,0.000156011,0.000133863,0.000177819,0.000142836,0.000166229,0.000100212,0.000148685,0.000137762
K02392,0.000174483,0.00026175,0.00024743,0.000248688,0.00020202,0.000166831,0.000181603,0.000160975,0.000204838,0.000154801
K02393,0.000204113,0.000251611,0.000178954,0.000150115,0.000219315,0.000155413,0.000149743,0.000120991,0.000156487,0.000141833
K02394,0.000276902,0.000386367,0.00033787,0.000218772,0.000206081,0.000244131,0.000237498,0.00019362,0.000243667,0.00023174
K02396,0.000310881,0.000321894,0.00034171,0.000220574,0.000324328,0.000287313,0.000299525,0.000267871,0.000302449,0.000311383
K02397,0.000263065,0.000275666,0.000242717,0.000144446,0.000266161,0.000177887,0.00021339,0.000174996,0.000192508,0.000188532
K02398,3.83E-05,6.01E-05,3.71E-05,2.79E-05,4.68E-05,3.09E-05,3.75E-05,2.78E-05,4.01E-05,4.04E-05
K02399,2.66E-05,0.000102716,4.58E-05,2.60E-05,2.03E-05,2.49E-05,2.23E-05,3.22E-05,2.49E-05,3.83E-05
K02400,0.000321358,0.000399658,0.000408082,0.000319651,0.000366864,0.000328023,0.000339468,0.000293735,0.000311041,0.000320386
K02401,0.000168572,0.000238267,0.000215216,0.000192141,0.000201103,0.000181329,0.00020554,0.000176337,0.000198227,0.000149289
K02402,4.29E-05,5.16E-05,3.77E-05,1.09E-05,2.24E-05,1.43E-05,2.40E-05,8.41E-06,2.01E-05,2.25E-05
K02403,5.66E-05,3.83E-05,4.03E-05,1.45E-05,2.13E-05,1.51E-05,2.57E-05,9.02E-06,2.19E-05,3.94E-05
K02405,0.000119596,0.000218022,0.000140359,0.000117163,0.000120452,0.000115079,0.000133623,0.000144433,0.000125189,0.000132955
K02406,0.00042352,0.00052865,0.000427361,0.000276889,0.000489034,0.00038097,0.000392587,0.000224249,0.0003539,0.000370698
K02407,0.000137144,0.000281743,0.0002793,0.000133636,0.000208019,0.000125475,0.000221151,0.000213585,0.000175488,0.000157808
K02408,0.000110839,0.000140668,0.000120814,0.00010961,0.000101035,0.00010412,0.000122593,7.45E-05,0.000122466,8.52E-05
K02409,0.000211008,0.000388959,0.000199355,0.000231226,0.00031028,0.000216257,0.000219784,0.000210257,0.000224476,0.000223868
K02410,0.000192232,0.000342711,0.0002252,0.000192965,0.000280445,0.000169045,0.000211357,0.000167892,0.000215857,0.000161835
K02411,6.46E-05,0.000220143,9.68E-05,0.000139393,0.000122329,9.58E-05,7.36E-05,9.20E-05,0.000107313,9.37E-05
K02412,0.000214674,0.000273701,0.000280653,0.000227115,0.00027199,0.000169308,0.000202347,0.000176086,0.000187102,0.000176977
K02413,8.64E-05,0.000115522,6.49E-05,4.03E-05,5.88E-05,2.89E-05,5.90E-05,4.66E-05,4.31E-05,4.53E-05
K02414,3.16E-05,7.36E-05,5.14E-05,3.50E-05,5.16E-05,2.27E-05,2.64E-05,5.37E-05,4.16E-05,4.30E-05
K02416,0.000182042,0.000227029,0.00021004,0.000161224,0.000222904,0.000219735,0.000236525,0.000178325,0.000245617,0.000190452
K02417,0.000121432,0.000161,0.000139105,0.000152699,0.000151955,9.68E-05,0.000146598,0.000117358,0.000139552,9.72E-05
K02418,4.54E-05,7.35E-05,3.63E-05,6.29E-05,5.05E-05,4.90E-05,3.71E-05,4.53E-05,5.43E-05,3.60E-05
K02419,0.000272614,0.000259846,0.000222812,0.000206594,0.000217457,0.00019373,0.0002039,0.000165604,0.000190197,0.000201677
K02420,0.000153875,0.000182515,0.000155427,0.00014568,0.000119262,0.000132253,0.000148327,0.000100128,0.000133358,0.000145759
K02421,0.000186898,0.000239471,0.000188417,0.000201422,0.000198472,0.000180624,0.000215644,0.000150945,0.000221569,0.000194353
K02422,0.000138418,0.000162963,0.000126885,7.13E-05,0.0001084,4.56E-05,0.000122238,0.000106846,8.38E-05,7.17E-05
