genes,cor.rho,p.value
KRTAP4-11,0.0580774130126157,0.140961728387545
KRTAP4-12,0.0583118874146597,0.13936149499266
KRTAP4-6,-0.0205516298682889,0.602656829667284
KRTAP4-5,0.0340335363435765,0.388552028236671
KRTAP4-4,0.0445873055820776,0.258534074612686
KRTAP4-3,0.0102393366181954,0.795367346680983
KRTAP4-2,-0.0145001714734547,0.713412007838906
KRTAP4-1,-0.158448349793615,5.37489599910929e-05
KRTAP9-2,-0.00421245523732299,0.91503259547612
KRTAP9-1,0.0188662579931347,0.632732510553761
KRTAP9-9,0.0731057822604127,0.0637257036850752
KRTAP9-3,0.0289760943020938,0.462914347420912
KRTAP9-8,0.0302844735483753,0.442952678551997
KRTAP9-4,0.0795597966224582,0.0435622061200696
KRTAP9-6,0.0671387895621788,0.0886799059076028
KRTAP9-7,0.0433803553411234,0.271659549365087
KRTAP29-1,0.0343927702998911,0.383561514012416
KRTAP16-1,0.075221112507485,0.0564050470520915
KRTAP17-1,0.0446858243614569,0.257482389208996
KRT33A,0.0443844154168685,0.260709269696181
KRT33B,0.0226783888968874,0.565650600747932
KRT34,0.131286585866213,0.000838770335424571
KRT31,0.0962010175744457,0.0145967670672652
KRT37,-0.0181531413115038,0.645646858144087
KRT38,0.000767897786472129,0.984482757115298
KRT32,0.0361175305381905,0.360150619573715
KRT35,0.0165979999590744,0.674178160739558
KRT36,0.0628605112642182,0.111003639717487
KRT13,0.128164952825524,0.00111571245456087
KRT15,0.00205935050570887,0.958402014032783
KRT19,0.0237625250366095,0.547214898965614
KRT9,0.0881982585428823,0.0252056768541471
KRT14,0.162666170813586,3.35919513470123e-05
KRT16,0.228262149597346,4.65911186785386e-09
KRT17,0.0888951658390268,0.0240711572839048
EIF1,-0.10258662819771,0.00918272287653434
GAST,0.145220342781983,0.000217528508230528
HAP1,0.157789634526147,5.77813457918263e-05
JUP,-0.166055341673989,2.28283525123193e-05
P3H4,0.112499023985082,0.00425732590970346
FKBP10,0.19321477969055,7.79855449133609e-07
NT5C3B,-0.0585687874679714,0.137624269264495
KLHL10,0.04110987223153,0.297566914340138
KLHL11,0.246573940176511,2.24768265400489e-10
ACLY,0.00930248085523891,0.813729899122947
TTC25,-0.0912803530222509,0.0205160583597757
CNP,0.140084422820617,0.00036297766574105
DNAJC7,-0.252629269148587,7.80294170476256e-11
NKIRAS2,-0.164937392839891,2.59525802641793e-05
ZNF385C,-0.201252162074779,2.60389815591406e-07
DHX58,0.125452411071691,0.00142247386026087
KAT2A,-0.279054159480525,5.53045983001501e-13
CTD-2132N18.3,-0.0179248901042784,0.649803289777144
HSPB9,-0.0701894949369102,0.0750849643914346
RAB5C,0.143176002825693,0.000267249353737647
KCNH4,0.0394900421019178,0.31702586492565
HCRT,-0.143255625509254,0.000265128703255629
GHDC,-0.134782837180035,0.000604871656229506
STAT5B,-0.0324514897788829,0.410995433288634
STAT5A,0.102140222448718,0.00949274236720143
STAT3,0.223414570208306,9.97179045464023e-09
PTRF,0.409142392168069,2.20466473948409e-27
ATP6V0A1,-0.0585971745664201,0.137433334790473
NAGLU,0.055904416644027,0.15646911619133
HSD17B1,0.0674443259926118,0.0872348730155168
COASY,-0.114983089125698,0.00347823250590093
MLX,-0.0164635814162383,0.676667105170493
PSMC3IP,-0.0376417270442062,0.340224286024215
FAM134C,-0.152456478296568,0.000102699919829351
TUBG1,0.00523547296228275,0.894506407242028
TUBG2,0.0832015652420464,0.0347741771686482
PLEKHH3,-0.0328193372609002,0.405709647661289
CCR10,0.340527877048666,6.00424833021723e-19
CNTNAP1,0.363854000127453,1.36454131058036e-21
EZH1,-0.129599307031535,0.000979380240947623
RAMP2,0.347272594546828,1.08812221801632e-19
VPS25,-0.0964763438718489,0.0143152348138025
WNK4,-0.412036772490087,8.74583054218149e-28
COA3,-0.20233003025446,2.23994468489842e-07
CNTD1,-0.208447164444363,9.38393613723012e-08
BECN1,-0.170300042038883,1.39203464526289e-05
PSME3,-0.0264310000875392,0.503139919717405
AOC2,0.163014900166168,3.22944018737979e-05
AOC3,0.360262477488083,3.60124501468911e-21
G6PC,0.0594891328036815,0.131537155374396
AARSD1,-0.227199700588917,5.51280626078333e-09
PTGES3L-AARSD1,-0.164988760496402,2.58005473724476e-05
PTGES3L,-0.210568050153301,6.89730445696695e-08
RUNDC1,-0.197615620472836,4.30135382812883e-07
RPL27,-0.138173448179368,0.000437247315189227
IFI35,0.15411429620997,8.60591621380158e-05
VAT1,0.222368198933491,1.17253914395959e-08
RND2,0.0687543465603766,0.0812526699241632
BRCA1,-0.136298560984105,0.000523667763593875
NBR1,-0.185460400915178,2.15325714266836e-06
TMEM106A,0.323375562584,3.84224497113025e-17
ARL4D,0.0572197322314245,0.146935429374496
DHX8,-0.0282604241363376,0.474041430846176
ETV4,-0.31268343556217,4.503821795862e-16
MEOX1,0.491170340510141,2.07334353246991e-40
SOST,0.149398787941819,0.000141616904313774
DUSP3,0.139699567530841,0.000376915597829386
C17orf105,0.0782594258770723,0.0471234747304941
MPP3,0.0749288585856451,0.0573728604927895
CD300LG,0.147315357864004,0.000175660987880015
MPP2,0.18040160523498,4.08448734104584e-06
FAM215A,-0.00227108364393882,0.95412958124789
PPY,0.10153557560531,0.00992749556449691
PYY,0.159835268649118,4.61118159165983e-05
NAGS,0.162668569715917,3.35828591057217e-05
TMEM101,-0.0657501257183802,0.0954917644946876
LSM12,-0.162327704832488,3.48984425319794e-05
G6PC3,-0.0796492905489503,0.0433256868011597
HDAC5,-0.0479817222175066,0.223994639594153
C17orf53,-0.138800347440557,0.000411450562613752
ASB16,-0.0710711403043939,0.071488924154832
TMUB2,-0.189213465188806,1.3239602125498e-06
ATXN7L3,-0.0993321935529582,0.0116652738021559
UBTF,-0.213078982459579,4.77064895546382e-08
SLC4A1,0.0637119429092889,0.106239641102901
RUNDC3A,0.0982142346547122,0.0126459623219946
SLC25A39,-0.114750083640571,0.00354538043279394
GRN,0.180170831916913,4.20377634337915e-06
FAM171A2,0.301794952133389,4.99471586411322e-15
ITGA2B,0.0835446693059204,0.0340301728827983
GPATCH8,-0.0202128909924146,0.608649985246043
FZD2,0.268921945761992,3.93629313466221e-12
C17orf104,0.111271196932496,0.00469798425101586
CCDC43,-0.178758394541918,5.00971950474305e-06
DBF4B,-0.139818891119818,0.0003725416723736
ADAM11,0.00299207099708726,0.939591814937009
GJC1,0.31613757470526,2.05556941021664e-16
HIGD1B,0.1975395290657,4.34633427664737e-07
EFTUD2,-0.0604975330465798,0.125108969354856
CCDC103,NA,NA
FAM187A,NA,NA
GFAP,0.0461473104549501,0.242228247908644
KIF18B,-0.101984270164897,0.00960322295201168
C1QL1,0.135262487216829,0.000577989986518834
DCAKD,-0.182626652410403,3.08876036617155e-06
NMT1,-0.0302243124468362,0.443859640188551
PLCD3,-0.110387962393939,0.00504001059079604
ACBD4,-0.220175286282812,1.64228220172352e-08
HEXIM1,-0.0213574287797556,0.588507893009394
HEXIM2,-0.201765415106797,2.42400186895832e-07
FMNL1,0.605784875394371,9.34451219272527e-66
SPATA32,-0.0268037581429837,0.497135534108515
MAP3K14,0.0731079942326699,0.063717658017807
ARHGAP27,-0.238637935097776,8.62315314768056e-10
PLEKHM1,-0.0740958978836013,0.0602070940379777
CRHR1,0.00565906076647987,0.886027184139048
SPPL2C,0.00477289973190845,0.90377974964116
MAPT,0.072110691791586,0.0674310116519004
STH,0.0404716455840506,0.305136704065921
KANSL1,-0.0856070508055134,0.029838183948561
ARL17B,-0.0136887934422826,0.72879867121916
LRRC37A,-0.0289757865957092,0.462919100143597
LRRC37A2,-0.11162756884383,0.00456602246409499
ARL17A,-0.0315313393654628,0.424394908363793
NSF,-0.0835315249220591,0.034058423717577
WNT3,-0.0690114963793387,0.0801183278898657
WNT9B,0.0764667263668962,0.0524309276815757
GOSR2,0.0171791055281623,0.663459365768657
RP11-156P1.2,NA,NA
RPRML,-0.0562756146294627,0.15373239193563
CDC27,0.0778042856034064,0.0484263233317268
MYL4,0.18850252919003,1.45281658206308e-06
ITGB3,0.455805223098778,2.34418907041631e-34
RP11-290H9.2,NA,NA
EFCAB13,-0.102356840624041,0.00934116111403356
NPEPPS,0.0371103047525049,0.347090222540322
KPNB1,-0.118550924083993,0.00258446310634054
TBKBP1,0.0759738708452775,0.0539745317530009
TBX21,0.355810495908019,1.17898038976447e-20
OSBPL7,-0.232929927393477,2.2029213421962e-09
MRPL10,-0.103537507357421,0.00855223763929903
LRRC46,0.0286594198093058,0.467819924109378
SCRN2,-0.160106185455998,4.47451821866965e-05
SP6,-0.0341659978747201,0.38670728584182
SP2,0.0523276172850692,0.18475525261261
PNPO,-0.0395700506927661,0.316045606291802
PRR15L,-0.171220035693632,1.24851782404933e-05
CDK5RAP3,-0.250546346312792,1.12636478402532e-10
COPZ2,0.441655737443693,3.983846214699e-32
NFE2L1,-0.0862333013176871,0.0286563627055661
CBX1,-0.182553022195047,3.11762273895644e-06
SNX11,0.116444942845509,0.00308265082582577
SKAP1,-0.0185432431807059,0.638568692924994
HOXB1,-0.00387270560085207,0.921862662047493
HOXB2,0.353106939908887,2.40063442771977e-20
HOXB3,-0.147820884865784,0.00016675804966588
HOXB4,0.0191003919073013,0.628516403863063
HOXB5,-0.291691048785369,4.26119322101394e-14
HOXB6,-0.206382571850687,1.26242014610647e-07
HOXB7,-0.212484818661584,5.20762614819585e-08
HOXB8,-0.244310009582654,3.31448349000578e-10
HOXB9,-0.350754210065056,4.43257237724491e-20
PRAC1,-0.0356640864138667,0.366216959394996
PRAC2,-0.0656076823386641,0.0962135176134546
HOXB13,-0.0716006447723272,0.0693977196979829
TTLL6,0.0213932032160426,0.587883297534304
CALCOCO2,-0.0382673358847512,0.332253561566361
ATP5G1,-0.24325087678872,3.96965164414881e-10
UBE2Z,0.131606136078201,0.000814342420314304
SNF8,-0.122423031570886,0.00185555650009133
GIP,0.0353328649146622,0.37068810748854
IGF2BP1,-0.0121792006405911,0.7577137240759
B4GALNT2,0.0183376536395536,0.642294950288785
GNGT2,0.416084503413787,2.36391832598256e-28
ABI3,0.526542520974143,3.24028440402449e-47
PHOSPHO1,0.401761161177123,2.23722224092008e-26
ZNF652,-0.249759758331639,1.29273054293652e-10
PHB,-0.153411484852626,9.2776919021862e-05
NGFR,0.196451148189026,5.04142391829988e-07
NXPH3,0.137966340681438,0.000446095522231226
SPOP,-0.0276687092038464,0.483350928053867
SLC35B1,-0.0420850211241973,0.286244773910684
FAM117A,-0.0606631444429923,0.124077019479313
KAT7,-0.0895222974720889,0.0230882618517622
TAC4,0.0217072490763448,0.582413460354876
DLX4,-0.143693240794284,0.000253751599162465
DLX3,-0.0760649877515679,0.0536863394101442
ITGA3,0.0253788720569173,0.520291635315812
PDK2,-0.069044390943951,0.0799741536676161
SAMD14,0.306783281784218,1.67961699091186e-15
PPP1R9B,-0.00384024936882685,0.922515446266401
SGCA,0.215804127834037,3.18120550128539e-08
COL1A1,0.50365919119111,1.00981366300933e-42
TMEM92,-0.105071421391006,0.00761626916878541
XYLT2,-0.116131184893416,0.00316393065395682
MRPL27,-0.129254487014131,0.00101067153814839
EME1,-0.0818566085887928,0.0378257181071477
LRRC59,0.0397039879137246,0.31440906654777
ACSF2,-0.143075071628865,0.000269960331369107
CHAD,-0.0354842608094231,0.368640239445488
RSAD1,-0.215104534377819,3.53176582380519e-08
MYCBPAP,-0.0154427088433529,0.695683406178071
EPN3,-0.170285463015463,1.39443057827487e-05
SPATA20,-0.171533006904421,1.2029913396176e-05
CACNA1G,0.069469320787114,0.0781305622864715
ABCC3,-0.198871672910443,3.6205251130873e-07
ANKRD40,0.0636675079687495,0.106484200400803
LUC7L3,-0.274985572508238,1.22821234451591e-12
WFIKKN2,-0.0181918212754385,0.644943587965418
TOB1,-0.169862518098777,1.46567075262062e-05
SPAG9,0.0868707022358929,0.0274950223538791
NME1,-0.165982781221882,2.30197813608968e-05
NME2,-0.122874607984284,0.00178413070594835
NME1-NME2,-0.213092170512243,4.76136396441168e-08
MBTD1,-0.184534329142112,2.42418427513132e-06
UTP18,-0.0865491349687143,0.028075751977649
CA10,-0.000511714595908347,0.9896592001453
KIF2B,0.0508202379402164,0.197745985074158
TOM1L1,-0.145551739979551,0.000210335646899839
COX11,-0.158390349899101,5.40930409122605e-05
STXBP4,-0.00691729475651451,0.86092065460914
HLF,0.040891906236194,0.300137930645793
MMD,-0.00230195100658566,0.953506834612956
TMEM100,0.245345471958244,2.77635215265374e-10
PCTP,-0.258549953509018,2.69905854577387e-11
ANKFN1,-0.165061447095265,2.55868601653501e-05
NOG,0.168429252903637,1.73371986957524e-05
C17orf67,0.0685425359531105,0.0821967481470945
DGKE,-0.0544494617130369,0.167552174685014
TRIM25,-0.00113108973611841,0.977145261513534
COIL,-0.269968474431456,3.22619235047108e-12
SCPEP1,0.34113227355429,5.16087961832577e-19
AKAP1,-0.321338919939198,6.18771594420643e-17
MSI2,-0.176230207202598,6.83415957261551e-06
CCDC182,0.0375615602174602,0.341254436606236
MRPS23,-0.106808186524894,0.00666798210621743
CUEDC1,-0.108571939118023,0.00581470713503338
VEZF1,0.0386591249387312,0.32732367248011
RP11-159D12.5,0.0129018906621468,0.743826113424029
SRSF1,-0.151541603780505,0.00011313623714972
DYNLL2,-0.245941827983771,2.5061198246627e-10
OR4D1,0.0371170714458822,0.347002248144257
OR4D2,0.0516166715065267,0.19080152194495
EPX,-0.0283597521763648,0.472488388962649
MKS1,-0.236869763566235,1.15603867297813e-09
LPO,-0.0163943212487835,0.677950931531594
MPO,0.187116863897954,1.73936930914278e-06
BZRAP1,-0.0360544058962366,0.360991332257924
SUPT4H1,-0.00183724856116137,0.962884951898516
RNF43,-0.334940046850516,2.39549473869534e-18
HSF5,-0.0120086683045871,0.761002365959591
MTMR4,-0.041261304469943,0.295789366720816
SEPT4,0.385906524742196,2.67678001307369e-24
C17orf47,0.0882239774341678,0.0251630017059216
TEX14,0.116761578581316,0.00300255565605205
RAD51C,-0.0381233992242995,0.334076677337232
PPM1E,-0.0139546878314764,0.723743979584485
TRIM37,0.00598364211631771,0.879538581647594
SKA2,-0.0887803697643419,0.0242549421633585
PRR11,-0.183007811794366,2.94339146924741e-06
CTD-2510F5.6,NA,NA
SMG8,-0.013070320599138,0.740601192969127
GDPD1,-0.165870567010432,2.33188283893061e-05
YPEL2,0.047548758596994,0.22820729917088
DHX40,-0.0283671869287616,0.472372255576559
CLTC,0.0121473325715329,0.758327955632719
PTRH2,-0.279259781316843,5.31001993351183e-13
VMP1,-0.0419757335858021,0.287499031441451
TUBD1,-0.0761451180395573,0.0534339568265905
RPS6KB1,-0.0410262751729357,0.298551241537882
RP11-178C3.1,0.0590778922371779,0.134230840048481
RNFT1,-0.000624973162498219,0.987370628676372
HEATR6,-0.0303283800436108,0.442291431758979
AC025048.1,0.147822266895344,0.000166734301522583
CA4,0.0848278558385539,0.0313667890880494
USP32,0.07055415220243,0.0735801268254096
C17orf64,0.0337253931403215,0.392864060410779
APPBP2,0.0813220455656278,0.0391001866718492
PPM1D,0.0339165997602423,0.390184995472868
BCAS3,-0.0339346275512238,0.389932974410637
TBX2,0.333890384443916,3.09683017905484e-18
TBX4,-0.0665314170753886,0.0916096021516956
NACA2,0.0459053797404269,0.244708586736992
BRIP1,-0.108367512649497,0.00590830305880176
INTS2,-0.00970997442671364,0.805729752150578
MED13,-0.0563922329670972,0.152880140170481
EFCAB3,0.0697676444223453,0.0768570015071581
METTL2A,-0.125565514238854,0.0014082703017635
TLK2,-0.156087504449258,6.95654742221498e-05
MRC2,0.430169757795306,2.16352925782417e-30
MARCH10,0.0888526142929796,0.0241391399698949
TANC2,0.182672947489361,3.0707442439126e-06
CYB561,-0.132691615368918,0.000736195836744917
ACE,0.00939614510336941,0.811889279733901
CTD-2501B8.1,NA,NA
KCNH6,-0.0758603000460733,0.054335545598836
DCAF7,-0.120336653562732,0.0022208305177737
TACO1,-0.117466753847277,0.00283094038196586
MAP3K3,0.317340064379006,1.56061156059222e-16
LIMD2,0.427759342498694,4.90758403057586e-30
STRADA,0.0442123371202864,0.262564001673662
RP11-51F16.8,NA,NA
CCDC47,-0.162579000202575,3.39239295307943e-05
DDX42,-0.229246900329346,3.98341290016656e-09
FTSJ3,-0.10555443781604,0.00734111959697416
PSMC5,-0.196129025859177,5.26687652467338e-07
SMARCD2,-0.316476812020866,1.90211107015172e-16
CSH2,0.0351073291391488,0.373751872485699
GH2,-0.0205777127117929,0.60219645866572
CSH1,0.00477289973190845,0.90377974964116
CSHL1,0.0340760011768248,0.387960054914601
GH1,0.0671891943539247,0.0884401998297725
CD79B,0.331294652741336,5.81921921028816e-18
SCN4A,0.0976801506482517,0.0131396566351044
PRR29,0.200513262480525,2.88564048768148e-07
ICAM2,0.212800274734991,4.97101732307833e-08
ERN1,0.0353300737983225,0.370725927766887
TEX2,-0.136012112035837,0.000538191352586614
PECAM1,0.574777166461102,6.76710420826505e-58
MILR1,0.520792048373875,4.7007918420362e-46
POLG2,-0.221550202896667,1.33010263198204e-08
DDX5,-0.0599392365189656,0.128637032657325
CEP95,-0.278957609778036,5.63703589070729e-13
SMURF2,0.0505634571552729,0.200023833626016
LRRC37A3,-0.182307019458607,3.21593695408763e-06
GNA13,0.184992901615387,2.2861824509818e-06
RGS9,0.123825760512361,0.00164186474249719
AXIN2,-0.292948243852924,3.27858373122531e-14
CTD-2535L24.2,-0.045981917911855,0.24392198103891
CEP112,0.00742222087801885,0.850883300934701
APOH,-0.0981668338376905,0.0126891062615162
PRKCA,-0.0870110789315118,0.0272447706524309
CACNG5,0.0110310417539249,0.779937013569698
CACNG4,-0.0313175342612069,0.427544484658873
CACNG1,0.0599258348085573,0.128722660942838
HELZ,-0.0483792670164238,0.220175714332621
PSMD12,-0.115263662588692,0.00339890978905028
PITPNC1,0.11087640148943,0.00484818760675482
NOL11,-0.182879197812955,2.99169511091399e-06
BPTF,-0.115478547542904,0.00333927332989745
C17orf58,-0.0750279003818471,0.0570433467832015
KPNA2,-0.110364429240424,0.00504942321578773
AMZ2,-0.12990838661994,0.00095209542239208
ARSG,0.0290915470893615,0.461133021849309
SLC16A6,0.330436294484178,7.15945117910599e-18
WIPI1,-0.0525192684420831,0.183149816437652
PRKAR1A,0.0505261969228305,0.200355943041587
FAM20A,0.666742944783181,5.07232784627554e-84
ABCA8,0.247082509791624,2.05878376834223e-10
ABCA9,0.215272591964546,3.44429044710881e-08
ABCA6,0.307737776680296,1.36021229210192e-15
ABCA10,0.088047748306801,0.0254566724499278
ABCA5,-0.110196961251137,0.00511686504098234
MAP2K6,-0.0866940880069128,0.0278126833405624
KCNJ16,0.0371289556999164,0.346847774148864
KCNJ2,0.105727411465583,0.00724477038169626
SOX9,-0.266737097885285,5.94638375272985e-12
SLC39A11,-0.22107021256021,1.4319172823273e-08
SSTR2,0.350076218445105,5.28432191804733e-20
COG1,-0.229652839159096,3.73348198965265e-09
FAM104A,-0.0193565551449127,0.623917422468625
C17orf80,-0.0791194470093856,0.0447418919216949
CPSF4L,-0.0812484759788978,0.0392784025630217
CDC42EP4,0.00867447387149061,0.826097060788408
SDK2,0.108354325944001,0.00591438679899787
RPL38,-0.293986450156805,2.63782311653589e-14
TTYH2,0.441693306177711,3.93113991548887e-32
DNAI2,0.0700617964418749,0.0756178305820689
KIF19,0.145550372760963,0.000210364858675609
BTBD17,-0.00494894601404117,0.900248884253264
GPR142,0.0802371709768348,0.0417987661957541
GPRC5C,-0.149330721658814,0.000142623536509206
CD300A,0.717771792922275,5.10544333379399e-103
CD300LB,0.599054108835356,5.62271835264595e-64
CD300C,0.658974161632731,1.86852130944825e-81
CD300LD,-0.0519233738340067,0.188175571427171
CD300E,0.701276132866974,1.95784932234282e-96
RAB37,0.131200485625944,0.000845467250606927
CD300LF,0.635147272007495,4.84889561184834e-74
SLC9A3R1,-0.0310388065197654,0.431670765371781
NAT9,-0.230863052516962,3.0754183542094e-09
TMEM104,0.103064740772405,0.00886071275581752
GRIN2C,0.0660392555559729,0.094040061588448
FDXR,0.0407196600566698,0.302180080215995
FADS6,0.0430486329804959,0.275345397786378
USH1G,0.0816437858071089,0.0383288280323709
OTOP2,0.1222019135969,0.00189147818217554
OTOP3,0.0785043472142685,0.0464346404819856
HID1,-0.0268650278025054,0.496152259914964
CDR2L,0.273198905995454,1.73631387285529e-12
ICT1,-0.092210616313847,0.0192586991253353
KCTD2,-0.0198672426137672,0.614792526688377
ATP5H,-0.269652309363985,3.42634510595609e-12
SLC16A5,-0.18140606600979,3.60194411284327e-06
ARMC7,-0.0353261251835965,0.370779436500829
NT5C,-0.117815740739194,0.00274935785233403
HN1,-0.204871908901486,1.56540565314122e-07
