aging,cluster_short,gene,expression
O,GC,ACTG2,0
O,SC,ACTG2,1.38185851132951
O,GC,ACTG2,0
O,SC,ACTG2,1.73981363687366
O,SC,ACTG2,0
O,GC,ACTG2,1.58238948202493
O,SC,ACTG2,0
O,SC,ACTG2,0
O,GC,ACTG2,0.319728749548641
O,SC,ACTG2,0
O,GC,ACTG2,1.69908007945396
O,SC,ACTG2,0
O,GC,ACTG2,0
O,SC,ACTG2,0
O,GC,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,0
O,GC,ACTG2,0
O,SC,ACTG2,0.873323069298103
O,SMC,ACTG2,0
O,SC,ACTG2,0
O,GC,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,1.01050085943546
O,GC,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,0
O,GC,ACTG2,1.84568498314992
O,SC,ACTG2,0
O,GC,ACTG2,0
O,SC,ACTG2,0
O,NKT,ACTG2,0
O,SC,ACTG2,0
O,SMC,ACTG2,0
O,NKT,ACTG2,0
O,NKT,ACTG2,0
O,NKT,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,0
O,SMC,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,0
O,NKT,ACTG2,0
O,SMC,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,0
O,NKT,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,0
O,SMC,ACTG2,6.0401577630186
O,SC,ACTG2,0
O,NKT,ACTG2,0
O,SC,ACTG2,0
O,GC,ACTG2,0
O,SC,ACTG2,0
O,NKT,ACTG2,0
O,SC,ACTG2,0
O,NKT,ACTG2,0
O,NKT,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,6.25983530953879
O,NKT,ACTG2,0
O,NKT,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,0
O,SMC,ACTG2,0
O,GC,ACTG2,0
O,SC,ACTG2,0
O,GC,ACTG2,0.526965932827889
O,EC,ACTG2,0
O,NKT,ACTG2,0
O,SC,ACTG2,0
O,SC,ACTG2,0
O,GC,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0.0957662227806022
O,OO,ACTG2,0
O,OO,ACTG2,0.100196250494741
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
O,OO,ACTG2,0
Y,SMC,CDH5,0
Y,SMC,CDH5,4.87733272922439
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,SMC,CDH5,0
Y,SMC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,3.1850013469963
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,M,CDH5,0
Y,EC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,EC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,EC,CDH5,5.34641761720915
Y,SC,CDH5,0
Y,SC,CDH5,1.91747890825738
Y,SMC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,1.81006454854915
Y,SC,CDH5,0
Y,EC,CDH5,4.9089753964863
Y,SC,CDH5,3.2671995029782
Y,SMC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,1.93057438494207
Y,EC,CDH5,5.40087943628218
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,2.20655607068906
Y,SC,CDH5,0
Y,SMC,CDH5,1.99560734380473
Y,SC,CDH5,0
Y,SC,CDH5,2.30667648422843
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,1.92857164508155
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,EC,CDH5,0
Y,SC,CDH5,1.5599352991038
Y,SC,CDH5,0
Y,EC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,1.42169855052075
Y,EC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,2.42022828843429
Y,SC,CDH5,0
Y,SC,CDH5,1.66561843516492
Y,SC,CDH5,0
Y,EC,CDH5,5.13208604547256
Y,SC,CDH5,1.25453680733467
Y,SMC,CDH5,0
Y,SMC,CDH5,6.55637636232043
Y,SMC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SMC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,1.10014278095575
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,2.37374050963906
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0.761128634980197
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,1.11587873417965
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,SMC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,SMC,CDH5,0
Y,SMC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,1.09161139512683
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,EC,CDH5,3.72574824390964
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,2.04487241532425
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,1.59704693899668
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,NKT,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,EC,CDH5,0
Y,SMC,CDH5,1.30290027198433
Y,EC,CDH5,1.84261121046096
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,EC,CDH5,3.17686505446875
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,EC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,2.01941056167859
Y,GC,CDH5,0
Y,SMC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,EC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,2.38684361868069
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,EC,CDH5,5.44069361020494
Y,EC,CDH5,0
Y,EC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,1.5717539524134
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,OO,CDH5,1.25831529425168
Y,OO,CDH5,0.471222671223543
Y,OO,CDH5,0
Y,OO,CDH5,0.889779581891105
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0.42378030268479
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0.369078184804196
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0.50215758317139
Y,OO,CDH5,0
Y,OO,CDH5,0.349316402741918
Y,OO,CDH5,0.311823331129883
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0.517607828087619
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0.728558575696402
Y,OO,CDH5,0.456905899257681
Y,OO,CDH5,0.378510957395658
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,1.11436620981327
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0.445599167132315
Y,OO,CDH5,0
Y,OO,CDH5,0.352040366069201
Y,OO,CDH5,0.26344670185148
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,M,CDH5,0
Y,EC,CDH5,7.73652530938449
Y,M,CDH5,0
Y,M,CDH5,0.827527482217699
Y,M,CDH5,0.666019557298128
Y,M,CDH5,0
Y,GC,CDH5,0.170516153716603
Y,M,CDH5,0
Y,M,CDH5,0
Y,M,CDH5,0
Y,M,CDH5,0
Y,M,CDH5,0.359423385936019
Y,M,CDH5,0
Y,M,CDH5,4.93022662038649
Y,M,CDH5,0
Y,SC,CDH5,0
Y,M,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,M,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,M,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,NKT,CDH5,0
Y,M,CDH5,1.07482323438469
Y,SC,CDH5,1.3469613218269
Y,SC,CDH5,0
Y,M,CDH5,1.66548966789026
Y,GC,CDH5,0.651283260508598
Y,SC,CDH5,0
Y,EC,CDH5,3.48173652615967
Y,SC,CDH5,0
Y,NKT,CDH5,1.68250456705899
Y,SC,CDH5,0
Y,NKT,CDH5,0
Y,GC,CDH5,0
Y,EC,CDH5,2.42172725797482
Y,SMC,CDH5,0
Y,EC,CDH5,0.646395664511902
Y,GC,CDH5,0
Y,EC,CDH5,1.16145418595
Y,SC,CDH5,1.79103466837124
Y,SC,CDH5,0
Y,M,CDH5,0.682623495659113
Y,EC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0.961469707453068
Y,NKT,CDH5,1.3396244944191
Y,EC,CDH5,5.37834610346854
Y,SC,CDH5,1.16325280755754
Y,EC,CDH5,0
Y,NKT,CDH5,0
Y,EC,CDH5,4.9860618837911
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,M,CDH5,0
Y,SC,CDH5,0
Y,EC,CDH5,0.842215651286176
Y,SC,CDH5,1.64925053436146
Y,SC,CDH5,0
Y,GC,CDH5,1.0003752470591
Y,SMC,CDH5,0
Y,NKT,CDH5,1.05868805055085
Y,NKT,CDH5,0.990911136946172
Y,EC,CDH5,0.981055465304918
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,EC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,NKT,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,M,CDH5,0.688522372386645
Y,EC,CDH5,0
Y,SC,CDH5,0
Y,EC,CDH5,1.46232748679626
Y,SMC,CDH5,0
Y,NKT,CDH5,0.80367785278357
Y,SC,CDH5,0.954600063822627
Y,NKT,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,NKT,CDH5,0
Y,SC,CDH5,0.670364029020864
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,EC,CDH5,0
Y,GC,CDH5,0
Y,EC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,SMC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,EC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,2.48914771332476
Y,SMC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,1.89526549060495
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,NKT,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,EC,CDH5,7.98381001935018
Y,M,CDH5,0
Y,EC,CDH5,5.71034362618031
Y,GC,CDH5,0
Y,OO,CDH5,1.00576911880026
Y,OO,CDH5,0.185989813064906
Y,OO,CDH5,0
Y,OO,CDH5,1.8274619937666
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,M,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,1.86678274672539
Y,SC,CDH5,0
Y,SC,CDH5,2.04112136481107
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,EC,CDH5,5.25626281767719
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,EC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,1.96583426468652
Y,GC,CDH5,1.11630519194742
Y,EC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,1.56768621643911
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,EC,CDH5,0
Y,EC,CDH5,3.04454151337815
Y,SMC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0.472597893829482
Y,EC,CDH5,2.55198467120452
Y,GC,CDH5,1.82643777835809
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,1.69993300092451
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,2.56986535606016
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,2.60578973455283
Y,SC,CDH5,4.76655235984502
Y,EC,CDH5,5.60803280325737
Y,EC,CDH5,2.21777897745239
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,EC,CDH5,0
Y,SC,CDH5,1.99728837964043
Y,EC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,2.85689329678724
Y,SC,CDH5,1.51336363385376
Y,SC,CDH5,0
Y,EC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,SC,CDH5,1.42191112150025
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,1.61556900892269
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,2.61881321012184
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,SC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,1.97426755211942
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,1.38090251261181
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,GC,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,1.96887195454789
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,2.75406134384913
Y,OO,CDH5,2.62823462776832
Y,OO,CDH5,2.09329867293352
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0.620262658877905
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0.916772080891434
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,1.03073742704591
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,1.1263684762911
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0.88778203982313
Y,OO,CDH5,0
Y,OO,CDH5,0.566730481632997
Y,OO,CDH5,0.870434903143766
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,1.02695604099843
Y,OO,CDH5,1.24819715043969
Y,OO,CDH5,0.851647186985973
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,1.11015213980415
Y,OO,CDH5,2.43745067416401
Y,OO,CDH5,0
Y,OO,CDH5,1.26869558528532
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,1.47473598359345
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,1.33235247997423
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0.645546136084486
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,0
Y,OO,CDH5,1.35088164859357
O,SMC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0
O,SC,CDH5,0
O,SMC,CDH5,0
O,SC,CDH5,0
O,SC,CDH5,0
O,SC,CDH5,0
O,SC,CDH5,0
O,SMC,CDH5,0
O,SC,CDH5,0
O,SMC,CDH5,0
O,SC,CDH5,0
O,SC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0
O,SC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0
O,SC,CDH5,0
O,SMC,CDH5,0
O,SC,CDH5,0
O,SC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0
O,SC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0
O,SC,CDH5,0
O,SMC,CDH5,0
O,SC,CDH5,0
O,SMC,CDH5,0
O,EC,CDH5,0
O,SC,CDH5,0
O,SMC,CDH5,0
O,SC,CDH5,0
O,SMC,CDH5,0
O,SC,CDH5,0
O,SC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0.775283216959129
O,SC,CDH5,0
O,SC,CDH5,0
O,SC,CDH5,0
O,SC,CDH5,0
O,SMC,CDH5,0
O,SC,CDH5,0
O,SC,CDH5,0
O,SC,CDH5,0
O,SMC,CDH5,0
O,SC,CDH5,0
O,SC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0
O,EC,CDH5,0
O,SMC,CDH5,0
O,SMC,CDH5,0
O,SC,CDH5,0
O,SC,CDH5,1.02810160110598
O,SC,CDH5,0
O,SC,CDH5,0
O,GC,CDH5,0
O,SC,CDH5,0
O,SC,CDH5,0
O,SC,CDH5,0.877975525474719
O,GC,CDH5,0.860780176046728
O,SC,CDH5,0
O,SC,CDH5,1.22104199181685
O,SC,CDH5,0
O,SC,CDH5,0
O,EC,CDH5,1.15153954355153
O,GC,CDH5,0
