GSMID	plate	well	tissue
GSM2244144	1001000181	A9	Periphery
GSM2244145	1001000181	A2	Periphery
GSM2244146	1001000181	D11	Periphery
GSM2244147	1001000181	C7	Periphery
GSM2244148	1001000181	D9	Periphery
GSM2244149	1001000182	A3	Tumor
GSM2244150	1001000182	F4	Tumor
GSM2244151	1001000182	A10	Tumor
GSM2244152	1001000182	G4	Tumor
GSM2244153	1001000182	E6	Tumor
GSM2244154	1001000182	C3	Tumor
GSM2244155	1001000182	D1	Tumor
GSM2244156	1001000182	G10	Tumor
GSM2244157	1001000182	C12	Tumor
GSM2244158	1001000182	D10	Tumor
GSM2244159	1001000182	A5	Tumor
GSM2244160	1001000182	E8	Tumor
GSM2244161	1001000182	B4	Tumor
GSM2244162	1001000182	F6	Tumor
GSM2244163	1001000182	B12	Tumor
GSM2244164	1001000182	C10	Tumor
GSM2244165	1001000182	D9	Tumor
GSM2244166	1001000182	A7	Tumor
GSM2244167	1001000182	D11	Tumor
GSM2244168	1001000182	G8	Tumor
GSM2244169	1001000182	D7	Tumor
GSM2244170	1001000182	F12	Tumor
GSM2244171	1001000182	G1	Tumor
GSM2244172	1001000182	H2	Tumor
GSM2244173	1001000182	B10	Tumor
GSM2244174	1001000182	H3	Tumor
GSM2244175	1001000182	E2	Tumor
GSM2244176	1001000182	A9	Tumor
GSM2244177	1001000182	B1	Tumor
GSM2244178	1001000182	B8	Tumor
GSM2244179	1001000182	C8	Tumor
GSM2244180	1001000182	G12	Tumor
GSM2244181	1001000182	F1	Tumor
GSM2244182	1001000182	E4	Tumor
GSM2244183	1001000182	A11	Tumor
GSM2244184	1001000182	E5	Tumor
GSM2244185	1001000182	B3	Tumor
GSM2244186	1001000182	F3	Tumor
GSM2244187	1001000182	B11	Tumor
GSM2244188	1001000182	G5	Tumor
GSM2244189	1001000182	C9	Tumor
GSM2244190	1001000182	D2	Tumor
GSM2244191	1001000182	F2	Tumor
GSM2244192	1001000182	G3	Tumor
GSM2244193	1001000182	A2	Tumor
GSM2244194	1001000182	C4	Tumor
GSM2244195	1001000182	E7	Tumor
GSM2244196	1001000182	F5	Tumor
GSM2244197	1001000182	B5	Tumor
GSM2244198	1001000182	F10	Tumor
GSM2244199	1001000182	C11	Tumor
GSM2244200	1001000182	H9	Tumor
GSM2244201	1001000182	A4	Tumor
GSM2244202	1001000182	D8	Tumor
GSM2244203	1001000182	G2	Tumor
GSM2244204	1001000182	F11	Tumor
GSM2244205	1001000182	E10	Tumor
GSM2244206	1001000182	D12	Tumor
GSM2244207	1001000182	H1	Tumor
GSM2244208	1001000182	C5	Tumor
GSM2244209	1001000182	H4	Tumor
GSM2244210	1001000182	E1	Tumor
GSM2244211	1001000182	E9	Tumor
GSM2244212	1001000182	B6	Tumor
GSM2244213	1001000182	A6	Tumor
GSM2244214	1001000182	G11	Tumor
GSM2244215	1001000182	H11	Tumor
GSM2244216	1001000182	C7	Tumor
GSM2244217	1001000182	G7	Tumor
GSM2244218	1001000182	E12	Tumor
GSM2244219	1001000182	D3	Tumor
GSM2244220	1001000182	H6	Tumor
GSM2244221	1001000182	C1	Tumor
GSM2244222	1001000182	G6	Tumor
GSM2244223	1001000182	A8	Tumor
GSM2244224	1001000183	A3	Tumor
GSM2244225	1001000183	C6	Tumor
GSM2244226	1001000183	F4	Tumor
GSM2244227	1001000183	B8	Tumor
GSM2244228	1001000183	A9	Tumor
GSM2244229	1001000183	G10	Tumor
GSM2244230	1001000183	F6	Tumor
GSM2244231	1001000183	D4	Tumor
GSM2244232	1001000183	F11	Tumor
GSM2244233	1001000183	G11	Tumor
GSM2244234	1001000183	G2	Tumor
GSM2244235	1001000183	E8	Tumor
GSM2244236	1001000183	C11	Tumor
GSM2244237	1001000183	H11	Tumor
GSM2244238	1001000183	A7	Tumor
GSM2244239	1001000183	B12	Tumor
GSM2244240	1001000183	C8	Tumor
GSM2244241	1001000183	B4	Tumor
GSM2244242	1001000183	B9	Tumor
GSM2244243	1001000183	H9	Tumor
GSM2244244	1001000183	H2	Tumor
GSM2244245	1001000183	H4	Tumor
GSM2244246	1001000183	G8	Tumor
GSM2244247	1001000183	D8	Tumor
GSM2244248	1001000183	A5	Tumor
GSM2244249	1001000183	E6	Tumor
GSM2244250	1001000183	G1	Tumor
GSM2244251	1001000183	B6	Tumor
GSM2244252	1001000183	E12	Tumor
GSM2244253	1001000183	E4	Tumor
GSM2244254	1001000183	C2	Tumor
GSM2244255	1001000183	C4	Tumor
GSM2244256	1001000183	D11	Tumor
GSM2244257	1001000183	C9	Tumor
GSM2244258	1001000183	B11	Tumor
GSM2244259	1001000183	D2	Tumor
GSM2244260	1001000183	A12	Tumor
GSM2244261	1001000183	A8	Tumor
GSM2244262	1001000183	A10	Tumor
GSM2244263	1001000183	H10	Tumor
GSM2244264	1001000183	F10	Tumor
GSM2244265	1001000183	F5	Tumor
GSM2244266	1001000183	D3	Tumor
GSM2244267	1001000183	C5	Tumor
GSM2244268	1001000183	E9	Tumor
GSM2244269	1001000183	H7	Tumor
GSM2244270	1001000183	B7	Tumor
GSM2244271	1001000183	D10	Tumor
GSM2244272	1001000183	A1	Tumor
GSM2244273	1001000183	C12	Tumor
GSM2244274	1001000183	F3	Tumor
GSM2244275	1001000183	F12	Tumor
GSM2244276	1001000183	D9	Tumor
GSM2244277	1001000183	D7	Tumor
GSM2244278	1001000183	C7	Tumor
GSM2244279	1001000183	H5	Tumor
GSM2244280	1001000183	E10	Tumor
GSM2244281	1001000183	E7	Tumor
GSM2244282	1001000183	B2	Tumor
GSM2244283	1001000183	G7	Tumor
GSM2244284	1001000183	F2	Tumor
GSM2244285	1001000183	E11	Tumor
GSM2244286	1001000183	A4	Tumor
GSM2244287	1001000183	C10	Tumor
GSM2244288	1001000183	E5	Tumor
GSM2244289	1001000183	B3	Tumor
GSM2244290	1001000183	H1	Tumor
GSM2244291	1001000183	D1	Tumor
GSM2244292	1001000183	B10	Tumor
GSM2244293	1001000183	F7	Tumor
GSM2244294	1001000183	D6	Tumor
GSM2244295	1001000183	B5	Tumor
GSM2244296	1001000183	A2	Tumor
GSM2244297	1001000183	E2	Tumor
GSM2244298	1001000183	G5	Tumor
GSM2244299	1001000183	A11	Tumor
GSM2244300	1001000183	D12	Tumor
GSM2244301	1001000183	C3	Tumor
GSM2244302	1001000184	A1	Tumor
GSM2244303	1001000184	B8	Tumor
GSM2244304	1001000184	A11	Tumor
GSM2244305	1001000184	B2	Tumor
GSM2244306	1001000184	B9	Tumor
GSM2244307	1001000184	B3	Tumor
GSM2244308	1001000184	C1	Tumor
GSM2244309	1001000184	A6	Tumor
GSM2244310	1001000184	B6	Tumor
GSM2244311	1001000184	A4	Tumor
GSM2244312	1001000184	A8	Tumor
GSM2244313	1001000184	B10	Tumor
GSM2244314	1001000184	A10	Tumor
GSM2244315	1001000184	B7	Tumor
GSM2244316	1001000184	A9	Tumor
GSM2244317	1001000184	B11	Tumor
GSM2244318	1001000184	A5	Tumor
GSM2244319	1001000184	B4	Tumor
GSM2244320	1001000184	A7	Tumor
GSM2244321	1001000184	B5	Tumor
GSM2244322	1001000184	A2	Tumor
GSM2244323	1001000184	A3	Tumor
GSM2244324	1001000184	D9	Tumor
GSM2244325	1001000184	G11	Tumor
GSM2244326	1001000184	F6	Tumor
GSM2244327	1001000184	C11	Tumor
GSM2244328	1001000184	D7	Tumor
GSM2244329	1001000184	G5	Tumor
GSM2244330	1001000184	C5	Tumor
GSM2244331	1001000184	H4	Tumor
GSM2244332	1001000184	E2	Tumor
GSM2244333	1001000184	F10	Tumor
GSM2244334	1001000184	E3	Tumor
GSM2244335	1001000184	D5	Tumor
GSM2244336	1001000184	C3	Tumor
GSM2244337	1001000184	H10	Tumor
GSM2244338	1001000184	H5	Tumor
GSM2244339	1001000184	E8	Tumor
GSM2244340	1001000184	D10	Tumor
GSM2244341	1001000184	F3	Tumor
GSM2244342	1001000184	E5	Tumor
GSM2244343	1001000184	H8	Tumor
GSM2244344	1001000184	F12	Tumor
GSM2244345	1001000184	D3	Tumor
GSM2244346	1001000184	F1	Tumor
GSM2244347	1001000184	F9	Tumor
GSM2244348	1001000184	H9	Tumor
GSM2244349	1001000184	H2	Tumor
GSM2244350	1001000184	D1	Tumor
GSM2244351	1001000184	C10	Tumor
GSM2244352	1001000184	G4	Tumor
GSM2244353	1001000184	H1	Tumor
GSM2244354	1001000184	C6	Tumor
GSM2244355	1001000184	F7	Tumor
GSM2244356	1001000184	G12	Tumor
GSM2244357	1001000184	G7	Tumor
GSM2244358	1001000184	E12	Tumor
GSM2244359	1001000184	D6	Tumor
GSM2244360	1001000184	D12	Tumor
GSM2244361	1001000184	H11	Tumor
GSM2244362	1001000184	H3	Tumor
GSM2244363	1001000184	F11	Tumor
GSM2244364	1001000184	H6	Tumor
GSM2244365	1001000184	G6	Tumor
GSM2244366	1001000184	F5	Tumor
GSM2244367	1001000184	E1	Tumor
GSM2244368	1001000184	E10	Tumor
GSM2244369	1001000184	G9	Tumor
GSM2244370	1001000184	C8	Tumor
GSM2244371	1001000184	C2	Tumor
GSM2244372	1001000184	D4	Tumor
GSM2244373	1001000184	E11	Tumor
GSM2244374	1001000184	F2	Tumor
GSM2244375	1001000184	C7	Tumor
GSM2244376	1001000184	E4	Tumor
GSM2244377	1001000184	H7	Tumor
GSM2244378	1001000184	F8	Tumor
GSM2244379	1001000184	G2	Tumor
GSM2244380	1001000184	D2	Tumor
GSM2244381	1001000184	C12	Tumor
GSM2244382	1001000184	E6	Tumor
GSM2244383	1001000184	D11	Tumor
GSM2244384	1001000184	D8	Tumor
GSM2244385	1001000184	E9	Tumor
GSM2244386	1001000184	G3	Tumor
GSM2244387	1001000185	F9	Tumor
GSM2244388	1001000185	C9	Tumor
GSM2244389	1001000185	G6	Tumor
GSM2244390	1001000185	G11	Tumor
GSM2244391	1001000185	C7	Tumor
GSM2244392	1001000185	A5	Tumor
GSM2244393	1001000185	D10	Tumor
GSM2244394	1001000185	D5	Tumor
GSM2244395	1001000185	A11	Tumor
GSM2244396	1001000185	A7	Tumor
GSM2244397	1001000185	B12	Tumor
GSM2244398	1001000185	E5	Tumor
GSM2244399	1001000185	F12	Tumor
GSM2244400	1001000185	D3	Tumor
GSM2244401	1001000185	B9	Tumor
GSM2244402	1001000185	E11	Tumor
GSM2244403	1001000185	H5	Tumor
GSM2244404	1001000185	F4	Tumor
GSM2244405	1001000185	H8	Tumor
GSM2244406	1001000185	C5	Tumor
GSM2244407	1001000185	D2	Tumor
GSM2244408	1001000185	G2	Tumor
GSM2244409	1001000185	B7	Tumor
GSM2244410	1001000185	A1	Tumor
GSM2244411	1001000185	E3	Tumor
GSM2244412	1001000185	F10	Tumor
GSM2244413	1001000185	B5	Tumor
GSM2244414	1001000185	E8	Tumor
GSM2244415	1001000185	G8	Tumor
GSM2244416	1001000185	A3	Tumor
GSM2244417	1001000185	F6	Tumor
GSM2244418	1001000185	C3	Tumor
GSM2244419	1001000185	D9	Tumor
GSM2244420	1001000185	G5	Tumor
GSM2244421	1001000185	A8	Tumor
GSM2244422	1001000185	D7	Tumor
GSM2244423	1001000185	E1	Tumor
GSM2244424	1001000185	E6	Tumor
GSM2244425	1001000185	B8	Tumor
GSM2244426	1001000185	D11	Tumor
GSM2244427	1001000185	C8	Tumor
GSM2244428	1001000185	A4	Tumor
GSM2244429	1001000185	G7	Tumor
GSM2244430	1001000185	F8	Tumor
GSM2244431	1001000185	C1	Tumor
GSM2244432	1001000185	H11	Tumor
GSM2244433	1001000185	D6	Tumor
GSM2244434	1001000185	H2	Tumor
GSM2244435	1001000185	G12	Tumor
GSM2244436	1001000185	A12	Tumor
GSM2244437	1001000185	E10	Tumor
GSM2244438	1001000185	H1	Tumor
GSM2244439	1001000185	B6	Tumor
GSM2244440	1001000185	E4	Tumor
GSM2244441	1001000185	F11	Tumor
GSM2244442	1001000185	B1	Tumor
GSM2244443	1001000185	A6	Tumor
GSM2244444	1001000185	F1	Tumor
GSM2244445	1001000185	G1	Tumor
GSM2244446	1001000185	F3	Tumor
GSM2244447	1001000185	B11	Tumor
GSM2244448	1001000185	C4	Tumor
GSM2244449	1001000185	A9	Tumor
GSM2244450	1001000185	E2	Tumor
GSM2244451	1001000185	B4	Tumor
GSM2244452	1001000185	D1	Tumor
GSM2244453	1001000185	H9	Tumor
GSM2244454	1001000185	E9	Tumor
GSM2244455	1001000185	F5	Tumor
GSM2244456	1001000185	C6	Tumor
GSM2244457	1001000185	G4	Tumor
GSM2244458	1001000185	G3	Tumor
GSM2244459	1001000185	C2	Tumor
GSM2244460	1001000185	A2	Tumor
GSM2244461	1001000185	B2	Tumor
GSM2244462	1001000185	H7	Tumor
GSM2244463	1001000185	E7	Tumor
GSM2244464	1001000185	D12	Tumor
GSM2244465	1001000185	H4	Tumor
GSM2244466	1001000185	F7	Tumor
GSM2244467	1001000186	D2	Periphery
GSM2244468	1001000186	E12	Periphery
GSM2244469	1001000186	B6	Periphery
GSM2244470	1001000186	E4	Periphery
GSM2244471	1001000186	B10	Periphery
GSM2244472	1001000186	B4	Periphery
GSM2244473	1001000186	C8	Periphery
GSM2244474	1001000186	F6	Periphery
GSM2244475	1001000186	A2	Periphery
GSM2244476	1001000186	E10	Periphery
GSM2244477	1001000186	G12	Periphery
GSM2244478	1001000186	H4	Periphery
GSM2244479	1001000186	E1	Periphery
GSM2244480	1001000186	G4	Periphery
GSM2244481	1001000186	D8	Periphery
GSM2244482	1001000186	H7	Periphery
GSM2244483	1001000186	G1	Periphery
GSM2244484	1001000186	D6	Periphery
GSM2244485	1001000186	E7	Periphery
GSM2244486	1001000186	C4	Periphery
GSM2244487	1001000186	F7	Periphery
GSM2244488	1001000186	H3	Periphery
GSM2244489	1001000186	F1	Periphery
GSM2244490	1001000186	E11	Periphery
GSM2244491	1001000186	D4	Periphery
GSM2244492	1001000186	B7	Periphery
GSM2244493	1001000186	D12	Periphery
GSM2244494	1001000186	C1	Periphery
GSM2244495	1001000186	H5	Periphery
GSM2244496	1001000186	A9	Periphery
GSM2244497	1001000186	F9	Periphery
GSM2244498	1001000186	F11	Periphery
GSM2244499	1001000186	E6	Periphery
GSM2244500	1001000186	C7	Periphery
GSM2244501	1001000186	F5	Periphery
GSM2244502	1001000186	C10	Periphery
GSM2244503	1001000186	C6	Periphery
GSM2244504	1001000186	H2	Periphery
GSM2244505	1001000186	D9	Periphery
GSM2244506	1001000186	D1	Periphery
GSM2244507	1001000186	G9	Periphery
GSM2244508	1001000186	A6	Periphery
GSM2244509	1001000186	B2	Periphery
GSM2244510	1001000186	A10	Periphery
GSM2244511	1001000186	E9	Periphery
GSM2244512	1001000186	D7	Periphery
GSM2244513	1001000186	G10	Periphery
GSM2244514	1001000186	H6	Periphery
GSM2244515	1001000186	D11	Periphery
GSM2244516	1001000186	C12	Periphery
GSM2244517	1001000186	D5	Periphery
GSM2244518	1001000186	G8	Periphery
GSM2244519	1001000186	A12	Periphery
GSM2244520	1001000186	E8	Periphery
GSM2244521	1001000186	H9	Periphery
GSM2244522	1001000186	E5	Periphery
GSM2244523	1001000186	B11	Periphery
GSM2244524	1001000186	G5	Periphery
GSM2244525	1001000186	F10	Periphery
GSM2244526	1001000186	C9	Periphery
GSM2244527	1001000186	D3	Periphery
GSM2244528	1001000187	F1	Periphery
GSM2244529	1001000187	A3	Periphery
GSM2244530	1001000187	A8	Periphery
GSM2244531	1001000187	A11	Periphery
GSM2244532	1001000187	H6	Periphery
GSM2244533	1001000187	G6	Periphery
GSM2244534	1001000187	F7	Periphery
GSM2244535	1001000187	B9	Periphery
GSM2244536	1001000187	D1	Periphery
GSM2244537	1001000187	B6	Periphery
GSM2244538	1001000187	G4	Periphery
GSM2244539	1001000187	C8	Periphery
GSM2244540	1001000187	D11	Periphery
GSM2244541	1001000187	C1	Periphery
GSM2244542	1001000187	B12	Periphery
GSM2244543	1001000187	G3	Periphery
GSM2244544	1001000187	B4	Periphery
GSM2244545	1001000187	G2	Periphery
GSM2244546	1001000187	G10	Periphery
GSM2244547	1001000187	D2	Periphery
GSM2244548	1001000187	C7	Periphery
GSM2244549	1001000187	F5	Periphery
GSM2244550	1001000187	A7	Periphery
GSM2244551	1001000187	F11	Periphery
GSM2244552	1001000187	F8	Periphery
GSM2244553	1001000187	B2	Periphery
GSM2244554	1001000187	D8	Periphery
GSM2244555	1001000187	E6	Periphery
GSM2244556	1001000187	H8	Periphery
