module X TPM_BALB_notx_rep1 TPM_BALB_notx_rep2 TPM_BALB_KLA_rep1 TPM_BALB_KLA_rep2 TPM_C57_notx_rep1 TPM_C57_notx_rep2 TPM_C57_KLA_rep1 TPM_C57_KLA_rep2 TPM_NOD_notx_rep1 TPM_NOD_notx_rep2 TPM_NOD_KLA_rep1 TPM_NOD_KLA_rep2 TPM_PWK_notx_rep1 TPM_PWK_notx_rep2 TPM_PWK_KLA_rep1 TPM_PWK_KLA_rep2 TPM_SPRET_notx_rep1 TPM_SPRET_notx_rep2 TPM_SPRET_KLA_rep1 TPM_SPRET_KLA_rep2
blue NM_134059 86.589 72.701 67.883 62.454 94.775 84.713 73.736 72.788 76.49 78.139 62.612 69.547 85.591 76.183 65.317 61.358 102.999 82.138 84.149 77.065
blue NM_009689 74.482 57.454 56.007 40.31 99.907 77.249 79.145 66.594 54.303 80.105 43.293 60.159 22.927 9.757 19.196 9.296 100.815 79.327 83.452 57.942
blue NM_183256 78.852 84.56 57.93 64.393 89.712 87.403 74.05 79.451 62.54 71.965 54.974 67.251 71.392 71.95 50.318 66.439 73.463 84.853 62.406 72.172
blue NM_011496 69.949 49.263 64.109 46.431 102.001 72.818 85.833 68.317 63.617 79.265 50.328 74.218 34.672 11.124 25.634 10.197 119.273 100.156 103.354 91.105
blue NM_145405 86.617 84.642 56.503 50.391 91.139 83.679 64.417 51.375 71.613 61.915 51.04 40.644 65.978 78.468 38.436 47.05 111.313 99.98 73.28 66.338
blue NM_001033441 86.802 103.265 79.878 84.564 79.128 94.161 70.03 85.609 66.023 64.769 52.829 62.694 52.855 66.646 52.173 55.391 89.843 93.501 81.629 81.89
blue NM_001164187 108.524 115.044 87.073 90.242 85.518 87.723 65.56 66.505 66.266 63.159 43.442 52.042 87.044 71.475 66 56.237 123.132 140.03 107.521 117.828
blue NM_008062 72.401 80.143 64.237 73.176 86.048 86.837 74.035 75.256 94.585 81.977 87.975 70.722 67.438 73.919 55.193 63.412 113.007 99.591 95.932 84.045
blue NM_008155 65.243 82.186 51.415 63.402 74.253 97.861 63.603 89.954 55.371 56.994 51.079 52.482 58.289 55.79 48.287 49.196 69.18 116.501 64.075 90.334
blue NM_009448 79.168 60.7 79.347 69.207 97.252 74.034 100.144 88.218 61.85 70.741 64.185 60.875 28.954 26.34 38.059 37.231 83.698 79.399 87.664 95.481
blue NM_016772 97.995 84.934 79.244 77.35 84.332 86.581 65.114 66.069 47.425 48.393 44.303 39.122 66.105 53.264 54.116 45.304 82.272 80.558 69.834 67.336
blue NM_145585 83.332 72.065 65.412 56.338 89.412 81.059 71.097 60.766 57.617 60.649 50.646 56.015 55.472 67.15 42.447 50.022 94.319 73.825 79.546 60.402
blue NM_011699 78.012 93.91 78.303 85.555 70.993 99.201 70.925 89.738 64.942 65.365 59.957 68.298 58.458 69.403 64.347 66.677 89.84 93.015 84.565 86.04
blue NM_001290380 107.179 142.808 98.895 134.616 68.437 101.751 53.646 74.559 49.742 28.8 20.576 54.617 62.409 56.391 55.953 59.404 96.857 102.832 78.327 84.08
blue NM_024432 88.96 77.531 72.455 72.357 86.174 82.588 76.893 69.242 70.135 62.029 51.643 52.176 81.3 71.511 64.353 66.905 85.239 86.473 77.9 77.814
blue NM_027236 64.506 62.569 49.904 49.274 86.743 80.815 72.876 59.914 72.287 85.431 58.929 58.488 56.027 63.867 40.689 52.843 95.024 76.564 79.01 65.216
blue NM_001077698 75.068 47.551 58.719 41.322 89.791 77.385 79.386 74.847 58.894 59.662 54.283 54.724 62.522 32.449 57.617 29.445 75.85 78.456 68.098 65.892
blue NM_025594 92.064 98.146 79.187 81.552 80.097 85.865 73.029 81.4 63.253 68.654 49.515 62.932 63.092 76.296 59.653 63.167 92.58 87.285 75.826 77.228
blue NM_013810 88.279 87.887 62.247 70.656 86.641 78.836 69.7 68.687 73.087 78.133 61.644 63.405 69.474 58.179 53.964 50.151 96.176 91.991 80.553 83.068
blue NM_001109909 68.619 52.475 54.655 44.717 95.319 70.157 85.099 65.395 74.131 83.074 70.693 67.665 50.805 50.054 40.421 41.113 99.817 63.219 87.568 59.9
blue NM_027044 87.965 73.202 70.289 62.626 86.68 77.489 68.929 65.7 64.48 74.42 56.454 47.275 83.222 75.004 63.207 64.36 108.183 81.23 91.698 80.056
blue NM_025975 104.207 104.877 94.809 89.906 78.384 85.378 70.091 84.835 84.397 90.581 72.113 75.357 81.649 77.66 77.539 73.443 99.767 105.135 89.381 92.495
blue NM_011829 79.426 86.474 68.133 79.433 77.315 86.326 67.767 81.889 73.779 68.44 63.128 61.019 69.57 51.039 52.022 47.54 67.812 86.298 59.936 67.319
blue NM_001289722 66.234 77.613 52.189 64.026 74.814 88.605 61.05 70.782 68.415 59.955 52.502 53.758 69.472 66.375 53.297 51.166 82.045 87.353 59.623 64.383
blue NM_009942 79.315 76.537 77.73 65.767 88.404 74.98 74.025 55.678 68.432 70.113 67.751 66.389 16.096 10.381 9.43 12.315 138.614 93.189 128.779 79.479
blue NM_025641 99.941 79.687 86.99 73.151 88.216 74.117 69.509 67.735 56.092 62.638 45.148 43.363 56.499 47.375 44.635 40.138 89.569 91.165 80.683 78.346
blue NM_009009 67.239 55.36 63.113 48.157 87.514 73.012 84.442 67.04 46.262 54.909 42.523 49.204 41.621 31.297 40.727 30.63 80.814 68.686 75.147 64.266
blue NM_001253740 13.168 13.057 12.518 11.147 86.646 73.603 80.543 68.979 35.417 35.582 26.966 31.456 17.97 14.056 15.215 12.797 72.95 57.746 61.793 49.817
blue NM_001243050 88.468 138.421 85.109 125.448 69.751 90.333 62.821 78.62 40.174 35.794 38.596 39.626 35.934 32.365 33.835 28.187 84.178 112.264 75.049 98.098
blue NM_001164052 71.245 72.071 61.19 70.419 81.285 78.756 71.603 77.237 77.044 83.094 67.637 82.88 60.065 46.55 57.377 44.368 86.716 101.813 74.867 91.676
blue NM_001253844 69.048 62.538 58.987 54.637 85.795 73.289 72.029 64.636 60.852 64.492 50.733 56.354 59.799 70.059 46.676 61.85 76.752 65.42 70.275 58.099
blue NM_023231 83.978 65.165 66.497 56.849 90.989 67.765 75.584 54.315 67.097 68.109 60.282 67.465 85.185 70.735 62.763 64.961 95.689 65.365 86.882 54.237
blue NM_001285943 88.635 81.157 71.789 72.714 79.144 79.157 67.37 66.579 56.426 69.613 54.974 56.424 63.521 63.632 51.068 55.739 80.603 80.423 64.86 67.221
blue NM_025843 110.775 88.748 87.999 70.972 86.437 71.758 74.056 58.933 71.776 69.57 66.803 68.958 89.41 72.329 66.122 59.25 98.209 73.594 80.038 63.78
blue NM_011885 51.901 53.065 39.178 41.078 82.581 75.477 69.42 75.005 48.632 58.784 46.685 64.947 58.655 48.44 39.721 39.657 70.178 72.894 52.587 51.092
blue NM_145412 66.496 72.822 61.701 65.903 80.551 76.95 72.231 72.68 63.754 68.492 59.875 64.033 53.853 55.786 43.764 53.837 90.562 102.077 79.564 83.877
blue NM_013762 77.018 61.616 62.014 46.884 85.912 71.444 68.826 53.038 44.793 47.124 38.946 38.625 65.338 74.56 36.956 60.176 97.476 84.155 86.086 66.75
blue NM_025433 68.628 69.698 69.422 60.398 77.696 77.855 73.751 64.943 54.937 62.136 48.841 54.779 44.352 48.426 39.117 42.759 79.757 69.47 75.916 61.456
blue NM_031201 71.818 68.555 59.006 53.318 79.4 75.354 64.7 56.923 55.35 52.224 40.544 45.581 50.981 50.83 40.39 41.362 86.639 77.352 72.937 73.145
blue NM_020590 81.675 99.535 74.844 95.228 76.689 75.413 61.802 60.008 50.196 54.732 49.259 45.624 48.623 57.755 38.109 52.035 67.686 79.761 55.987 60.213
blue NM_172746 69.003 50.696 47.391 39.225 92.886 58.733 73.509 49.663 58.687 52.772 53.497 43.615 52.542 31.927 36.577 27.716 89.466 59.926 77.961 45.486
blue NM_133705 73.116 66.061 55.453 50.835 85.409 66.055 64.904 61.297 65.345 68.715 55.861 57.803 44.853 38.338 30.104 29.029 113.567 75.817 89.458 61.981
blue NM_211358 67.751 80.863 45.525 62.185 73.013 76.719 47.389 54.358 53.769 52.199 39.558 39.092 53.276 56.995 32.039 37.193 69.895 79.563 45.003 53.674
blue NM_170760 62.989 66.918 56.418 54.291 65.718 83.936 57.281 55.455 48.713 49.574 48.171 51.304 60.127 61.789 49.761 40.484 69.224 65.183 55.6 63.667
blue NM_001331161 102.861 144.64 53.503 85.967 70.434 79.157 33.846 58.254 45.913 47.074 25.224 27.117 46.268 37.218 30.814 24.428 96.669 95.199 57.908 65.086
blue NM_175190 75.771 69.973 65.849 61.785 75.98 72.311 61.175 60.265 54.248 65.633 47.555 52.941 56.299 57.052 44.422 50.911 86.469 72.37 66.964 66.016
blue NM_015816 63.705 54.421 47.481 41.133 81.217 64.864 72.237 55.828 57.543 74.052 47.964 67.131 54.414 49.739 40.644 40.196 89.94 69.208 73.546 58.976
blue NM_019913 64.434 76.27 52.744 64.659 69.927 76.014 58.366 61.981 63.052 58.108 52.747 55.913 54.838 68.6 41.029 53.626 76.104 72.811 61.609 64.371
blue NM_001159591 76.772 65.025 57.05 53.121 78.362 66.753 63.979 54.677 62.339 62.113 51.223 57.779 78.206 52.599 54.095 45.856 87.764 76.555 64.276 59.751
blue NM_025595 84.45 77.439 67.497 66.171 75.636 68.109 61.28 63.144 66.219 75.836 51.618 59.033 62.657 55.968 46.958 49.174 108.723 90.091 92.27 72.902
blue NM_133779 68.242 87.763 60.447 77.77 69.113 74.258 58.231 63.844 71.925 60.732 56.856 65.823 64.275 67.956 50.788 58.523 89.696 100.485 74.41 86.383
blue NM_011779 73.107 76.15 65.452 66.594 72.215 68.704 61.745 59.142 57.571 47.888 45.974 45.877 48.934 37.877 42.729 33.754 74.042 71.134 61.615 57.739
blue NM_027360 84.971 66.738 93.741 55.543 78.409 61.984 68.521 59.807 65.767 82.62 58.025 65.031 72.943 66.602 50.636 55.47 95.277 84.071 89.933 74.276
blue NM_207708 82.691 65.976 68.42 58.327 73.998 66.197 57.074 56.077 37.094 37.59 29.657 28.245 4.876 4.145 3.79 4.035 77.173 69.713 59.711 62.684
blue NM_001163528 69.31 96.279 58.082 65.313 62.275 77.049 39.465 45.813 50.89 60.75 32.762 43.9 57.42 42.312 37.956 33.06 70.16 78.827 51.993 58.33
blue NM_133949 54.605 57.913 43.243 48.474 69.278 69.809 57.325 54.002 61.132 60.171 60.184 58.243 73.111 63.543 55.723 50.443 77.368 82.234 56.648 63.741
blue NM_026329 74.093 75.402 65.802 76.837 62.442 75.933 50.996 64.392 40.617 45.524 36.811 35.023 53.36 68.156 47.018 72.244 100.929 91.719 89.872 82.842
blue NM_016802 66.942 65.169 61.346 56.27 70.108 67.078 66.424 59.267 53.813 56.873 51.317 55.039 53.551 44.689 50.366 38.288 77.426 71.937 64.362 60.873
blue NM_008021 52.248 42.161 44.258 42.049 77.703 59.274 67.13 57.335 43.974 50.067 37.44 49.319 23.141 9.977 20.437 9.004 104.736 83.026 80.848 68.803
blue NM_133801 71.443 53.475 51.282 49.358 76.26 60.548 69.574 54.056 51.399 58.681 56.17 52.873 62.081 50.741 59.259 46.448 84.769 58.501 74.602 51.612
blue NM_001306128 57.681 64.988 47.275 53.046 68.345 68.195 51.486 49.429 46.568 46.445 37.274 43.043 64.441 51.115 50.532 39.652 80.863 75.996 59.008 49.431
blue NM_175451 71.463 65.596 54.381 55.581 80.872 54.481 70.266 48.086 29.255 41.474 29.683 34.129 60.114 34.207 52.038 29.137 81.303 66.638 74.033 54.466
blue NM_033613 58.006 62.775 50.419 46.877 68.597 66.222 57.559 54.211 49.921 52.523 31.106 47.919 53.111 49.263 32.72 34.662 68.881 73.517 52.286 59.188
blue NM_001317350 50.111 52.825 48.445 42.505 69.722 64.193 58.953 56.227 39.887 50.717 39.074 46.393 37.522 40.905 32.076 33.976 71.023 62.643 59.284 56.765
blue NR_126539 73.172 58.538 52.397 50.26 76.17 57.685 71.798 55.84 62.618 63.202 58.1 57.232 63.69 61.954 52.05 50.954 81.625 56.85 71.848 51.111
blue NM_178385 72.941 61.971 42.736 42.421 75.484 56.945 47.053 40.097 57.986 71.546 34.634 49.435 59.461 47.758 35.868 44.749 86.006 88.065 57.893 57.075
blue NR_132130 64.662 104.99 55.034 95.292 45.215 85.414 34.947 56.399 16.279 21.283 8.499 15.421 19.206 10.902 16.438 8.719 55.147 84.992 40.028 53.186
blue NM_025525 61.101 62.665 45.425 46.428 64.26 66.079 49.9 47.268 19.875 30.43 26.205 27.824 57.278 41.409 42.83 32.917 70.94 78.579 61.203 51.225
blue NM_011549 75.001 69.942 58.85 64.78 70.454 59.847 53.256 51.165 40.638 42.198 33.195 41.902 61.964 49.497 42.599 41.741 90.14 74.369 73.807 58.977
blue NM_011306 52.14 49.983 36.435 47.496 63.63 65.952 54.663 56.383 37.19 43.626 28.49 35.388 58.558 55.805 41.503 40.922 48.524 65.778 37.026 51.271
blue NM_026757 47.815 52.598 45.986 39.466 62.569 66.844 57.179 54.722 28.802 55.262 34.645 31.833 47.088 45.709 35.232 42.115 67.836 61.236 51.08 60.962
blue NM_026964 72.955 49.11 51.539 41.386 72.419 56.611 62.895 54.255 44.232 55.487 46.656 48.87 61.508 50.867 52.817 48.375 76.384 45.405 60.543 38.41
blue NM_001045863 67.192 49.939 47.508 48.666 70.12 58.907 58.553 55.229 40.525 55.086 40.049 40.599 58.251 52.552 46.308 45.667 67.674 64.024 54.561 45.3
blue NM_010922 68.001 52.884 51.004 38.909 70.361 58.583 56.397 46.459 44.173 64.521 38.047 44.616 40.65 35.465 29.044 28.51 79.054 52.365 61.159 47.603
blue NM_198411 56.83 52.401 47.221 45.84 69.16 57.638 58.683 49.461 37.082 36.862 31.786 32.878 46.52 50.761 39.672 42.356 76.352 61.116 67.827 50.027
blue NM_008668 66.114 47.234 53.774 54.367 77.12 49.501 57.413 48.455 41.187 51.516 32.251 41.147 55.176 31.03 37.431 27.738 93.236 62.536 87.871 73.576
blue NM_001168615 106.361 146.893 69.146 116.957 65.007 61.47 33.05 42.983 28.539 31.501 14.402 22.813 27.242 11.379 15.51 9.977 79.743 93.591 42.938 56.4
blue NM_027381 55.446 47.22 33.125 36.239 71.585 54.813 51.192 45.752 48.146 44.218 35.306 48.72 53.223 53.02 39.167 35.529 71.242 55.284 56.467 43.236
blue NR_045611 55.867 56.87 49.573 47.147 66.775 59.215 59.69 58.268 47.928 47.232 41.203 46.39 46.138 46.363 37.11 39.394 75.505 78.268 67.488 71.802
blue NM_019955 89.448 84.69 72.789 67.528 70.151 55.736 56.934 49.091 56.732 63.595 48.933 62.048 52.669 39.585 42.612 31.447 105.22 75.197 88.347 64.322
blue NM_173013 58.474 60.092 40.925 48.985 63.817 61.928 46.804 48.77 53.566 54.434 36.98 48.804 60.092 52.798 45.307 43.814 97.835 91.125 70.947 69.33
blue NM_025302 65.253 57.281 49.28 53.68 67.87 57.871 51.296 53.343 55.434 70.985 41.017 54.438 59.421 52.814 43.197 45.362 75.491 63.353 58.783 49.947
blue NM_001308040 46.894 58.472 39.445 52.555 61.175 64.297 50.884 54.53 35.998 30.842 28.131 31.497 52.032 41.721 39.289 35.362 86.187 112.226 68.883 85.719
blue NM_025531 67.359 54.323 61.496 49.397 68.761 56.604 67.917 57.786 55.821 66.772 64.861 59.831 57.183 52.004 49.113 46.475 90.758 64.689 81.9 59.769
blue NM_016740 55.776 66.069 52.563 55.566 52.956 72.384 47.488 64.16 20.332 28.442 23.068 20.135 3.722 0.944 2.261 0.926 37.431 50.642 30.096 43.615
blue NM_023210 53.819 45.052 40.866 42.319 68.025 57.146 57.138 51.741 31.647 36.511 27.022 32.427 39.335 32.601 37.686 31.772 61.571 61.533 57.349 49.257
blue NM_001290823 64.788 84.09 52.268 71.823 55.462 69.268 50.613 61.569 49.886 46.685 43.262 45.309 46.12 40.459 36.075 36.193 47.298 73.592 40.363 55.412
blue NM_144922 50.33 45.027 42.695 42.38 67.444 56.729 57.611 52.264 36.789 37.714 32.89 37.297 51.229 40.966 44.988 36.385 66.038 61.62 55.307 51.535
blue NM_025546 59.947 51.042 55.583 44.194 68.38 55.534 67.38 54.668 57.018 66.884 63.618 55.146 58.861 66.261 49.832 61.591 78.782 56.436 72.341 50.878
blue NM_010353 49.408 37.676 27.204 21.551 74.49 48.435 36.82 25.663 42.397 54.361 16.706 23.878 23.882 9.392 14.91 7.116 74.872 58.762 39.501 34.527
blue NR_104339 110.149 129.566 91.631 113.136 60.886 61.674 51.105 51.336 53.477 42.393 48.398 39.869 22.538 26.372 21.016 23.837 80.491 114.851 64.745 94.33
blue NM_022012 51.787 50.389 40.953 44.204 65.303 55.551 51.293 49.039 54.144 53.435 46.629 42.46 52.461 44.806 39.133 36.013 66.248 65.616 52.9 53.194
blue NM_145475 60.057 64.25 47.199 59.126 58.976 61.786 48.058 53.137 27.073 24.705 21.494 23.263 48.608 41.147 38.612 35.502 56.207 58.792 47.492 51.615
blue NM_001039351 56.013 50.813 43.195 42.511 67.717 52 63.249 45.165 61.294 61.01 60.085 51.076 45.149 52.353 37.685 44.87 97.019 52.715 81.271 54.121
blue NM_145158 84.067 78.845 73.097 65.652 69.351 50.199 64.662 51.104 33.309 33.626 32.657 31.794 30.406 26.368 30.193 24.665 52.264 55.56 46.072 46.838
blue NM_029643 60.051 60.685 55.59 48.117 66.269 51.893 55.645 40.328 44.256 46.521 36.636 37.094 45.932 51.998 36.153 42.086 74.42 54.544 59.521 48.728
blue NM_011694 51.647 57.725 46.366 45.594 57.845 59.863 51.087 54.111 54.132 56.366 49.48 45.404 44.159 40.127 38.507 34.886 72.84 70.98 66.316 59.981
blue NM_175935 63.979 78.554 55.494 67.985 57.57 59.916 46.236 53.75 42.187 43.745 33.512 47.029 53.719 46.661 41.969 40.515 86.935 98.937 69.848 79.995
blue NM_001324481 63.302 52.79 41.805 43.449 60.788 56.693 47.253 46.7 32.039 38.932 27.119 32.301 45.798 42.648 37.819 36.911 67.517 53.927 64.715 46.332
blue NM_009579 49.223 58.45 31.565 42.825 50.612 65.834 30.691 39.304 50.403 51.649 39.837 40.519 45.977 55.486 29.408 42.241 93.684 80.652 50.349 43.528
blue NM_025875 52.557 44.554 46.549 39.95 64.427 51.89 55.387 49.379 35.803 43.42 51.413 43.423 39.064 33.174 37.961 32.954 63.471 49.295 54.746 45.255
blue NM_023403 77.305 76.382 59.56 60.765 58.743 56.54 45.799 42.83 54.303 53.575 47.733 46.76 54.461 59.664 43.934 49.326 69.555 60.891 57.551 48.781
blue NM_013671 43.362 60.584 151.969 110.549 48.054 67.074 177.863 140.582 344.472 252.172 506.883 352.297 102.046 262.665 212.561 298.241 96.273 109.692 146.052 130.991
blue NM_030116 57.913 58.242 44.031 37.546 60.147 52.767 41.943 36.699 39.766 56.871 39.66 35.686 42.136 42.842 29.36 30.052 63.285 58.926 54.017 41.936
blue NM_025966 53.371 40.605 36.856 41.12 56.131 56.682 47.228 50.472 19.512 32.978 14.033 10.347 40.986 41.577 27.136 23.376 42.11 49.978 35.53 34.629
blue NR_040348 75.757 71.716 69.038 63.794 57.357 55.087 52.441 50.731 58.664 51.551 51.144 50.828 61.186 40.015 58.82 37.171 66.542 55.502 65.338 50.238
blue NM_007791 59.968 54.723 53.194 47.837 60.41 51.325 52.059 43.708 45.305 46.816 37.001 40.923 48.128 38.628 40.93 34.052 64.977 67.278 53.902 60.918
blue NR_028108 69.996 62.679 61.964 48.095 57.27 53.927 45.546 37.657 59.587 71.403 48.117 55.546 43.581 33.711 36.906 32.292 87.132 82.318 73.279 74.985
blue NM_020491 42.294 55.578 37.91 31.166 57.604 52.347 55.958 35.481 44.173 64.062 53.178 52.654 41.695 45.517 34.749 37.624 74.813 55.278 53.75 37.705
blue NM_008014 48.234 45.326 36.415 39.913 60.209 49.675 52.427 43.527 47.798 58.054 50.903 51.383 44.035 43.29 38.062 38.987 72.7 55.813 61.774 48.576
blue NM_011296 232.495 170.355 186.507 137.045 53.128 56.629 44.742 48.543 16.92 13.981 9.585 16.23 13.175 13.187 10.73 8.973 173.996 82.018 146.543 78.764
blue NM_028636 52.621 55.457 47.815 46.817 57.116 52.486 45.429 41.813 39.046 37.987 33.269 37.448 57.449 48.163 51.34 39.077 61.794 63.068 51.928 50.864
blue NM_026932 56.402 39.927 49.562 37.589 67.212 42.104 57.598 50.262 46.123 49.369 48.134 43.963 46.597 43.551 38.427 41.175 66.151 37.819 59.815 38.661
blue NM_008810 47.15 53.778 41.222 39.315 51.822 57.321 44.291 48.574 44.347 45.729 43.808 39.123 39.852 37.106 33.437 33.156 64.157 63.085 60.058 53.179
blue NM_009725 49.824 45.512 45.958 38.219 58.44 50.525 48.501 44.585 50.036 48.414 42.749 43.28 35.384 35.305 30.805 31.23 75.313 63.046 70.498 59.443
blue NM_021539 48.102 79.392 51.039 75.858 46.34 62.343 47.251 52.243 42.399 41.795 41.85 41.657 35.973 39.209 32.092 36.092 81.801 83.466 72.264 70.592
blue NM_145619 31.357 26.239 28.594 25.572 56.66 50.64 49.636 41.421 48.972 42.033 40.323 38.329 64.85 79.324 58.785 64.988 13.507 11.895 13.577 11.694
blue NM_008245 44.862 46.794 18.067 27.196 51.211 55.774 19.385 26.856 39.523 41.19 14.51 18.172 41.441 29.911 15.116 14.326 46.526 49.024 64.587 52.936
blue NM_011121 41.29 27.396 33.638 20.705 63.613 43.233 50.916 33.116 22.803 34.541 20.735 29.813 16.572 5.552 13.07 5.415 69.344 48.877 54.169 39.297
blue NM_025576 38.293 34.421 28.128 29.621 59.497 47.23 50.587 42.327 34.155 39.802 28.218 30.483 25.638 27.577 20.838 22.668 46.742 36.642 43.009 37.788
blue NM_024191 56.393 52.769 43.432 38.476 57.286 49.223 48.033 47.298 36.426 37.168 29.414 35.175 42.13 39.49 34.02 34.887 60.752 50.269 48.874 44.959
blue NM_183316 48.514 49.709 38.261 44.935 59.005 46.209 39.66 45.105 20.191 26.498 26.977 20.729 32.402 33.655 29.582 30.061 58.263 36.948 41.2 37.204
blue NM_024215 49.261 36.497 36.36 25.648 58.046 45.482 46.329 33.341 37.156 53.088 37.928 44.745 41.39 42.661 27.063 32.231 60.214 43.575 53.4 35.23
blue NM_001146707 37.106 31.17 31.104 26.713 52.407 50.998 45.238 45.674 43.034 44.929 35.082 37.266 19.534 18.985 18.221 16.635 80.133 68.976 69.741 58.369
blue NM_019420 38.647 45.41 23.59 33.467 52.839 50.019 26.686 33.58 33.887 29.458 19.094 27.369 50.082 45.258 21.217 25.068 63.771 61.073 38.875 38.5
