"","x","runningScore","position","ymin","ymax","geneList","Description"
"1071",1071,0.702940355902047,0,0,0,0.696867000665539,"DNA replication"
"1072",1072,0.702859580457782,0,0,0,0.696591131562125,"DNA replication"
"1073",1073,0.702778805013517,0,0,0,0.69626528652849,"DNA replication"
"1074",1074,0.702698029569252,0,0,0,0.695645433638252,"DNA replication"
"1075",1075,0.702617254124988,0,0,0,0.695269384088397,"DNA replication"
"1076",1076,0.702536478680723,0,0,0,0.695134067560225,"DNA replication"
"1077",1077,0.702455703236458,0,0,0,0.695024943351864,"DNA replication"
"1078",1078,0.702374927792193,0,0,0,0.694806826650571,"DNA replication"
"1079",1079,0.702294152347928,0,0,0,0.692952852040264,"DNA replication"
"1080",1080,0.702213376903663,0,0,0,0.692528282153283,"DNA replication"
"1081",1081,0.702132601459398,0,0,0,0.692083811916178,"DNA replication"
"1082",1082,0.702051826015133,0,0,0,0.692078696117514,"DNA replication"
"1083",1083,0.701971050570868,0,0,0,0.691399428858276,"DNA replication"
"1084",1084,0.701890275126603,0,0,0,0.691019053263914,"DNA replication"
"1085",1085,0.701809499682338,0,0,0,0.690721218018384,"DNA replication"
"1086",1086,0.701728724238073,0,0,0,0.690476799235759,"DNA replication"
"1087",1087,0.701647948793808,0,0,0,0.690228868224938,"DNA replication"
"1088",1088,0.701567173349543,0,0,0,0.689855415716692,"DNA replication"
"1089",1089,0.701486397905278,0,0,0,0.689777788834084,"DNA replication"
"1090",1090,0.701405622461013,0,0,0,0.689420912801923,"DNA replication"
"1091",1091,0.701324847016748,0,0,0,0.68920858051469,"DNA replication"
"1092",1092,0.701244071572483,0,0,0,0.689119223844264,"DNA replication"
"1093",1093,0.701163296128218,0,0,0,0.68871437825616,"DNA replication"
"1094",1094,0.701082520683954,0,0,0,0.688515179441946,"DNA replication"
"1095",1095,0.701001745239689,0,0,0,0.688466763709904,"DNA replication"
"1096",1096,0.700920969795424,0,0,0,0.688342567688921,"DNA replication"
"1097",1097,0.700840194351159,0,0,0,0.688050474508391,"DNA replication"
"1098",1098,0.700759418906894,0,0,0,0.687788730318262,"DNA replication"
"1099",1099,0.700678643462629,0,0,0,0.687774707023494,"DNA replication"
"1100",1100,0.700597868018364,0,0,0,0.687271419714328,"DNA replication"
"1101",1101,0.700517092574099,0,0,0,0.687090228615274,"DNA replication"
"1102",1102,0.700436317129834,0,0,0,0.686994171003931,"DNA replication"
"1103",1103,0.700355541685569,0,0,0,0.686119682998165,"DNA replication"
"1104",1104,0.700274766241304,0,0,0,0.686074599839397,"DNA replication"
"1105",1105,0.700193990797039,0,0,0,0.68598834551748,"DNA replication"
"1106",1106,0.700113215352774,0,0,0,0.685349273284906,"DNA replication"
"1107",1107,0.700032439908509,0,0,0,0.685319870857672,"DNA replication"
"1108",1108,0.699951664464244,0,0,0,0.685016197367443,"DNA replication"
"1109",1109,0.699870889019979,0,0,0,0.684812795045277,"DNA replication"
"1110",1110,0.699790113575715,0,0,0,0.684634414468209,"DNA replication"
"1111",1111,0.69970933813145,0,0,0,0.684600262119299,"DNA replication"
"1112",1112,0.699628562687185,0,0,0,0.684470865132241,"DNA replication"
"1113",1113,0.69954778724292,0,0,0,0.683333039687874,"DNA replication"
"1114",1114,0.699467011798655,0,0,0,0.683314367855935,"DNA replication"
"1115",1115,0.69938623635439,0,0,0,0.683019745133119,"DNA replication"
"1116",1116,0.699305460910125,0,0,0,0.682439614589425,"DNA replication"
"1117",1117,0.69922468546586,0,0,0,0.682399428450897,"DNA replication"
"1118",1118,0.699143910021595,0,0,0,0.682371566933045,"DNA replication"
"1119",1119,0.69906313457733,0,0,0,0.6821679088544,"DNA replication"
"1120",1120,0.698982359133065,0,0,0,0.682139670846148,"DNA replication"
"1121",1121,0.6989015836888,0,0,0,0.681815638602441,"DNA replication"
"1122",1122,0.698820808244535,0,0,0,0.681736501686609,"DNA replication"
"1123",1123,0.69874003280027,0,0,0,0.681729562793948,"DNA replication"
"1124",1124,0.698659257356005,0,0,0,0.681444730406548,"DNA replication"
"1125",1125,0.69857848191174,0,0,0,0.681339907699591,"DNA replication"
"1126",1126,0.698497706467475,0,0,0,0.680064092453861,"DNA replication"
"1127",1127,0.69841693102321,0,0,0,0.679815166882462,"DNA replication"
"1128",1128,0.698336155578945,0,0,0,0.679281600025157,"DNA replication"
"1129",1129,0.698255380134681,0,0,0,0.67923672991701,"DNA replication"
"1130",1130,0.698174604690416,0,0,0,0.679157763307219,"DNA replication"
"1131",1131,0.698093829246151,0,0,0,0.678886980043523,"DNA replication"
"1132",1132,0.698013053801886,0,0,0,0.678551713373834,"DNA replication"
"1133",1133,0.697932278357621,0,0,0,0.677889025602664,"DNA replication"
"1134",1134,0.697851502913356,0,0,0,0.677675429816468,"DNA replication"
"1135",1135,0.697770727469091,0,0,0,0.677137898639296,"DNA replication"
"1136",1136,0.697689952024826,0,0,0,0.676896372825851,"DNA replication"
"1137",1137,0.697609176580561,0,0,0,0.676811409707065,"DNA replication"
"1138",1138,0.697528401136296,0,0,0,0.676568327109004,"DNA replication"
"1139",1139,0.697447625692031,0,0,0,0.676131232632892,"DNA replication"
"1140",1140,0.697366850247766,0,0,0,0.675807880268705,"DNA replication"
"1141",1141,0.697286074803501,0,0,0,0.673317469481094,"DNA replication"
"1142",1142,0.697205299359236,0,0,0,0.673159731696084,"DNA replication"
"1143",1143,0.697124523914971,0,0,0,0.673110400615604,"DNA replication"
"1144",1144,0.697043748470706,0,0,0,0.67298118992492,"DNA replication"
"1145",1145,0.696962973026442,0,0,0,0.672464499652362,"DNA replication"
"1146",1146,0.696882197582177,0,0,0,0.671859952761428,"DNA replication"
"1147",1147,0.696801422137912,0,0,0,0.671837053244612,"DNA replication"
"1148",1148,0.696720646693647,0,0,0,0.670763828048532,"DNA replication"
"1149",1149,0.696639871249382,0,0,0,0.669507411333338,"DNA replication"
"1150",1150,0.696559095805117,0,0,0,0.669346432428124,"DNA replication"
"1151",1151,0.696478320360852,0,0,0,0.668991556615427,"DNA replication"
"1152",1152,0.696397544916587,0,0,0,0.668216867089995,"DNA replication"
"1153",1153,0.696316769472322,0,0,0,0.668202435090332,"DNA replication"
"1154",1154,0.696235994028057,0,0,0,0.66803535083932,"DNA replication"
"1155",1155,0.696155218583792,0,0,0,0.668019318576573,"DNA replication"
"1156",1156,0.696074443139527,0,0,0,0.667816007237189,"DNA replication"
"1157",1157,0.695993667695262,0,0,0,0.667532928677932,"DNA replication"
"1158",1158,0.695912892250997,0,0,0,0.667258740661684,"DNA replication"
"1159",1159,0.695832116806732,0,0,0,0.666604201162137,"DNA replication"
"1160",1160,0.695751341362467,0,0,0,0.666493071888053,"DNA replication"
"1161",1161,0.695670565918202,0,0,0,0.665686680706277,"DNA replication"
"1162",1162,0.695589790473937,0,0,0,0.665619463012124,"DNA replication"
"1163",1163,0.695509015029672,0,0,0,0.665590913337929,"DNA replication"
"1164",1164,0.695428239585408,0,0,0,0.665542896296235,"DNA replication"
"1165",1165,0.695347464141143,0,0,0,0.665110028646261,"DNA replication"
"1166",1166,0.695266688696878,0,0,0,0.664984761947786,"DNA replication"
"1167",1167,0.695185913252613,0,0,0,0.664279008453972,"DNA replication"
"1168",1168,0.695105137808348,0,0,0,0.663534624999832,"DNA replication"
"1169",1169,0.695024362364083,0,0,0,0.663293020815135,"DNA replication"
"1170",1170,0.694943586919818,0,0,0,0.663048823272831,"DNA replication"
"1171",1171,0.694862811475553,0,0,0,0.662973780275001,"DNA replication"
"1172",1172,0.694782036031288,0,0,0,0.662963322465012,"DNA replication"
"1173",1173,0.694701260587023,0,0,0,0.662480312476357,"DNA replication"
"1174",1174,0.694620485142758,0,0,0,0.662347182312779,"DNA replication"
"1175",1175,0.694539709698493,0,0,0,0.662333324503385,"DNA replication"
"1176",1176,0.694458934254228,0,0,0,0.661794260712015,"DNA replication"
"1177",1177,0.694378158809963,0,0,0,0.66067885408009,"DNA replication"
"1178",1178,0.694297383365698,0,0,0,0.660676729832714,"DNA replication"
"1179",1179,0.694216607921433,0,0,0,0.660666700720149,"DNA replication"
"1180",1180,0.694135832477168,0,0,0,0.660171337201213,"DNA replication"
"1181",1181,0.694055057032903,0,0,0,0.660020329645239,"DNA replication"
"1182",1182,0.693974281588638,0,0,0,0.659955367771518,"DNA replication"
"1183",1183,0.693893506144374,0,0,0,0.6598414128085,"DNA replication"
"1184",1184,0.693812730700109,0,0,0,0.658879276443478,"DNA replication"
"1185",1185,0.693731955255844,0,0,0,0.658390084698324,"DNA replication"
"1186",1186,0.693651179811579,0,0,0,0.658296727236147,"DNA replication"
"1187",1187,0.693570404367314,0,0,0,0.658203241179349,"DNA replication"
"1188",1188,0.693489628923049,0,0,0,0.6577099592553,"DNA replication"
"1189",1189,0.693408853478784,0,0,0,0.65760508508436,"DNA replication"
"1190",1190,0.693328078034519,0,0,0,0.657537314791377,"DNA replication"
"1191",1191,0.693247302590254,0,0,0,0.656798055699276,"DNA replication"
"1192",1192,0.693166527145989,0,0,0,0.656565022918658,"DNA replication"
"1193",1193,0.693085751701724,0,0,0,0.656479726583651,"DNA replication"
"1194",1194,0.693004976257459,0,0,0,0.656423784369132,"DNA replication"
"1195",1195,0.692924200813194,0,0,0,0.656184268171194,"DNA replication"
"1196",1196,0.692843425368929,0,0,0,0.655434023339019,"DNA replication"
"1197",1197,0.692762649924664,0,0,0,0.655424699136906,"DNA replication"
"1198",1198,0.692681874480399,0,0,0,0.655033807416983,"DNA replication"
"1199",1199,0.692601099036135,0,0,0,0.654898221308978,"DNA replication"
"1200",1200,0.69252032359187,0,0,0,0.652788148737999,"DNA replication"
"1201",1201,0.692439548147605,0,0,0,0.652540248895645,"DNA replication"
"1202",1202,0.69235877270334,0,0,0,0.652501542883076,"DNA replication"
"1203",1203,0.692277997259075,0,0,0,0.652461156547194,"DNA replication"
"1204",1204,0.69219722181481,0,0,0,0.65173551912566,"DNA replication"
"1205",1205,0.692116446370545,0,0,0,0.651697855875911,"DNA replication"
"1206",1206,0.69203567092628,0,0,0,0.651692230385818,"DNA replication"
"1207",1207,0.691954895482015,0,0,0,0.651122841140768,"DNA replication"
"1208",1208,0.69187412003775,0,0,0,0.650720709977758,"DNA replication"
"1209",1209,0.691793344593485,0,0,0,0.650530229335394,"DNA replication"
"1210",1210,0.69171256914922,0,0,0,0.649892617273623,"DNA replication"
"1211",1211,0.691631793704955,0,0,0,0.649640715617596,"DNA replication"
"1212",1212,0.69155101826069,0,0,0,0.649427654300917,"DNA replication"
"1213",1213,0.691470242816425,0,0,0,0.649357665047827,"DNA replication"
"1214",1214,0.69138946737216,0,0,0,0.649350809668434,"DNA replication"
"1215",1215,0.691308691927895,0,0,0,0.648851788913786,"DNA replication"
"1216",1216,0.69122791648363,0,0,0,0.648804958946679,"DNA replication"
"1217",1217,0.691147141039365,0,0,0,0.648561663619681,"DNA replication"
"1218",1218,0.691066365595101,0,0,0,0.648538448090247,"DNA replication"
"1219",1219,0.690985590150836,0,0,0,0.647608745328234,"DNA replication"
"1220",1220,0.690904814706571,0,0,0,0.647251826039327,"DNA replication"
"1221",1221,0.690824039262306,0,0,0,0.646911745927856,"DNA replication"
"1222",1222,0.690743263818041,0,0,0,0.646460764239623,"DNA replication"
"1223",1223,0.690662488373776,0,0,0,0.646215011421245,"DNA replication"
"1224",1224,0.690581712929511,0,0,0,0.645718232510651,"DNA replication"
"1225",1225,0.690500937485246,0,0,0,0.64559761469376,"DNA replication"
"1226",1226,0.690420162040981,0,0,0,0.645421629984962,"DNA replication"
"1227",1227,0.690339386596716,0,0,0,0.64541542264745,"DNA replication"
"1228",1228,0.690258611152451,0,0,0,0.644172023844038,"DNA replication"
"1229",1229,0.690177835708186,0,0,0,0.643504455276875,"DNA replication"
"1230",1230,0.690097060263921,0,0,0,0.64297345017654,"DNA replication"
"1231",1231,0.690016284819656,0,0,0,0.642712970300935,"DNA replication"
"1232",1232,0.689935509375391,0,0,0,0.642688224252717,"DNA replication"
"1233",1233,0.689854733931126,0,0,0,0.642444524367553,"DNA replication"
"1234",1234,0.689773958486862,0,0,0,0.642316320838258,"DNA replication"
"1235",1235,0.689693183042597,0,0,0,0.641929577027607,"DNA replication"
"1236",1236,0.689612407598332,0,0,0,0.641580989909461,"DNA replication"
"1237",1237,0.689531632154067,0,0,0,0.641217389114333,"DNA replication"
"1238",1238,0.689450856709802,0,0,0,0.641207865707057,"DNA replication"
"1239",1239,0.689370081265537,0,0,0,0.640842767792369,"DNA replication"
"1240",1240,0.689289305821272,0,0,0,0.640435681926101,"DNA replication"
"1241",1241,0.689208530377007,0,0,0,0.640239175228027,"DNA replication"
"1242",1242,0.689127754932742,0,0,0,0.63943250151293,"DNA replication"
"1243",1243,0.689046979488477,0,0,0,0.63931604506167,"DNA replication"
"1244",1244,0.688966204044212,0,0,0,0.639062153696043,"DNA replication"
"1245",1245,0.688885428599947,0,0,0,0.63807844401373,"DNA replication"
"1246",1246,0.688804653155682,0,0,0,0.637969794284798,"DNA replication"
"1247",1247,0.688723877711417,0,0,0,0.637936277519893,"DNA replication"
"1248",1248,0.688643102267152,0,0,0,0.63740558906223,"DNA replication"
"1249",1249,0.688562326822887,0,0,0,0.637205716273226,"DNA replication"
"1250",1250,0.688481551378622,0,0,0,0.637041399773008,"DNA replication"
"1251",1251,0.688400775934357,0,0,0,0.637004977048722,"DNA replication"
"1252",1252,0.688320000490092,0,0,0,0.636911844935515,"DNA replication"
"1253",1253,0.688239225045828,0,0,0,0.636728969545521,"DNA replication"
"1254",1254,0.688158449601563,0,0,0,0.636477763678053,"DNA replication"
"1255",1255,0.688077674157298,0,0,0,0.636416041089111,"DNA replication"
"1256",1256,0.687996898713033,0,0,0,0.636356045339247,"DNA replication"
"1257",1257,0.687916123268768,0,0,0,0.636207523655259,"DNA replication"
"1258",1258,0.687835347824503,0,0,0,0.63612560788148,"DNA replication"
"1259",1259,0.687754572380238,0,0,0,0.636110846379603,"DNA replication"
"1260",1260,0.687673796935973,0,0,0,0.636005695890893,"DNA replication"
"1261",1261,0.687593021491708,0,0,0,0.632515040810106,"DNA replication"
"1262",1262,0.687512246047443,0,0,0,0.631619054945544,"DNA replication"
"1263",1263,0.687431470603178,0,0,0,0.631314852043732,"DNA replication"
"1264",1264,0.687350695158913,0,0,0,0.631165001259672,"DNA replication"
"1265",1265,0.687269919714648,0,0,0,0.631032901595728,"DNA replication"
"1266",1266,0.687189144270383,0,0,0,0.630696852968258,"DNA replication"
"1267",1267,0.687108368826118,0,0,0,0.630030414479597,"DNA replication"
"1268",1268,0.687027593381853,0,0,0,0.630013073967915,"DNA replication"
"1269",1269,0.712738349721802,1,-0.0365447124459631,0.0365447124459631,0.629957339021564,"DNA replication"
"1270",1270,0.712657574277537,0,0,0,0.629708064450061,"DNA replication"
"1271",1271,0.712576798833272,0,0,0,0.629704886635128,"DNA replication"
"1272",1272,0.712496023389008,0,0,0,0.629696877087335,"DNA replication"
"1273",1273,0.712415247944743,0,0,0,0.629552278965408,"DNA replication"
"1274",1274,0.712334472500478,0,0,0,0.629444823342975,"DNA replication"
"1275",1275,0.712253697056213,0,0,0,0.628850229472493,"DNA replication"
"1276",1276,0.712172921611948,0,0,0,0.628342403525811,"DNA replication"
"1277",1277,0.712092146167683,0,0,0,0.627851940959597,"DNA replication"
"1278",1278,0.712011370723418,0,0,0,0.627632296687255,"DNA replication"
"1279",1279,0.711930595279153,0,0,0,0.626706876709181,"DNA replication"
"1280",1280,0.711849819834888,0,0,0,0.626629421358052,"DNA replication"
"1281",1281,0.711769044390623,0,0,0,0.626053620706735,"DNA replication"
"1282",1282,0.711688268946358,0,0,0,0.625964333079796,"DNA replication"
"1283",1283,0.711607493502093,0,0,0,0.625285766647247,"DNA replication"
"1284",1284,0.711526718057828,0,0,0,0.625235934411443,"DNA replication"
"1285",1285,0.711445942613563,0,0,0,0.624710878206431,"DNA replication"
"1286",1286,0.711365167169298,0,0,0,0.623761350688478,"DNA replication"
"1287",1287,0.711284391725033,0,0,0,0.623654594298756,"DNA replication"
"1288",1288,0.711203616280768,0,0,0,0.622581620266753,"DNA replication"
"1289",1289,0.711122840836503,0,0,0,0.622351083647745,"DNA replication"
"1290",1290,0.711042065392238,0,0,0,0.622234702543153,"DNA replication"
"1291",1291,0.710961289947974,0,0,0,0.622108642842016,"DNA replication"
"1292",1292,0.710880514503709,0,0,0,0.622008191094521,"DNA replication"
"1293",1293,0.710799739059444,0,0,0,0.621675552945303,"DNA replication"
"1294",1294,0.710718963615179,0,0,0,0.621084593616157,"DNA replication"
"1295",1295,0.710638188170914,0,0,0,0.62068960074976,"DNA replication"
"1296",1296,0.710557412726649,0,0,0,0.620620635328293,"DNA replication"
"1297",1297,0.710476637282384,0,0,0,0.619868890152326,"DNA replication"
"1298",1298,0.710395861838119,0,0,0,0.619508891498137,"DNA replication"
"1299",1299,0.710315086393854,0,0,0,0.619448596227006,"DNA replication"
"1300",1300,0.710234310949589,0,0,0,0.61937454070457,"DNA replication"
"1301",1301,0.710153535505324,0,0,0,0.618988278921807,"DNA replication"
"1302",1302,0.710072760061059,0,0,0,0.618982979208345,"DNA replication"
"1303",1303,0.709991984616794,0,0,0,0.61885647577824,"DNA replication"
"1304",1304,0.709911209172529,0,0,0,0.618636366476075,"DNA replication"
"1305",1305,0.709830433728264,0,0,0,0.618504151712636,"DNA replication"
"1306",1306,0.709749658283999,0,0,0,0.618390759257958,"DNA replication"
"1307",1307,0.709668882839735,0,0,0,0.616702353254589,"DNA replication"
"1308",1308,0.70958810739547,0,0,0,0.616655799996547,"DNA replication"
"1309",1309,0.709507331951205,0,0,0,0.616555317618838,"DNA replication"
"1310",1310,0.70942655650694,0,0,0,0.616543247668152,"DNA replication"
