	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-CN-5359-01	0.030256787686759	0	0	0.0857392594704888	0	0.133008555473623	0.0276479949099099	0.0315589183534764	0.0309969891218983	0	0.0441478166224478	0	0	0.155431654548186	0.0761255224469041	0.113327103092152	2.09860796979583e-05	0.02683252469617	0	0.178319211047806	0	0.0665866764504795	0	0.525218218173166	0.853019114990814
TCGA-CV-A45Z-01	0	0	0	0.120963883230557	0	0.0549602414434201	0.147150989059284	0.0615564306433645	0.000920215168039768	0	0	0.0463714363332669	0	0.203959029277036	0.120873085445755	0.122723505523212	0.0529315327527912	0.0543645072345578	0.00290875580768301	0	0.0103163880810331	0	0	0.524150245355095	0.851643551077514
TCGA-BB-A5HZ-01	0	0	0.0707886056808488	0	0.0959865501988739	0	0	0.145105811003068	0	0.0127052897976478	0	0.0392919371759331	0	0	0.0570529786694817	0.0541910041186413	0.0401317769563428	0.0192637796044342	0	0.43157332308353	0.0119367144212371	0.0219722292899608	0.02	0.168253080377419	1.04540443413784
TCGA-CV-5444-01	0.0155618759340793	0	0	0	0	0.0601129552470974	0	0.0904124832172744	0.0132309290769005	0.104940412751813	0	0.121417093678584	0	0.228364559056006	0.14929882264699	0.14945899946859	0.0277053083972948	0	0.039496560525372	0	0	0	0	0.460078842412491	0.889436688396094
TCGA-MT-A51W-01	0	0	0.0127942029938736	0.102571919652629	0	0.0481959689664712	0.16586297837637	0.00272736835215369	0	0.0334575212902552	0	0.058480240345458	0	0.102996440105774	0.153298265107411	0.0418330520362632	0.0118979014348554	0.0134659375561567	0	0.249294691119023	0	0.00312351266330527	0	0.340246458659157	0.95327207419943
TCGA-CR-7395-01	0	0	0.0108884291189942	0.121984686424707	0	0.033415641494529	0.131895797769983	0.0287456079593983	0.00747186236383586	0.0379860948899836	0.0124771702437792	0	0	0.123258411287337	0.0917656107002941	0.105228107759591	0.00246666295673372	0.0379097787187868	0	0.238357750875419	0	0.0161483874366283	0	0.432186930133059	0.901064180995627
TCGA-BB-8596-01	0.0110786388108977	0	0	0.0136943764532878	0	0.0466855897876029	0.00483805030660546	0.0217506490672137	0.0281219448317972	0.00245837279780621	0	0.0258307094923956	0	0.533119212003732	0.0459557207539822	0.137473298220878	0.0357637584008614	0.0411429074246324	0.0180840500611595	0.0340027215871476	0	0	0	0.771665220486916	0.641747715572819
TCGA-IQ-7631-01	0.0145602937275837	0	7.97642445483807e-05	0	0	0.0797474302827099	0	0	0.0632330483542127	0.0253340139008546	0.0170651539797223	0	0	0.487256093158598	0	0.0503898490429942	0	0	0	0.262334353308777	0	0	0	0.716973191696296	0.698372637360228
TCGA-QK-A6V9-01	0.0201760627492882	0.0101236844532054	0	0.174416444794322	0	0	0.239936166670922	0.0843795479191208	0.00987451895472458	0.0188576138213345	0	0.0448991749604461	0	0.084682653519836	0.234421477331863	0.0338339761598807	0.0192530564479118	0.00113079910816889	0	0.0240148231089753	0	0	0	0.49167032158265	0.87241896009567
TCGA-CR-7367-01	0.0012542201041551	0	0.0487265062485975	0.0602555910167648	0	0.198510903225441	0.0302914949185683	0	0	0.00176555499980666	0.0169662004551936	0	0	0.325814946267826	0.0939131692332571	0.0846709131663095	0.00176871894724437	0	0	0.117739856402323	0	0.0183219250145128	0	0.441694998046294	0.898977366142612
TCGA-HD-A6HZ-01	0.00567707855526989	0	0.0670579013558446	0.0191555123055232	0	0.233441738303066	0.0617898337091837	0	0	0.02021229121848	0	0	0	0.186751406508605	0.0896681549374182	0.0895930001945645	0.0110700038747159	0.0552986001845982	0	0.143804447743997	0	0.0164800311087337	0	0.40725989752927	0.912914209739898
TCGA-CN-5363-01	0	0	0.0221001506280999	0.173928298344244	0	0.0585135573212287	0.16360125555063	0	0	0	0.0245299611578839	0.0423038966517837	0	0.0591351062787776	0.231288482353122	0.151870614507548	0	0.00619093253411186	0	0.0634550056760406	0	0.00308273899653008	0	0.50525921370335	0.863389775015988
TCGA-CQ-A4C7-01	0	0	0.0137623239796301	0.0313973116873476	0	0.0977418940545155	0.0261083019061207	0.010493145539186	0	0	0	0.0495860881154822	0	0.155856079011734	0.177497029545176	0.0737292377646089	0.0144228350367617	0	0	0.349405753359438	0	0	0	0.484653030633098	0.878800358048995
TCGA-CN-5356-01	0	0.0276983150259731	0.172971783369927	0.0880489720833688	0	0.170798177357658	0.0249292660554649	0	0	0.0116839101241958	0.0469798160030146	0	0.0182969351070227	0.0582032963841537	0.0369270555503	0.117009827809347	0	0.0186319501510478	0	0.185992177552343	0	0.021828517426184	0.02	0.181794548950533	1.00152662000574
TCGA-CV-A45Q-01	0	0.00612167701476985	0	0.240866904547433	0	0	0.0650465894119091	0.0287945335828385	0	0	0.00801662305153137	0.119967909694883	0.00975616092899338	0.11813524249787	0.0505011700577949	0.108667176149416	0.0781597835545071	0	0	0.15227531882613	0	0.0136909106819239	0.13	0.119217155044703	1.0507115303369
TCGA-UF-A7JT-01	0	0	0.0189044388991585	0.246420232862207	0	0	0.154129929666241	0.0366663499246484	0.0080681510485454	0	0.0362861606946998	0.0182486449568022	9.2833466998919e-05	0.0401005086291217	0.180371073822259	0.123791900580479	0	0.00792578676352874	0	0.125522140581383	0	0.00347184810392646	0	0.416148537414381	0.912255156743142
TCGA-CR-6484-01	0	0	0.0256617079125622	0.0999425704773707	0	0.0173409197989946	0.0424317022888931	0.0507962609184931	0.041498189573846	0.0055647025358984	0	0.0445086749613201	0	0.278561772958899	0.149447776590559	0.116091532993329	0.0171685369461693	0	0	0.107733918407516	0	0.00325173363615026	0	0.690369520510951	0.742344133350851
TCGA-CN-4723-01	0	0	0.0520405485853671	0.0803735966109413	0	0.119457394594896	0.0843026960885307	0.036715184865083	0	0.0157206893147677	0.0253736569845709	0	0	0.222798160927199	0.149966309729889	0.145363090008229	0	0.00855327444704838	0	0.0593353978434776	0	0	0	0.602877169636253	0.804911345582
TCGA-CR-7382-01	0.0101374131128324	0	0.00324330264628152	0.0328501610843837	0	0.0685109606657981	0.099478215319488	0.0491269320923274	0	0.00106926707009676	0	0.041676020131772	0.00558779928588098	0.076331469616319	0.179664007698174	0.158276575409563	0	0.00755729538557927	0	0.22505953835361	0	0.0414310421278943	0	0.465332972573534	0.885255720877457
TCGA-CQ-6222-01	0.00956905220758409	0	0	0.121431615997371	0	0	0.0342689009047836	0.0858441665822749	0.00938025098364557	0.0212382469997861	0	0.0347220222976514	0	0.37246930862046	0.110824102217374	0.12134420321786	0.0344676665289447	0	0.0444404634422651	0	0	0	0	0.637616569753774	0.774501477084537
TCGA-CV-7422-01	0.0457127663367968	0	0	0.0691176210354008	0	0.0719039708956323	0	0.0756547348850998	0.0519459991097156	0	0	0.0315612072728465	0	0.164338968570578	0.0718380142842805	0.0251166164495895	0.00968094546645775	0.0213364030436922	0	0.361792752649911	0	0	0.12	0.1226176032761	1.06888794448282
TCGA-BB-4217-01	0.107183789967533	0.199928320472002	0.00246136589469987	0.0711292480964783	0.122348352717834	0.165030266696341	0.0650837151939364	0.0306301134246934	0.0462382544507818	0.0285359225966631	0.0277985587089093	0	0	0.0410862187011553	0.0222492116868033	0.0348458300627887	0	0.0253353827367446	0	0.0101154485926356	0	0	0	0.426288584416346	0.905345637281816
TCGA-P3-A5QF-01	0	0	0	0.0809514058297908	0	0	0.219848013261586	0.0729346168691279	0	0	0	0.0729929480297865	0.00141679032072952	0.043829905398794	0.100511223531469	0.124423892607791	0.134102503322781	0.0300856550496726	0	0.0588661744024463	0.0600368713760255	0	0	0.278960478999412	0.968292676257625
TCGA-T3-A92N-01	0.0095160393007627	0	0	0.121841105951321	0	0	0.15528799107596	0.0670731407506062	0	0.00599972694196294	0	0.0454907751740541	0	0	0.322905286801942	0.104289359792278	0.0704866997897265	0	0	0.0971098744213863	0	0	0	0.480120712099104	0.892062300239498
TCGA-CV-7437-01	0	0.00798372609664266	0.129523245549777	0.0349924310275408	0	0.0693833562639955	0	0.0393231466030962	0.024791778973081	0	0	0.103506747436107	0	0.00651862321920408	0.0505867995746233	0.0946510801476825	0.282180433041657	0.072047170760087	0.0364280368095552	0.0439568711291268	0	0.00412655336782436	0.01	0.21105300347392	0.994410948634156
TCGA-CN-6017-01	0.0220071019025386	0	0.0851691822046147	0.217451936363532	0	0.0142479417447585	0.109575833839235	0.0310461266432829	0	0.0256442458620441	0	0.0930170068208901	0.00693814780981203	0.0505096187667412	0.144598079814912	0.101151800983239	0.0406821786523016	0.00772307013949497	0	0.0461458586498366	0	0.0040918698027668	0	0.611216749005209	0.804103758292145
TCGA-BB-4223-01	0.049403454550289	0.0278549081087704	0	0.280136034364339	0	0	0.133360701075055	0.0756560508863834	0.0639146997920592	0.0111778218607727	0.0743136773427936	0	0	0.102103580157774	0.10191995466483	0.0412293209166207	0.0183717155297704	0	0	0.0205580807505432	0	0	0	0.510529796394309	0.859095830633272
TCGA-CR-6470-01	0.0425633282059383	0	0.0581105988045466	0.168376211616369	0	0.0630096363303501	0.00786198249312132	0.137110757891994	0.0608942791412185	0.0232453740207761	0	0.0953230862170538	0	0.0929782375519688	0.126281151792451	0.0623694453149619	0.0145018410011723	0.00938238584013438	0	0.0379916837779441	0	0	0	0.35618309864703	0.941519460913839
TCGA-CR-6482-01	0.0901557889751552	0.0172235451744236	0.0115604256993204	0.119816152617813	0	0.0793250348805537	0.0245508835435411	0.0779795762713837	0.151228764954807	0.00597094927604117	0.00542082490340206	0	0	0.0894323822472798	0.129942443636696	0.135018482985165	0.0214578871361804	0.0217070612004401	0.00249070699051213	0.0167190895072858	0	0	0	0.452915662782776	0.890525188858877
TCGA-BA-A4IF-01	0.0949551779064222	0	0.144224412916287	0	0	0.0780197811937609	0	0.0542622916696225	0.0455658887020026	0	0.0590924614637639	0.0329264386868948	0.019972473007698	0.187116342564415	0.0333579366889691	0.0843695808266679	0.0736928037398337	0.0452778760756502	0	0.034473673642439	0.0126928609155733	0	0.08	0.133349436662885	1.0209107647546
TCGA-CV-6945-01	0	0	0.0605370894531144	0	0.0231110189311308	0.0992220713961505	0	0.00662051781301885	0	0	0	0.0131792448282588	0	0.166700346833667	0	0.0269874451120027	0.01982684115646	0.0216468428647038	0	0.562168581611493	0	0	0.13	0.119215725601922	1.13598861433044
TCGA-BA-6869-01	0	0	0.0907392297565194	0.10416344448672	0	0.0606564568289526	0.100746933627365	0.0646786011462704	0	0.0295634198757568	0	0.0196671596413195	0	0.0168260273986778	0.0605565417093532	0.0186725699878953	0	0.0125603746049323	0	0.394918223062912	0	0.0262510178733251	0.01	0.198146816113863	1.02505657899664
TCGA-CX-A4AQ-01	0.145395450108378	4.85062043703611e-05	0.0384098628512095	0.0545359652572047	0	0.0604426732650051	0.0460899807989687	0.0951166484159615	0.101328018569159	0.0934807214023161	0	0.0779857050827095	0	0.0760053613796364	0.0910428036113573	0.0491593017527073	0.0575725981215645	0.013386403179451	0	0	0	0	0.01	0.234808336946061	0.994111190859738
TCGA-CN-A6V3-01	0	0	0.0766319234560959	0.156101340439252	0.00794038727041609	0	0.161878062085834	0.0307980324994119	0	0.00290724619638759	0	0.0382378300727008	0	0.099996349941854	0.146456865426344	0.050708095633847	0.00503739223515569	0.0156267720038934	0	0.207679702738807	0	0	0	0.398047204568411	0.918478998443125
TCGA-UF-A7JV-01	0.000380322149845888	0	0	0.0294734519591908	0	0.0597327503274695	0	0	0.0187406214008344	0	0	0.0363058067859265	0	0.236698342114799	0.0178966679091936	0.109645227485945	0	0	0	0.488142957823233	0	0.00298385204356267	0	0.279729952363838	1.03302355405937
TCGA-CV-7406-01	0	0.00530646367824659	0.0421371686404183	0.01209177601131	0	0.0499877150092108	0	0.0319079905109455	0.0172189758215405	0	0	0.0399997720361694	0	0.202775760990305	0	0.0902891989119253	0	0.0133583674206501	0	0.494926810969279	0	0	0.01	0.220746588403232	1.06123897865647
TCGA-QK-A652-01	0.012249149716268	0	0	0.0376274127405319	0	0.0286390330033793	0.0552405949594635	0.034997991387599	0.0308402593261965	0.0621445476554889	0	0.0654268183173585	0	0.17456829342422	0.188951479546822	0.119860030757795	0.102501836156831	0.00695652867795819	0.0576332792670261	0.0155814283097395	0	0.00678131675332347	0	0.385843471518893	0.929982264923206
TCGA-CV-A6JO-01	0.000424702872967719	0	0	0.216089572758231	0	0	0.157666025736875	0.0664146054655128	0	0	0.0111893185958619	0.0240522426225613	0	0.00660384666387912	0.155594863025702	0.0982314859658953	0.0301350950965727	0.00200446158222775	0	0.2284158574776	0	0.00317792213611393	0	0.315581398507368	0.96290754516587
TCGA-CV-A45P-01	0.00891834821677196	0	0.0134264372597527	0.0192209903838425	0	0	0	0.0765883823009821	0.024358336536945	0.034366359472086	0	0.0534540242955753	0	0.314861393679471	0.0273223192289108	0	0.0122571788379367	0.0244901687732754	0	0.39073606101445	0	0	0.03	0.15832104201226	1.08402051814441
TCGA-CV-6937-01	0	0	0	0.00439795128999331	0	0.0568518866317288	0	0.0603104898953864	0.0381711429849593	0.00613396858816527	0	0.0548134370550056	0	0.517666633215655	0.0307164912305609	0.0771648467001782	0.000793620101737875	0	0	0.152979532306629	0	0	0	0.628991236601617	0.776979112125204
TCGA-TN-A7HJ-01	0	0.0127981707003082	0.178247468806089	0.00066708985731044	0	0.12390134897469	0	0.0473584287734254	0.00629538667209335	0.00855097714047172	0	0.00435044429977167	0	0.0234439521966219	0.0832222836876836	0.0972525054859036	0.0154656527093134	0.0596862664158608	0	0.321185501242776	0.00980258973477418	0.00777193330290662	0.27	0.0813137702749136	1.0605008542774
TCGA-P3-A6SW-01	0	0	0.176089155495762	0.250049618903222	0	0	0.149140222587154	0.0196477047327381	0	0.00259363411887267	0.0198925338119155	0	0	0.0761248635352737	0.0950049510247358	0.10694351652406	0.00348475384546451	0.00818161188573105	0.0928474335350709	0	0	0	0	0.484289764577702	0.879787009692208
TCGA-CN-6018-01	0	0	0.0300760853624422	0.0238300534090061	0	0.157729206121818	0	0	0	0.0274976380321632	0.0137739196953618	0.00198209906008475	0	0.176789759624896	0.0974351904773653	0.0569942216107344	0	0.0444251437363938	0	0.34336026287896	0	0.0261064199907738	0	0.518704888499994	0.854096810833282
TCGA-CN-6011-01	0	0	0	0.0999733637808055	0	0.247572444311281	0	0	0	0	0.0578203097539434	0.069797691633027	0.0144484604885376	0.194978059441322	0.084325513615498	0.129178314921543	0	0	0	0.101905842054043	0	0	0	0.33125272853141	0.956328947395958
TCGA-CN-6019-01	0.00421046992642641	0	0	0.071767441354783	0	0.00796974290537005	0	0.0419211534933886	0.0388915709930918	0.0254644130929796	0	0.0149303553568614	0	0.531848097290606	0.0256751979711298	0.153147253157305	0.00665364308095358	0	0	0.0775206613771051	0	0	0	0.788527877675072	0.624140521661656
TCGA-F7-A61V-01	0.0334685267494997	0	0.0708041085895561	0.052677955591477	0	0.105602918031853	0	0.121871320017321	0.0382613469096418	0	0	0.0858030870656086	0.0126972139940121	0.0862068250493224	0.114959018187511	0.0723259299167645	0.156653475183578	0	0	0.0272227493212974	0.0214455253925574	0	0.01	0.223934647480417	0.991504468905857
TCGA-BA-4077-01	0.00225994208350556	0	0.00520101366219205	0.0884937933533174	0	0.102078150605109	0.0766131372318217	0.00516769483134191	0	0.0298342856572019	0	0.0460580487320383	0	0.102908315282986	0.225070874233759	0.10054999559604	0.0471331516696946	0.0176419672251419	0	0.148686243692256	0	0.00230338614359376	0	0.556238065245632	0.831006792701106
TCGA-CN-A6V6-01	0.0157536250627898	0	0.00211376318912022	0.299208904673572	0	0	0.155448166466676	0.0878655440431124	0.0537276568265436	0	0.0625715465223135	0	0.0275211860166864	0.0125246249164088	0.10897465018087	0.0752890236544907	0.0215649185124409	0.011836133956557	0	0.0656002559784182	0	0	0	0.378862095248891	0.93018259746605
TCGA-BA-A4II-01	0	0	0.0513672402895777	0.0324247503001659	0	0.104527525743146	0.0325572078435131	0.0437262530060784	0	0.0319076961851905	0.0118907735628271	0	0	0.0902913042993272	0.0392246507447059	0.0518092141364235	0.00354551278106788	0.0767132857701259	0	0.361356711595016	0.0420598858202624	0.0265979879225733	0.01	0.22253456032459	1.01080941209717
TCGA-CX-7219-01	0	0	0	0.0609383107629907	0	0.128898872995927	0.0357190183831834	0.0396864982202918	0	0	0.0556551052018473	0	0	0.26655865677346	0.0612330833156163	0.0363447384536685	0.00369745239379645	0.0139466728824612	0	0.266413433634694	0.0121329557434793	0.0187752012385839	0	0.276142945565695	0.990318412816082
TCGA-CR-7391-01	0.0151549058302935	0	0	0.142743431317847	0	0.0208918937028658	0	0.0521605162660281	0.0660073588671865	0.0503613391071418	0	0.0277655708277679	0	0.215431947080092	0.0857830993809051	0.0861561496166165	0.0168148535821995	0.0176913288385424	0	0.17979061481326	0	0.0232469907692536	0	0.623904209761492	0.793546519246207
TCGA-CN-4729-01	0	0	0.0436445099120241	0.0332146916673819	0	0.117363786520302	0.0277482112985324	0.0100409939050293	0.0243310569119935	0	0.025367561961524	0	0	0.0570763959109023	0.034146029523799	0.0361743454556596	0.0947801673393775	0.071115308452495	0.0110642494360075	0.375045410416072	0	0.0388872812888995	0	0.297349175087569	0.974681436228038
TCGA-CQ-5329-01	0	0	0	0.0363319169386609	0	0.157099728267068	0.0716257939378642	0	0	0	0	0.0429761098357827	0	0.206145009995869	0.156112380802232	0.176867407294956	0.00851613822911837	0	0	0.138638783447521	0	0.00568673125092693	0	0.558074283217231	0.83002006589475
TCGA-CV-7411-01	0.00339841256119227	0	0.0528174589783115	0.0879902304255737	0	0	0	0.0380430297643142	0.0440342481421463	0.0412088708344575	0	0.043604462180107	0	0.126750455364625	0.0481416074507646	0.0251672188820904	0.0339609895523125	0.0427493593265593	0	0.399985967007795	0	0.01214768952975	0.07	0.135435741459913	1.06583832905742
TCGA-CQ-6221-01	0	0	0.0273920458322397	0	0	0.107567129410616	0	0	0	0	0.00535115979700243	0.0504108916961714	0.00950153483719452	0.271568227374329	0.0144269689897094	0.204957877275429	0	0.00108467645133261	0	0.304024776717254	0	0.00371471161872199	0	0.642305073544316	0.768016350568854
TCGA-P3-A5Q6-01	0	0	0.0648017389989273	0	0.0237608281754738	0.181438189748591	0.0347744876922984	0	0	0	0	0.0178687539555834	0	0.222665820157665	0.0406739183736578	0.174471120886606	0.0741201480283616	0.0435090220704931	0.0780873793376835	0.0438285925746584	0	0	0	0.409790703739066	0.912208384058025
TCGA-DQ-5630-01	0	0	0.0276829496215225	0.04772325567045	0	0.093751926740612	0.0496112370386682	0.0252823936639231	0	0.134329328846155	0	0.0560222493248056	0	0.101325440474011	0.145449440281911	0.0846419074975175	0.0602713928025734	0	0	0.17390847803785	0	0	0	0.485970140135392	0.873143114953129
TCGA-BA-A6DD-01	0	0	0.193394639735712	0.182366951541922	0	0.001627045971318	0.141085439167962	7.85134874096641e-05	0	0.0375337294366054	0	0	0	0.0713455023884133	0.146974158495098	0.104503151118473	0.020817451866909	0.0306195313281595	0	0.0653074251189805	0	0.00434646034303799	0	0.536781998037047	0.850755201374594
