,tissue,type2,tpm
14636,SKCM,normal,4.7356
14637,SKCM,normal,5.2619
14638,SKCM,normal,4.6679
14639,SKCM,normal,4.9654
14640,SKCM,normal,4.5161
14641,SKCM,normal,4.848
14642,SKCM,normal,4.7544
14643,SKCM,normal,5.569
14644,SKCM,normal,4.845
14645,SKCM,normal,4.5186
14646,SKCM,normal,4.5874
14647,SKCM,normal,4.4128
14648,SKCM,normal,3.835
14649,SKCM,normal,4.8535
14650,SKCM,normal,5.1098
14651,SKCM,normal,5.1334
14652,SKCM,normal,4.2095
14653,SKCM,normal,5.2361
14654,SKCM,normal,3.9938
14655,SKCM,normal,4.756
14656,SKCM,normal,4.2472
14657,SKCM,normal,4.9322
14658,SKCM,normal,4.865
14659,SKCM,normal,4.6399
14660,SKCM,normal,4.8002
14661,SKCM,normal,5.0917
14662,SKCM,normal,5.2873
14663,SKCM,normal,5.3889
14664,SKCM,normal,4.3133
14665,SKCM,normal,4.5838
14666,SKCM,normal,5.3541
14667,SKCM,normal,5.101
14668,SKCM,normal,4.5982
14669,SKCM,normal,5.0683
14670,SKCM,normal,4.3786
14671,SKCM,normal,5.5094
14672,SKCM,normal,5.24
14673,SKCM,normal,5.1623
14674,SKCM,normal,4.4874
14675,SKCM,normal,4.2743
14676,SKCM,normal,4.7629
14677,SKCM,normal,4.9901
14678,SKCM,normal,5.6445
14679,SKCM,normal,4.2427
14680,SKCM,normal,5.2238
14681,SKCM,normal,5.0743
14682,SKCM,normal,4.9084
14683,SKCM,normal,5.2464
14684,SKCM,normal,5.5665
14685,SKCM,normal,4.9887
14686,SKCM,normal,4.9002
14687,SKCM,normal,4.4101
14688,SKCM,normal,4.9458
14689,SKCM,normal,4.2025
14690,SKCM,normal,4.9199
14691,SKCM,normal,5.382
14692,SKCM,normal,5.2668
14693,SKCM,normal,4.4582
14694,SKCM,normal,5.0396
14695,SKCM,normal,3.9663
14696,SKCM,normal,4.5129
14697,SKCM,normal,5.0009
14698,SKCM,normal,4.7819
14699,SKCM,normal,4.6393
14700,SKCM,normal,4.5644
14701,SKCM,normal,5.3252
14702,SKCM,normal,4.7088
14703,SKCM,normal,5.2891
14704,SKCM,normal,4.8881
14705,SKCM,normal,4.6497
14706,SKCM,normal,4.6195
14707,SKCM,normal,4.9218
14708,SKCM,normal,5.0833
14709,SKCM,normal,4.9714
14710,SKCM,normal,5.0215
14711,SKCM,normal,4.1515
14712,SKCM,normal,5
14713,SKCM,normal,4.4142
14714,SKCM,normal,4.7976
14715,SKCM,normal,4.6317
14716,SKCM,normal,4.6428
14717,SKCM,normal,5.0242
14718,SKCM,normal,4.5687
14719,SKCM,normal,4.6381
14720,SKCM,normal,4.9778
14721,SKCM,normal,4.528
14722,SKCM,normal,4.9955
14723,SKCM,normal,4.9603
14724,SKCM,normal,5.0431
14725,SKCM,normal,4.728
14726,SKCM,normal,5.3958
14727,SKCM,normal,4.9607
14728,SKCM,normal,4.7672
14729,SKCM,normal,4.5249
14730,SKCM,normal,5.2739
14731,SKCM,normal,3.9089
14732,SKCM,normal,4.8329
14733,SKCM,normal,5.3848
14734,SKCM,normal,4.6502
14735,SKCM,normal,5.2083
14736,SKCM,normal,5.445
14737,SKCM,normal,4.7448
14738,SKCM,normal,4.4803
14739,SKCM,normal,4.8007
14740,SKCM,normal,4.7077
14741,SKCM,normal,5
14742,SKCM,normal,5.1611
14743,SKCM,normal,4.6159
14744,SKCM,normal,4.3765
14745,SKCM,normal,5
14746,SKCM,normal,4.7851
14747,SKCM,normal,5.2902
14748,SKCM,normal,4.4088
14749,SKCM,normal,4.7496
14750,SKCM,normal,4.9108
14751,SKCM,normal,4.9079
14752,SKCM,normal,4.2563
14753,SKCM,normal,4.9379
14754,SKCM,normal,5.4996
14755,SKCM,normal,4.6259
14756,SKCM,normal,4.7656
14757,SKCM,normal,4.4706
14758,SKCM,normal,4.8758
14759,SKCM,normal,5.2235
14760,SKCM,normal,4.696
14761,SKCM,normal,4.6866
14762,SKCM,normal,4.443
14763,SKCM,normal,4.8405
14764,SKCM,normal,4.7453
14765,SKCM,normal,4.2088
14766,SKCM,normal,5.3583
14767,SKCM,normal,4.5571
14768,SKCM,normal,4.352
14769,SKCM,normal,4.9819
14770,SKCM,normal,4.2434
14771,SKCM,normal,4.8084
14772,SKCM,normal,5.7255
14773,SKCM,normal,5.1922
14774,SKCM,normal,5.0308
14775,SKCM,normal,4.6468
14776,SKCM,normal,4.5886
14777,SKCM,normal,5.2518
14778,SKCM,normal,5.3016
14779,SKCM,normal,4.9426
14780,SKCM,normal,4.9435
14781,SKCM,normal,5.2032
14782,SKCM,normal,4.3349
14783,SKCM,normal,5.0291
14784,SKCM,normal,5.1069
14785,SKCM,normal,4.7767
14786,SKCM,normal,3.8075
14787,SKCM,normal,5.124
14788,SKCM,normal,4.8324
14789,SKCM,normal,5.905
14790,SKCM,normal,5.7315
14791,SKCM,normal,4.8973
14792,SKCM,normal,5.2365
14793,SKCM,normal,5.1875
14794,SKCM,normal,5.2099
14795,SKCM,normal,4.3053
14796,SKCM,normal,4.9982
14797,SKCM,normal,4.3392
14798,SKCM,normal,4.4169
14799,SKCM,normal,5.2365
14800,SKCM,normal,4.81
14801,SKCM,normal,4.9069
14802,SKCM,normal,4.8978
14803,SKCM,normal,4.8465
14804,SKCM,normal,4.5571
14805,SKCM,normal,4.251
14806,SKCM,normal,4.6933
14807,SKCM,normal,4.3442
14808,SKCM,normal,4.7709
14809,SKCM,normal,4.4095
14810,SKCM,normal,5.054
14811,SKCM,normal,4.5497
14812,SKCM,normal,4.7274
14813,SKCM,normal,5.1115
14814,SKCM,normal,4.8299
14815,SKCM,normal,4.3463
14816,SKCM,normal,4.9855
14817,SKCM,normal,4.696
14818,SKCM,normal,4.6854
14819,SKCM,normal,4.1466
14820,SKCM,normal,4.0497
14821,SKCM,normal,4.2987
14822,SKCM,normal,4.3198
14823,SKCM,normal,4.8719
14824,SKCM,normal,4.3299
14825,SKCM,normal,4.481
14826,SKCM,normal,5.0449
14827,SKCM,normal,4.3576
14828,SKCM,normal,5.0308
14829,SKCM,normal,4.3133
14830,SKCM,normal,4.9519
14831,SKCM,normal,5.2612
14832,SKCM,normal,5.6416
14833,SKCM,normal,5.1111
14834,SKCM,normal,5.2258
14835,SKCM,normal,4.848
14836,SKCM,normal,3.9041
14837,SKCM,normal,4.5255
14838,SKCM,normal,4.4764
14839,SKCM,normal,4.7997
14840,SKCM,normal,4.5318
14841,SKCM,normal,4.9199
14842,SKCM,normal,5.5116
14843,SKCM,normal,4.5293
14844,SKCM,normal,5.2192
14845,SKCM,normal,5.2196
14846,SKCM,normal,4.3392
14847,SKCM,normal,5.2415
14848,SKCM,normal,4.1244
14849,SKCM,normal,4.7565
14850,SKCM,normal,4.7138
14851,SKCM,normal,4.8151
14852,SKCM,normal,4.4297
14853,SKCM,normal,4.66
14854,SKCM,normal,4.5626
14855,SKCM,normal,4.6317
14856,SKCM,normal,4.8679
14857,SKCM,normal,5.3338
14858,SKCM,normal,4.5699
14859,SKCM,normal,5.1219
14860,SKCM,normal,5.0683
14861,SKCM,normal,4.3688
14862,SKCM,normal,4.8187
14863,SKCM,normal,5.5565
14864,SKCM,normal,4.8635
14865,SKCM,normal,5.1811
14866,SKCM,normal,4.6433
14867,SKCM,normal,4.8968
14868,SKCM,normal,5.613
14869,SKCM,normal,4.9635
14870,SKCM,normal,4.7071
14871,SKCM,normal,4.8822
14872,SKCM,normal,4.1269
14873,SKCM,normal,4.7066
14874,SKCM,normal,4.7523
14875,SKCM,normal,5.3456
14876,SKCM,normal,4.6124
14877,SKCM,normal,4.4317
14878,SKCM,normal,4.7022
14879,SKCM,normal,4.9982
14880,SKCM,normal,5.0286
14881,SKCM,normal,4.6282
14882,SKCM,normal,4.841
14883,SKCM,normal,5.1639
14884,SKCM,normal,4.7372
14885,SKCM,normal,4.7619
14886,SKCM,normal,4.7485
14887,SKCM,normal,4.5085
14888,SKCM,normal,4.2943
14889,SKCM,normal,4.3413
14890,SKCM,normal,4.0506
14891,SKCM,normal,4.4562
14892,SKCM,normal,4.7714
14893,SKCM,normal,4.8866
14894,SKCM,normal,4.9175
14895,SKCM,normal,4.8125
14896,SKCM,normal,4.7544
14897,SKCM,normal,3.9819
14898,SKCM,normal,3.6242
14899,SKCM,normal,5.2604
14900,SKCM,normal,4.9084
14901,SKCM,normal,5.0242
14902,SKCM,normal,4.2593
14903,SKCM,normal,4.5136
14904,SKCM,normal,5.033
14905,SKCM,normal,4.594
14906,SKCM,normal,3.8621
14907,SKCM,normal,5.3038
14908,SKCM,normal,4.97
14909,SKCM,normal,4.2973
14910,SKCM,normal,4.5268
14911,SKCM,normal,5.0875
14912,SKCM,normal,4.7231
14913,SKCM,normal,4.3618
14914,SKCM,normal,4.9146
14915,SKCM,normal,4.4304
14916,SKCM,normal,5.1081
14917,SKCM,normal,4.9379
14918,SKCM,normal,3.7324
14919,SKCM,normal,4.9547
14920,SKCM,normal,5.0837
14921,SKCM,normal,4.7581
14922,SKCM,normal,3.9956
14923,SKCM,normal,4.711
14924,SKCM,normal,4.1796
14925,SKCM,normal,4.8069
14926,SKCM,normal,5.0233
14927,SKCM,normal,5.2687
14928,SKCM,normal,4.6927
14929,SKCM,normal,5.0321
14930,SKCM,normal,4.856
14931,SKCM,normal,2.3337
14932,SKCM,normal,5.1871
14933,SKCM,normal,4.9284
14934,SKCM,normal,5.8602
14935,SKCM,normal,4.717
14936,SKCM,normal,4.8724
14937,SKCM,normal,5.1855
14938,SKCM,normal,5.2858
14939,SKCM,normal,5.2068
14940,SKCM,normal,4.5028
14941,SKCM,normal,4.9704
14942,SKCM,normal,4.5349
14943,SKCM,normal,4.6634
14944,SKCM,normal,4.7528
14945,SKCM,normal,4.9021
14946,SKCM,normal,5.5126
14947,SKCM,normal,3.7709
14948,SKCM,normal,4.3378
14949,SKCM,normal,4.3814
14950,SKCM,normal,4.9584
14951,SKCM,normal,4.9672
14952,SKCM,normal,4.4938
14953,SKCM,normal,4.9769
14954,SKCM,normal,4.9801
14955,SKCM,normal,4.0653
14956,SKCM,normal,4.0969
14957,SKCM,normal,4.5429
14958,SKCM,normal,5.0536
14959,SKCM,normal,5.5047
14960,SKCM,normal,5.4719
14961,SKCM,normal,4.4621
14962,SKCM,normal,4.8167
14963,SKCM,normal,5.5868
14964,SKCM,normal,4.0427
14965,SKCM,normal,4.7725
14966,SKCM,normal,5.4466
14967,SKCM,normal,4.5844
14968,SKCM,normal,4.8161
14969,SKCM,normal,5.3431
14970,SKCM,normal,4.582
14971,SKCM,normal,4.8699
14972,SKCM,normal,0.9568
14973,SKCM,normal,4.7055
14974,SKCM,normal,4.6112
14975,SKCM,normal,4.8827
14976,SKCM,normal,5.0122
14977,SKCM,normal,4.957
14978,SKCM,normal,5.3075
14979,SKCM,normal,4.4364
14980,SKCM,normal,4.5342
14981,SKCM,normal,3.7877
14982,SKCM,normal,5.5522
14983,SKCM,normal,5.0484
14984,SKCM,normal,4.402
14985,SKCM,normal,4.5473
14986,SKCM,normal,5.2289
14987,SKCM,normal,5.2891
14988,SKCM,normal,4.4115
14989,SKCM,normal,4.5946
14990,SKCM,normal,4.5497
14991,SKCM,normal,4.026
14992,SKCM,normal,5.2836
14993,SKCM,normal,4.4135
14994,SKCM,normal,5.7722
14995,SKCM,normal,4.2951
14996,SKCM,normal,4.4364
14997,SKCM,normal,4.6083
14998,SKCM,normal,3.8818
14999,SKCM,normal,4.7491
15000,SKCM,normal,4.6329
15001,SKCM,normal,4.6588
15002,SKCM,normal,4.3499
15003,SKCM,normal,4.2951
15004,SKCM,normal,5.0457
15005,SKCM,normal,5.0484
15006,SKCM,normal,5.2142
15007,SKCM,normal,4.7372
15008,SKCM,normal,5.1061
15009,SKCM,normal,4.3541
15010,SKCM,normal,4.9103
15011,SKCM,normal,5.0379
15012,SKCM,normal,5.2728
15013,SKCM,normal,4.0064
15014,SKCM,normal,4.5217
15015,SKCM,normal,4.734
15016,SKCM,normal,4.8125
15017,SKCM,normal,5.0867
15018,SKCM,normal,5.366
15019,SKCM,normal,4.1764
15020,SKCM,normal,5.3277
15021,SKCM,normal,4.2803
15022,SKCM,normal,4.3855
15023,SKCM,normal,4.7798
15024,SKCM,normal,4.2803
15025,SKCM,normal,4.7539
15026,SKCM,normal,4.6035
15027,SKCM,normal,4.6753
15028,SKCM,normal,5.0193
15029,SKCM,normal,4.8385
15030,SKCM,normal,5.1144
15031,SKCM,normal,5.4253
15032,SKCM,normal,4.835
15033,SKCM,normal,4.5053
15034,SKCM,normal,4.6218
15035,SKCM,normal,4.951
15036,SKCM,normal,5.1647
15037,SKCM,normal,4.1409
15038,SKCM,normal,5.0045
15039,SKCM,normal,4.9846
15040,SKCM,normal,5.3537
15041,SKCM,normal,4.9792
15042,SKCM,normal,4.8105
15043,SKCM,normal,4.9542
15044,SKCM,normal,4.4257
15045,SKCM,normal,4.7872
15046,SKCM,normal,4.1474
15047,SKCM,normal,4.2965
15048,SKCM,normal,4.3999
15049,SKCM,normal,4.8115
15050,SKCM,normal,6.0121
15051,SKCM,normal,4.2706
15052,SKCM,normal,5.522
15053,SKCM,normal,4.7997
15054,SKCM,normal,3.7898
15055,SKCM,normal,5.2091
15056,SKCM,normal,4.7571
15057,SKCM,normal,4.1764
15058,SKCM,normal,4.7148
15059,SKCM,normal,5.0193
15060,SKCM,normal,4.8172
15061,SKCM,normal,5.7835
15062,SKCM,normal,5.2612
15063,SKCM,normal,4.9313
15064,SKCM,normal,5.1486
15065,SKCM,normal,4.641
15066,SKCM,normal,4.7991
15067,SKCM,normal,4.8012
15068,SKCM,normal,4.773
15069,SKCM,normal,4.5802
15070,SKCM,normal,4.8415
15071,SKCM,normal,4.2064
15072,SKCM,normal,4.3278
15073,SKCM,normal,4.1891
15074,SKCM,normal,5.3031
15075,SKCM,normal,4.5374
15076,SKCM,normal,4.735
15077,SKCM,normal,4.4647
15078,SKCM,normal,4.7127
15079,SKCM,normal,3.8391
15080,SKCM,normal,5.0135
15081,SKCM,normal,3.9599
15082,SKCM,normal,4.9942
15083,SKCM,normal,4.1923
15084,SKCM,normal,5.1879
15085,SKCM,normal,4.8635
15086,SKCM,normal,4.2533
15087,SKCM,normal,5.365
15088,SKCM,normal,4.8475
15089,SKCM,normal,4.9016
15090,SKCM,normal,3.9147
15091,SKCM,normal,4.8788
15092,SKCM,normal,4.3513
15093,SKCM,normal,4.9289
15094,SKCM,normal,4.018
15095,SKCM,normal,4.8987
15096,SKCM,normal,4.8355
15097,SKCM,normal,5.1518
15098,SKCM,normal,4.8329
15099,SKCM,normal,4.7192
15100,SKCM,normal,4.4317
15101,SKCM,normal,4.7965
15102,SKCM,normal,4.9393
15103,SKCM,normal,4.4344
15104,SKCM,normal,4.6843
15105,SKCM,normal,4.4913
15106,SKCM,normal,4.6548
15107,SKCM,normal,4.9227
15108,SKCM,normal,5.0246
15109,SKCM,normal,4.9892
15110,SKCM,normal,5.1465
15111,SKCM,normal,4.9782
15112,SKCM,normal,4.6882
15113,SKCM,normal,3.9194
15114,SKCM,normal,5.4999
15115,SKCM,normal,5.044
15116,SKCM,normal,4.856
15117,SKCM,normal,4.9045
15118,SKCM,normal,5.8217
15119,SKCM,normal,5.1359
15120,SKCM,normal,4.7093
15121,SKCM,normal,5.1198
15122,SKCM,normal,4.6972
15123,SKCM,normal,4.5448
15124,SKCM,normal,4.6759
15125,SKCM,normal,4.4277
15126,SKCM,normal,4.7421
15127,SKCM,normal,5.0233
15128,SKCM,normal,5.2335
15129,SKCM,normal,4.9016
15130,SKCM,normal,4.6933
15131,SKCM,normal,3.5633
15132,SKCM,normal,5.2048
15133,SKCM,normal,3.865
15134,SKCM,normal,5.172
15135,SKCM,normal,4.4523
15136,SKCM,normal,5.0867
15137,SKCM,normal,5.1803
15138,SKCM,normal,4.7523
15139,SKCM,normal,5.0063
15140,SKCM,normal,4.3548
15141,SKCM,normal,4.6171
15142,SKCM,normal,4.8007
15143,SKCM,normal,5.0343
15144,SKCM,normal,5.0175
15145,SKCM,normal,5.3302
15146,SKCM,normal,4.0748
15147,SKCM,normal,5.1567
15148,SKCM,normal,4.3002
15149,SKCM,normal,4.7055
15150,SKCM,normal,4.6719
15151,SKCM,normal,4.1636
15152,SKCM,normal,5.4239
15153,SKCM,normal,5.2001
15154,SKCM,normal,4.2274
15155,SKCM,normal,5.5775
15156,SKCM,normal,4.5856
15157,SKCM,normal,4.9755
15158,SKCM,normal,3.8208
15159,SKCM,normal,4.9996
15160,SKCM,normal,5.2828
15161,SKCM,normal,4.8059
15162,SKCM,normal,5.4864
15163,SKCM,normal,5.1314
15164,SKCM,normal,4.686
15165,SKCM,normal,5.1144
15166,SKCM,normal,4.774
15167,SKCM,normal,4.3896
15168,SKCM,normal,5.1831
15169,SKCM,normal,4.9617
15170,SKCM,normal,5.0553
15171,SKCM,normal,4.3807
15172,SKCM,normal,5.1607
15173,SKCM,normal,5.1157
15174,SKCM,normal,5.6369
15175,SKCM,normal,4.7651
15176,SKCM,normal,4.8329
15177,SKCM,normal,5.0657
15178,SKCM,normal,5.1839
15179,SKCM,normal,5.5242
15180,SKCM,normal,4.3527
15181,SKCM,normal,4.812
15182,SKCM,normal,4.8949
15183,SKCM,normal,3.9856
15184,SKCM,normal,4.6253
15185,SKCM,normal,5.3187
15186,SKCM,normal,4.8802
15187,SKCM,normal,4.5186
15188,SKCM,normal,4.6364
15189,SKCM,normal,5.2529
15190,SKCM,normal,4.8997
15191,SKCM,normal,5.1938
15192,SKCM,normal,4.7965
15193,SKCM,normal,4.4549
15194,SKCM,normal,5.5173
15195,SKCM,normal,4.9621
15196,SKCM,normal,5.5053
15197,SKCM,normal,5.1453
15198,SKCM,normal,4.309
15199,SKCM,normal,4.4958
15200,SKCM,normal,4.7318
15201,SKCM,normal,4.7608
15202,SKCM,normal,4.4122
15203,SKCM,normal,4.9298
15204,SKCM,normal,3.9728
15205,SKCM,normal,4.4549
15206,SKCM,normal,4.554
15207,SKCM,normal,4.6725
15208,SKCM,normal,5.2821
15209,SKCM,normal,4.8812
15210,SKCM,normal,5.2342
15211,SKCM,normal,5.0867
15212,SKCM,normal,4.8704
15213,SKCM,normal,4.3449
15214,SKCM,normal,4.6047
15215,SKCM,normal,4.7485
15216,SKCM,normal,4.7698
15217,SKCM,normal,4.964
15218,SKCM,normal,5.0939
15219,SKCM,normal,4.429
15220,SKCM,normal,4.8545
15221,SKCM,normal,5.1219
15222,SKCM,normal,5.393
15223,SKCM,normal,5.2269
15224,SKCM,normal,4.6433
15225,SKCM,normal,5.2188
15226,SKCM,normal,4.3938
15227,SKCM,normal,5.6427
15228,SKCM,normal,4.5766
15229,SKCM,normal,4.7976
15230,SKCM,normal,4.9814
15231,SKCM,normal,4.6753
15232,SKCM,normal,4.4868
15233,SKCM,normal,5.7536
15234,SKCM,normal,4.538
15235,SKCM,normal,5.033
15236,SKCM,normal,4.7804
15237,SKCM,normal,5.0601
15238,SKCM,normal,4.3306
15239,SKCM,normal,5.1792
15240,SKCM,normal,4.9137
15241,SKCM,normal,5.0875
15242,SKCM,normal,4.7071
15243,SKCM,normal,5.1803
15244,SKCM,normal,5.0144
15245,SKCM,normal,4.4816
15246,SKCM,normal,4.916
15247,SKCM,normal,4.7991
15248,SKCM,normal,4.439
15249,STAD,tumor,5.1094
15250,STAD,tumor,5.4121
15251,STAD,tumor,6.9696
15252,STAD,tumor,6.0668
15253,STAD,tumor,3.5436
15254,STAD,tumor,3.7794
15255,STAD,tumor,6.079
15256,STAD,tumor,4.1899
15257,STAD,tumor,5.0964
15258,STAD,tumor,2.108
15259,STAD,tumor,5.9768
15260,STAD,tumor,6.1023
15261,STAD,tumor,5.2661
15262,STAD,tumor,4.9824
15263,STAD,tumor,2.7487
15264,STAD,tumor,5.839
15265,STAD,tumor,6.231
15266,STAD,tumor,4.4357
15267,STAD,tumor,5.5671
15268,STAD,tumor,6.0348
15269,STAD,tumor,4.174
15270,STAD,tumor,5.8215
15271,STAD,tumor,5.9503
15272,STAD,tumor,5.6349
15273,STAD,tumor,6.2046
15274,STAD,tumor,3.6894
15275,STAD,tumor,5.9953
15276,STAD,tumor,3.0602
15277,STAD,tumor,5.8664
15278,STAD,tumor,4.7965
15279,STAD,tumor,3.5224
15280,STAD,tumor,4.6416
15281,STAD,tumor,3.9829
15282,STAD,tumor,4.5311
15283,STAD,tumor,5.3985
15284,STAD,tumor,5.852
15285,STAD,tumor,7.1338
15286,STAD,tumor,5.225
15287,STAD,tumor,5.8605
15288,STAD,tumor,4.1724
15289,STAD,tumor,5.037
15290,STAD,tumor,6.0723
15291,STAD,tumor,5.3541
15292,STAD,tumor,5.8885
15293,STAD,tumor,5.0326
15294,STAD,tumor,6.0199
15295,STAD,tumor,6.2583
15296,STAD,tumor,2.5996
15297,STAD,tumor,5.9475
15298,STAD,tumor,4.5079
15299,STAD,tumor,5.4618
15300,STAD,tumor,6.6805
15301,STAD,tumor,5.6197
15302,STAD,tumor,3.8611
15303,STAD,tumor,5.8089
15304,STAD,tumor,5.8765
15305,STAD,tumor,6.6757
15306,STAD,tumor,5.677
15307,STAD,tumor,6.5572
15308,STAD,tumor,6.5273
15309,STAD,tumor,4.0127
15310,STAD,tumor,4.4602
15311,STAD,tumor,6.4278
15312,STAD,tumor,5.1177
15313,STAD,tumor,6.8224
15314,STAD,tumor,5.9821
15315,STAD,tumor,4.2196
15316,STAD,tumor,4.445
15317,STAD,tumor,2.6208
15318,STAD,tumor,4.5299
15319,STAD,tumor,5.3972
15320,STAD,tumor,5.9093
15321,STAD,tumor,2.7444
15322,STAD,tumor,6.9341
15323,STAD,tumor,6.4999
15324,STAD,tumor,6.0293
15325,STAD,tumor,5.4333
15326,STAD,tumor,4.8485
15327,STAD,tumor,4.8987
15328,STAD,tumor,6.342
15329,STAD,tumor,5.4353
