	Tumor_C3L-00977	Tumor_C3L-00987	Tumor_C3L-00994	Tumor_C3L-00995	Tumor_C3L-00997	Tumor_C3L-00999	Tumor_C3L-01138	Tumor_C3L-01237	Tumor_C3L-02617	Tumor_C3L-02621	Tumor_C3L-02651	Tumor_C3L-03378	Tumor_C3L-04025	Tumor_C3L-04354	Tumor_C3L-04791	Tumor_C3L-04844	Tumor_C3L-04849	Tumor_C3N-00204	Tumor_C3N-00295	Tumor_C3N-00297	Tumor_C3N-00299	Tumor_C3N-00306	Tumor_C3N-00307	Tumor_C3N-00498	Tumor_C3N-00519	Tumor_C3N-00822	Tumor_C3N-00825	Tumor_C3N-00828	Tumor_C3N-00829	Tumor_C3N-00846	Tumor_C3N-00857	Tumor_C3N-00871	Tumor_C3N-01337	Tumor_C3N-01338	Tumor_C3N-01339	Tumor_C3N-01340	Tumor_C3N-01620	Tumor_C3N-01645	Tumor_C3N-01752	Tumor_C3N-01754	Tumor_C3N-01755	Tumor_C3N-01756	Tumor_C3N-01757	Tumor_C3N-01758	Tumor_C3N-01858	Tumor_C3N-01859	Tumor_C3N-01943	Tumor_C3N-01944	Tumor_C3N-01945	Tumor_C3N-01946	Tumor_C3N-01947	Tumor_C3N-01948	Tumor_C3N-02275	Tumor_C3N-02279	Tumor_C3N-02333	Tumor_C3N-02693	Tumor_C3N-02694	Tumor_C3N-02695	Tumor_C3N-02700	Tumor_C3N-02713	Tumor_C3N-02714	Tumor_C3N-02716	Tumor_C3N-02727	Tumor_C3N-02730	Tumor_C3N-02925	Tumor_C3N-03008	Tumor_C3N-03009	Tumor_C3N-03011	Tumor_C3N-03012	Tumor_C3N-03013	Tumor_C3N-03015	Tumor_C3N-03027	Tumor_C3N-03028	Tumor_C3N-03042	Tumor_C3N-03045	Tumor_C3N-03226	Tumor_C3N-03433	Tumor_C3N-03456	Tumor_C3N-03457	Tumor_C3N-03458	Tumor_C3N-03487	Tumor_C3N-03488	Tumor_C3N-03490	Tumor_C3N-03612	Tumor_C3N-03619	Tumor_C3N-03620	Tumor_C3N-03664	Tumor_C3N-03781	Tumor_C3N-03782	Tumor_C3N-03783	Tumor_C3N-03785	Tumor_C3N-03837	Tumor_C3N-03841	Tumor_C3N-03849	Tumor_C3N-03876	Tumor_C3N-03878	Tumor_C3N-03888	Tumor_C3N-03889	Tumor_C3N-03928	Tumor_C3N-03933	Tumor_C3N-04152	Tumor_C3N-04273	Tumor_C3N-04275	Tumor_C3N-04276	Tumor_C3N-04277	Tumor_C3N-04278	Tumor_C3N-04279	Tumor_C3N-04280	Tumor_C3N-04611
ZKSCAN8	-0.609252360356004	1.51479033828644	0.943975295664537	0.5984098649334	0.347130438648689	0.413790107885692	-0.236982730213916	0.808640312501824	2.54148123554595	1.1585398836661	0.640397465433233	1.24326819396395	0.83446621001272	2.25594319732251	0.773499789729651	-0.382914967347377	-0.309387601074368	1.85717970000399	0.282913665369934	-0.215889857141371	-0.579337378531032	1.06101234876234	1.29549476433658	1.16759861992167	1.47400224029992	1.25411989464731	0.412872685692145	0.69220694119211	1.07091755609474	1.0262347117036	0.342439407514749	-0.333715105498646	0.329223644211896	-0.530216150096247	0.985741794632201	0.287417890238907	0.413878040291461	0.330280038169068	0.139136711603645	-0.749248258599347	2.7481731628578	2.46948406626936	-0.283726253311052	-0.257172041697339	0.948881930671389	1.75254807757447	0.482297004078478	0.292437565640589	0.978914705944225	0.411967502226823	1.21824028708901	-0.0792678370662376	0.133007736564539	-0.832896657664356	0.139588047571576	1.35694335236385	1.55033677419975	-1.61126238273026	0.189825765404325	2.27231807493034	0.744892911863403	0.629261376201968	0.778153847997913	0.510401424677102	-0.157981935536264	-0.413222094897625	1.92693370486302	2.80280576322184	-0.27169612801085	0.648114313363037	-0.423147407282032	0.724154747294427	-0.26639076164179	-0.965455966618361	-1.03431514175438	-0.706581772689843	1.03750186296109	0.653273499994346	2.05932023235721	-0.916484421414551	-0.195075556056619	-0.412948354010367	1.906304326579	2.10759736349137	-0.00871368211607155	1.07092257716297	-0.627649713280997	0.383472866449115	-0.341737883508827	-0.269020023555883	2.008574373862	-1.11938888073452	1.66414334787908	0.171091677294102	0.246704097770218	1.16702711627182	0.13392821223409	-0.356975253180747	-0.249483857290378	-0.491772484262706	0.196974323342352	2.72586646292392	0.429826546040872	2.9808556245655	0.832061161332819	1.45561685689664	0.356742575873171	-1.87563468245187	1.58568869680446
ZNF10	-2.76574575962213	-1.23352803818785	-1.9030024897775	-2.60930399904396	-2.10520221438814	-1.80727386313152	-2.47263647520821	-2.27556277445935	-1.17986106079844	-1.9000895248378	-2.04290200354647	-1.8904600135588	-2.02930109975621	-0.909022438432971	-2.18311524427206	-1.42513369821795	-2.35659591846729	-0.696467177159152	-1.73676229168892	-2.14143575953254	-2.67502206411669	-1.77513635050154	-1.62637673353453	-1.43222819362338	-1.30847888348055	-1.1958152216155	-2.16505208037176	-1.89717654065385	-2.17821923400401	-1.97531791069845	-1.20877055258125	-1.33463087342052	-1.99813201412569	-2.07048347635367	-0.16759562984062	-1.7260714429892	-2.30930072590651	-2.52080112931313	-2.12392458413359	-2.57107518460213	-1.32287957536796	-0.76571003344702	-2.40305140297906	-1.84464157740137	-1.5045624598455	-1.27927241177258	-1.34123837712189	-1.9981726079679	-1.13610486224889	-2.04647785133763	-1.96724756826802	-1.81653142565385	-2.22285414050205	-2.52625728962383	-2.45470599412209	-1.51207170854074	-1.54356220579624	-2.70408923955975	-2.56588598905361	-1.64078345905069	-2.3244200794773	-2.6942644090391	-2.45927454021373	-2.08768845938528	-2.51695761457267	-2.25362768764634	-1.19356638600685	-1.1304482186814	-1.99757784732183	-1.53809972277772	-2.57992210377784	-1.59678564786382	-2.85774385882327	-1.99395083208372	-2.36201864993625	-2.32854260723196	-1.8586841251177	-2.10291116652965	-1.69767657929686	-2.18352692115626	-2.32127442197678	-2.72549722480098	-1.35350344766169	-0.841800465628868	-1.88564153439933	-1.56871356660883	-2.28547100842834	-2.09251038855965	-2.29439475815799	-2.66356260228205	-0.101177611822139	-2.54572255761574	-1.22993073379215	-2.19433425596355	-2.15648967025398	-1.35813843866278	-1.75858219916735	-2.5307637121119	-2.73688779123833	-2.62975391146308	-1.4942048375408	-0.122901460565607	-2.24234951854229	-0.470605860320065	-1.78920981137899	-1.74452227602003	-2.0599155760444	-2.36428959703904	-1.49557594013913
ZNF100	-1.56994785556785	-0.413357535070718	-0.579212511787773	-1.55147835707944	-1.97386048896877	-1.25440068260263	-1.89170170402914	-2.19886347018433	0.948467112561445	-1.36926626070617	-1.38112168933176	-1.60030348583744	-0.928879445907031	1.13133687741778	-1.44708377093534	-0.541784200736126	-2.06303777357233	0.423975444172595	-0.974285703038214	-1.23836209278393	-1.16699926713371	-0.997591182327183	-0.367481029704166	-1.4376012514435	-0.357694568484181	-0.0170226615037719	-0.86829443979549	-0.681344578649975	-1.8841617772941	-0.661989443802104	-1.48036464765064	-0.52268578094293	-1.57932380234532	-1.4240350226779	0.767534503698013	0.271698081097573	-1.18922566904845	-0.945727205467807	-1.9812149216983	-1.30055094107844	-0.238039449207611	-0.339810345447841	-1.68746233407305	-1.31972960019792	-0.48457632658916	-0.450050561475935	0.21481325587798	-1.30603994792478	-0.84512202495884	-0.553149958460087	-1.09556494999532	-0.937470403884448	-0.552893070149435	-0.751733980959923	-0.582708728584565	-0.116713807438042	0.121025842445746	-1.78769572932671	-1.28836436342284	-0.284187836932045	-0.597843443325229	-1.34009651813093	-0.930189371105453	-0.59780502813901	-0.828488603343711	-1.49722538302726	-0.897185648642816	-0.0557762870530209	-1.89881906356455	-0.825912878991059	-1.63404380355007	-0.212860949323137	-1.69493875427528	-2.40510457262639	-0.946726900437434	-1.20158184476672	0.549622089704017	-0.855815293484844	-1.90016134711584	-1.44811502128835	-1.31757824477712	-2.06883758309393	-1.48229973575304	2.26798791848779	-1.80764059819805	-0.515694002659358	-2.0790347378332	-0.720733852834624	-1.40793342699983	-1.61741986419021	0.68076448474843	-1.7704618825052	-0.773875194180363	-1.13868955754083	-1.72252475296211	-0.341625072806637	-0.780218111609473	-1.49763750175194	-1.19504067366174	-1.51585665427564	-0.944611438470245	1.82528196140831	-1.13338499401238	0.793810040273675	0.766283036011337	-0.38527605923105	-1.20069478592803	-1.56101531755402	0.683991570530081
ZNF101	1.17798179222648	-0.665682237485684	-0.0498313081069186	-0.0626971838182725	0.181488078852899	0.387731247958911	-0.614898375196294	-0.537089737265649	-1.02165736354059	0.203554756179263	0.966011956660346	-0.413058551635667	0.357615015414828	0.747818398770173	0.481296594462646	0.612884129563277	-0.811150501982988	0.346310819282308	-1.02221824553085	-0.0512806804369439	1.24586584360405	0.405383042704866	-0.180604890244919	-0.77259756268234	0.177930508143135	-1.01678757504732	0.370033824604455	0.678782526546414	0.498651900548289	0.735935307202307	-0.201530831753547	-0.390176766789788	-0.680642523621641	-0.987060543490009	1.1728866752356	0.137165500003643	-0.0310720776124614	0.389107198313865	-0.535645494240311	-0.473102594398347	-0.593493720190183	-0.481318845230676	-1.29059181048223	-0.119230007320594	0.972013028830924	0.684851918530357	1.00084322759886	-0.115392069003107	-0.639250320758085	1.43680393737126	0.124640661471228	1.22612441209137	1.03072052523423	-0.839962481919979	0.486580787393781	0.131976177986299	0.616980025547387	-0.409328146444181	1.43316302101019	-0.896378384244788	0.566614199450916	0.232451495834355	0.446067371413908	0.675906824043347	0.583910565561604	-0.251113441705157	-1.11964522016831	1.35912138157328	-0.688587354445626	0.286031621993998	0.0540390435716248	1.32403835941453	-0.233181596179445	-0.745506170681884	-0.202568016315253	0.297971969857266	1.02774795327096	-0.128607663950717	0.287444801758631	0.407235173770793	0.45295785667828	-0.495558515962029	-1.05987717511292	2.11288108362334	0.644646332160736	0.543893011091998	-1.03879631182719	-0.310494482697039	-0.961766064517898	0.645937366049364	1.07280374683694	0.927812365299744	1.23874595452693	-0.707197542170968	-0.812239471649395	0.758198375408527	1.90885543938427	-0.212101793672391	0.326522164028288	0.789400240779201	-1.21328417960607	1.74373422530842	0.750851407705827	0.20084610159888	0.804652412352348	1.10271791372299	-0.740708403242164	-0.692212192076231	1.06654129832111
ZNF107	1.19152571881004	1.27809411160309	1.27887235864533	1.38398128649342	1.55071953959363	1.71582333688825	1.29005511728408	1.02166841597392	1.92851835762784	1.86951359532872	1.71142270277571	1.47807139593283	1.58758125453351	1.84263601759409	1.62112055217976	1.48569313882453	1.21978229311426	1.29470093222965	2.0821824132725	1.46098378819563	1.38860435293246	2.05307363409205	1.52205490103662	1.62169656757271	1.32376996705597	1.41510046162157	1.48199792301232	1.59005494908059	1.28360541934059	2.19735666937286	1.65828646007218	0.943209958455224	1.27988690071687	1.02297273545541	1.79795924934502	1.79359143473987	1.42910399074852	1.40554841867745	1.04174967852464	1.11913191032167	1.98110530469898	1.71710497095891	1.35709505502068	1.52598380336761	1.65047710712259	2.36143061142574	1.55812109407073	1.30188466334683	1.61770451611788	2.03837368403702	1.25670780002836	2.28390756418886	1.5214040729169	1.13977222452853	1.84676175999912	1.69167279364865	1.73078833300195	1.02780603890769	1.86660264049136	1.33393953450803	1.94748441325368	1.44089558172622	2.07994972099603	1.43370236257936	1.65439690470906	0.810817533676524	1.5070899125119	1.62397829964008	0.529235394807281	1.95706183066454	1.10438622866915	1.62335195347706	0.733706265814895	0.579657037811916	0.694910322576508	1.38640332501575	1.81248040394038	1.56823580955714	1.58581089643967	1.38891946515298	1.63214274005901	0.6881422626376	1.31659250316558	2.61347295384658	0.802689905237526	1.54278961479269	0.577114765462354	1.22684097910616	0.849187997611206	1.16517325257765	1.68352945438798	1.33567560948862	1.98458713731718	1.38172444651604	1.03025049794463	2.02445189112786	1.56900867749585	0.76130272927096	1.37267768834643	1.31491744047939	1.54020062521994	1.79961658457302	1.66744648443419	2.01680960168191	1.57170801022718	1.66032085502401	1.37809785668426	0.519819597270084	2.13343621378052
ZNF112	-0.522532363851066	0.066187582585318	-1.03917613856701	-1.5392039093078	-0.425980308913824	-0.753747278376723	-1.0185840859486	-1.18449640559836	-0.516046202211036	-1.10083917259689	-0.715404507348612	-0.963284095361673	-1.91611243557772	-0.658281425955878	-1.25478323363996	0.548275591074616	-0.616448873854593	0.151331315269118	-0.820647522278592	-1.18916991582653	-1.12689771498237	-1.36443738310126	-1.14958937476082	-0.615615451509456	-1.29177412032084	-0.638188343929935	-1.06506593739518	-1.28326852930529	-1.00689140322292	-1.58167079994171	0.908212213549839	1.36344427376118	-0.970084622019113	-0.312739870999818	1.42867776588468	-0.255702692946598	-0.911358523264157	-0.902462873944128	-0.225189858340104	-0.762545537201233	-0.742135049610193	-0.0152964067461186	-0.537490439585669	-0.706321927873968	-0.347571796004427	-0.277916659551814	0.0629496325893234	-0.761566337803395	-0.53782455004749	-1.51788790915767	-1.41830266652965	-0.890695311813656	-0.782776688018692	-0.556370768983997	-1.70526483133858	-0.673770044077896	-1.58283807649426	-0.977159773835992	-1.04534725000857	-0.762227901424938	-1.1727517283006	-1.76267518975536	-2.05459912824847	-1.85274534861068	-1.48374434559783	-0.42843074096541	0.182735126382294	-0.54584487278919	-0.937974898378617	-0.806865601736086	-0.819322315379827	-0.562342170448754	-1.3640721589672	-0.649711460922672	-0.461355029559707	-1.00191754191188	-0.502812191161807	-0.651678733207667	-1.06045247626267	-0.565103421987352	-1.17683947648756	-0.556598868859347	-0.492756704956606	-2.08881455205061	-1.05267576264826	-1.25146005529087	-0.56633052516887	-0.695902712275776	-0.340964372108869	-1.19872821997033	0.89381655613127	-0.715482397910883	-0.640327896436711	-0.552713748026405	0.674806480016956	0.651984663536079	-0.565222717213354	-0.991639648147031	-1.23112639152293	-1.06112727200021	0.279504216404135	0.444204973391048	-1.92838566802195	0.940522657102776	-1.15412193333266	-0.739517151511608	-0.387657338713772	-0.860013120287456	-0.61676666004019
ZNF117	0.160865307214218	0.407859902129223	0.210519355945334	0.262562597649827	-0.514997958278516	0.625325441386027	1.08204618321769	0.678328731643019	0.42164983363331	-0.632194411536331	0.193942996992812	-0.618190259432802	-0.519656122239102	1.36458874192294	1.2394282301297	0.256380349505122	1.0418954319114	-1.72871776032819	0.453717239859648	0.743685193032747	0.93162596413013	0.550971541708783	0.432214602612399	0.531212215331209	-1.3798062717272	0.539340911254826	0.0347273323356851	0.415095463267403	-0.0638699944295138	0.551177275274942	1.02517950860354	0.411196461882516	0.29405366564444	0.266488837096031	0.354823964250002	0.163463864020988	0.684568320833282	0.0531286902142436	0.428100675668905	0.10249228690124	0.211474223150214	0.115910263175751	0.842180689775277	0.193672446085392	0.28946812887806	0.706488212818755	0.33221815619153	0.360058845202397	-0.185524534948597	0.449192018629195	1.18110460048114	0.157740087226361	0.580676277153278	0.298846810864222	0.227116970925322	-0.240611485263861	-0.552811099719399	1.05659759074491	0.281151253364962	-1.6355592457943	0.324139474919676	0.231952149621537	0.25621263657712	-0.0983177633772166	-0.0133822177094492	1.33434332505655	-0.801534475383752	-0.402702480403469	0.839321998682229	0.0163858997782002	-1.38338657093302	-0.237144336901478	0.954877637352491	0.32853590666025	0.257699012264179	0.112804756646175	0.63669608224054	0.786503144451918	-1.07951236536096	0.666787131148313	0.556290024155888	0.115379115868662	-1.50762836242729	-1.43163268446794	0.312851600107498	-0.152260670822452	1.38169823458511	0.191282689667716	0.368196256017187	-1.14855573204096	-1.3029774352829	0.947284060538586	1.24465313617266	0.577166708432687	0.423457168776165	0.537718093844211	0.214265829809321	0.362049881331049	0.157297996672735	0.416464269774458	0.372489723274207	0.12908442987493	0.558876416146717	1.11512907391214	-0.524121549404911	-0.43721253640688	0.361934057239083	0.362304368245244	-0.092075229089275
ZNF121	1.44780165899081	1.44929912267186	0.596098739509248	0.455011709967835	1.75495446257403	1.4352995239152	1.48227272472349	0.729700102202634	1.74409167982109	1.39468454041583	1.43078178689738	1.32656728118666	0.734755982065624	1.65881626914134	1.12117851400965	2.16040572270788	1.67828937021941	1.36936154171325	1.76179318807811	1.12451788981567	1.58591273309867	0.99682896550455	0.951718983133836	1.7036224814888	0.355324174709371	1.56945251926655	0.96334595258001	1.59625760625436	1.34849783397769	1.0010861487305	1.58080471504433	1.62216867395662	1.5202310333804	1.85143022108479	2.06475986726736	1.51819456877535	1.25763736664563	1.44551057424687	1.65846134828512	1.67549462121014	0.833733427087969	1.3694814812896	1.76567503759022	1.41259915938938	1.43676871513062	2.01281302570898	1.96241635792823	1.13317351909917	1.77291977344181	1.41713686881707	0.59861936988642	1.45930457072054	1.56845026400049	1.91012827689617	0.980395300612094	1.19054700625032	0.692550961050426	1.67723123255899	1.44012803212606	0.680013837844998	1.2049602934159	0.691039812586977	0.814664978648887	0.692698128873888	1.35154684617057	1.04678526025565	1.30991331674735	1.17758952881855	0.899992288783842	1.09329321482715	1.51649937428878	1.78052616408811	0.9255421121397	1.11124660432254	1.9977553370325	0.989110079792603	1.82153258736426	1.58710562687693	0.670358558115877	2.05049365043072	0.917193739271927	1.20802974395091	1.07627022033454	0.363813710137788	1.79486222702478	0.502800149412729	1.49105687689332	1.12432265043043	1.60520084171063	1.43682941558481	1.72603137052181	1.55407979425952	1.44247584559817	2.07956390599006	1.9873896340397	1.88458890854781	1.9953386310076	0.741000870542078	1.20662435082569	1.51904037728333	2.21541279261227	1.81242953956874	0.969853039538278	1.55769990357587	1.26318364548588	1.58495546669542	1.82940120190949	1.42498699255992	1.38809908276191
ZNF124	-0.943714332860927	0.903791660634439	-0.228513115301507	0.554949807363118	0.0557944323878953	0.0432335101863265	-0.252726789718006	0.640430286050033	0.606990683272081	0.468645801552477	0.290094204196034	0.908072772816022	0.576655476417834	1.02665761277659	0.470161578749341	0.401693424581869	-0.529546515535607	0.852535424139946	0.696032823232746	0.0359438210435484	-0.800510871683185	0.765657313632335	1.02294406447029	1.12125077185222	0.861813092338493	0.644436246476154	-0.260378707243655	0.743046201479383	0.799433824644308	0.823123372325964	0.856431025549078	-0.0517618017079926	-0.136293640953766	-0.507906752624567	1.72888760705298	0.148511312704562	0.462364556487209	-0.105005992462545	-0.107305243217642	-0.451817079519324	1.78966275786284	1.79773930579765	-0.381251521077867	-0.220273723535133	0.459707357152336	0.756987911330228	-0.294338689079278	-0.0465944763820817	0.54953977044468	0.0742466060852463	-0.0268961408190965	-0.40936174774368	0.101301098019465	-1.00043299358078	0.218565502589482	0.428126364301796	0.806665092370383	-0.824211089764247	-0.221083087554195	1.37970033176071	0.204934790154404	0.163934276369514	0.709524075911623	-0.34915632148719	-0.2497375734021	-0.838436656377425	1.41402049272096	1.35328496245507	-0.156052393354083	0.622805185062579	-0.954809577397699	0.179361132984355	-1.02133161658572	-0.761977620681859	-1.4764768439767	-1.02539980336068	0.958914081746633	0.49656525728505	1.23506735135762	-0.532620652311483	-0.0404220386897698	-0.684828170166439	0.67622237829912	1.26652354461714	-0.618270582476045	0.309460616251033	-0.555487983694627	0.12165876390086	-0.695136418202228	-0.303026447094282	1.29493384453383	-0.962422962860855	0.956673358465677	0.0691689214426378	-0.225732206427611	0.931394866989207	-0.583709906529894	-0.133809218642313	-0.618960348602674	-1.09359088646141	-0.289107642325764	1.80943116432293	0.743456967575144	2.27496419273437	0.204096644643502	0.892630724301396	-0.0425031442237755	-0.735995902442351	0.746472815082964
ZNF131	2.17703084317934	1.60494916042931	1.73528871445314	1.219446550202	2.65581755594036	1.7775567335348	1.83259291515637	1.71540207343158	2.3627198471719	2.20542060798319	2.13853366965458	2.04787464445596	1.07695080970716	2.32688777548696	1.16270662161066	2.63996787042037	2.41977243722153	2.13249285212132	2.37050427792938	1.75671290784815	2.16518194837721	2.07145560167147	1.85780669568241	2.69535060533951	1.05333109487598	2.68774452273048	1.71064143598166	2.63098492255246	2.14176469578247	1.68229339432044	2.01983710191364	2.42067596513816	2.09432175774201	2.51914902106521	2.91700638942574	2.00066133702684	2.27655510662585	2.28645159075357	2.48999467122041	2.24104735421231	1.4166860933261	1.74663738376251	2.20437613286954	2.08845303543485	1.85918056028691	2.63528130038154	2.48606433728421	1.96069565911607	2.14432422409368	2.12055816622406	0.993300123345232	2.11755923388324	1.93404555485616	2.58025317132959	1.42393536274176	1.7257511773039	0.919026195427185	1.62899228635994	2.63723417146093	2.09877855389299	2.15558136538049	1.63409802416315	1.86196255567125	1.09800705665915	1.96686219660105	1.15804776559087	1.71910070270968	1.55914657601255	1.29882053113994	1.46477912787231	1.90577475689159	2.76567340737246	1.91674044714439	1.54282596852744	2.61482713159449	1.26651037309616	1.93352536611881	2.19424329490888	1.36478224995677	2.17087043194509	1.32564838271667	1.78173183484339	2.58792264257755	0.228719812220622	2.40751437244145	0.491626938485361	2.26292389219788	1.83994081625608	2.55026599105378	2.22333150552765	1.56945081803019	1.92550870123772	1.40439572028076	2.60307760871036	2.05273191200922	2.27593126909622	2.71811065917262	1.25472129353355	1.56827829131193	1.84919755609144	2.84877704872894	2.96442253912345	2.00071930314566	0.848483377185705	1.67982295702002	2.28194441947026	2.43989443503951	1.62798401845415	1.95996883231207
ZNF132	-3.88069812068057	-3.38121612840349	-3.08732413427098	-3.76638907887701	-4.01112484046934	-3.39283751487917	-4.06900575162757	-3.70867426282637	-3.4299475994984	-3.44146733965933	-4.24807005523744	-3.83947220137895	-2.54110605890863	-3.66448719042079	-3.7121510466254	-4.0711071522686	-4.56702654052608	-2.29515237956661	-3.91175170559772	-4.23248423853817	-3.69957177408976	-3.8297337134411	-3.5359613376712	-3.91979096748636	-2.79828282204868	-3.15537788798134	-3.4488142348221	-3.76718522933465	-4.19336492606708	-3.31544277819416	-4.1205418136353	-3.9468034097381	-3.88771584330227	-4.23127252912205	-4.04058212852985	-3.9414205440707	-4.08781524499064	-3.94640938681523	-4.10726147847088	-4.34551257562552	-3.15775271402405	-3.51998558243754	-4.08669992732624	-4.18126171425699	-3.4537060261373	-3.64067674293899	-3.51183747180279	-4.05077081334855	-3.45355291392004	-4.06415031405795	-2.98670147718776	-4.12698269324192	-4.01906025433294	-3.95281797914186	-3.71177526491634	-3.85178116670634	-3.2031176816259	-3.73160620345014	-4.13857727364819	-3.34804079428289	-3.97541870277821	-3.6515332851585	-3.84731815707447	-3.14666143943622	-4.26003925374017	-3.77781051724664	-3.65435437144265	-3.58235242240009	-3.56049994253213	-3.42289864407234	-3.7866865457444	-3.79315637993053	-3.8386647937115	-3.75987173164718	-4.00321644610183	-3.57534672345408	-3.99207389775623	-4.41367700745152	-2.7878357006351	-3.71339858444265	-3.66375068299879	-4.26058580808013	-3.6673573890242	-1.45497237582761	-3.23113634005893	-2.84929258538022	-3.99633356183903	-3.91573655904501	-4.12271084706172	-4.12317172319379	-3.09090278130284	-3.79519849834587	-3.37437843858883	-4.06526369736626	-4.10380772003265	-3.86073568274207	-4.3243782242614	-3.65336416693673	-3.59249697252768	-3.85527789263487	-3.8786510659419	-3.01047738228473	-4.17601862998357	-2.69013885233943	-3.68798195213511	-3.69158088352745	-4.39414733282389	-3.70137271590322	-3.39116192488684
